star,promotion,welfare,worklife,culture,ceo,merit,disadvantage
4,3,4,4,3,4,업무 분담이 정말 확실하게 되어 있으며 자신의 일에만 몰두할 수 있습니다. 회사가 망하면 어떡하지 라는 걱정을 할 필요가 없습니다.,주말에도 출근을 해야할 경우가 많으며 퇴근 및 야근이 선택가능하지만 선택하기 힘든 그러한 상황입니다. 단순 근무가 생각보다 많습니다.
4,3,4,3,4,2,연차를 마음대로 사용할 수 있음. 자율출퇴근제 매우 좋음. 회식이 거의 없고 있어도 짧게 끝남(팀바팀),업무 강도가 쌤. 야근이 빈번하게 발생할 수 있음(팀바팀). 연차가 별로 없음.
3,2,4,2,3,2,삼성이니까 연봉이 높고 돈이 최고다 직무마다 다르지만 나는 사람들이 괜찮았는데 친구는 정말 힘들어한다. 부서 나누는 면담할때 입을 잘 털어야함,대기업이다보니 직무를 나눠서 하기때문에 배우려고 오는느낌이 아니고 그냥 배우는게 한정되어있다.
4,2,3,3,3,3,시스템도 잘 갖춰져있고 동료들끼리 사이가 나름 좋은 편. 삼성이라는 프라이드가 있음. 한번 일해볼만 함. 대우도 나쁘지않은 편,사람들 응대하기 힘들었음. 그래도 으쌰으쌰하는 분위기는 있었는데 뭐 그거도 그냥 그렇고 일단 일이 일이다 보니 다리가 아팠음 나름 만족
4,5,5,1,4,4,"자기 계발 비용지원, 등 복지면에서 좋고 뭐 삼성이라하면 별말안해도 다알거라 생각되요","부서마다 업무강도가 천차만별인데 일이 많은 부서라면 밤새 야근하는데도 있고
일이없어 눈치보는 부서도 있습니다. 대체로 업무강도가 높다보니 이직하시는 분이 많죠"
2,1,2,1,2,1,"연봉이 높은 편.
경력 쌓기에는 좋은 곳.
시설이 좋음.
밥이 맛있음","엄청난 업무량. 돈주는만큼 일을 시키는 곳.
정규직과 비정규직에 대한 차별이 매우 심함.
일반적인 복지는 당연하고 기념선물, 기념행사에도 대놓고 차별을 둠. 심지어 비정규는 회식비지원도 안됨.
자존심 다 내려놓고 그저 큰기업에서 경력 쌓을 생각이라면 한번쯤 가보는것도 많이 나쁘진않음^^"
5,5,5,3,4,3,"회사에서 삼시 세끼 전부다 줌.
삼성전자 새마을 금고에서 대출을 싸게 할 수 있음.","분업화가 잘 되있어서,
내 Boundary는 갖쳐져있음. 상대적으로 많은 일을 할 기회가 적음."
4,5,5,4,4,3,"안정된 복지와 연봉, 사회적 인식등 모든면에서 최상급 위치

개발자 입장에서, 회사가 지원해주는 시스템 및 인적 네투워크 최고","유연한 조직문화를 만들려고 노력하지만, 실상 유연해지기 직전에 파토나는 분위기"
4,4,3,4,4,4,"복지, 임금, 체계, 비전 모든 부분이 막강하다. 다른기업에서 벤처마킹하는 곳이다.",거대기업이기에 개개인들이 많은 일보다는 좁은분야만 일하기에 다른일을 배우지 못한다는것은 단점일수 있다.
3,1,3,3,3,3,출근시간 퇴근시간이 자유롭고 연차쓸때 눈치안보임 사내 복지서비스 잘되어있음,여자는 승진이 힘들고 과장급들 너무 고인물이라 말이 안통하고 답답함
4,2,5,4,2,3,"제가 아는 회사중 복지나 연봉,인센티브 관련 국내 원탑대우",어딜가나 문제겠지만 사람들과의 관계가 단점 그런거 때문에 나가는사람은 극히 드물겠지만 워낙 들어올려는사람이 많아서
4,4,4,4,4,4,"복지, 연봉 등 모든게 최고다. 워라벨도 부바부지만 대부분 만족",경쟁이 너무 심하여 오래 다니기는 힘듦. 실제 인력 정리를 자주함
5,4,5,5,5,4,"진짜 글로벌 회사라는 생각이 들정도로 해외경험을 할 수있고 최고의 식당시설 및 사내 임직원의 동호회를 위한 체육 취미공간 매우 많고, 최첨단의 공간에서 업무할 수 있음. 무엇보다 높은 연봉과 복리후생 상식이 있는 임직원 사이에서 항께 일한다는 자부심이 생김",실적에 따른 성과보상이 확실하여 성과가 나지 않는 사업부에 근무할 경우 내부에서 상대적 박탈감을 느낀 수 있음
4,3,5,3,3,3,"많이 바뀌려고 노력하고 있으며, 복지가 좋음. 부서에따라 업무강도가 다르지만 요즘은 눈치안보고 퇴근하는 분위기임",바뀌고는 있지만 아직까지도 과도한 업무량과 눈치보는게 남아있음. 성과 및 결과 위주로 일이 돌아감
4,3,4,4,4,2,"자율출퇴근제
재택근무제 (시범운영중)
회사밥이 맛있음","제조업의 한계가 있어 소프트웨어 및 서비스 개발로는 성공이 어려울것으로 보임
구시대적 고과제도"
4,3,4,4,3,3,"안정적인 직장, 남들이 언뜻 부러워하는 직장
괜찮은 수준의 급여, 최근에는 업무량도 많이 줄고 강도가 약해졌다고 함","큰 기업이니만큼 부속품으로 살아가야 하는 건 어쩔 수 없음
경기도권에 근무해야 하는 건 함정"
4,3,5,1,5,1,"높은 연봉, 좋은 사회 복지, 사회적으로 높은 평가를 받을 수 있음.
수준높은 기술자들이 많아서 많은 것을 배울 수 있음. 회사의 시스템도 좋은 편이며, 회사의 구성원들이 매우 성격이 착함. 임원이상은 도덕적이지 않음. 도덕적이지 않은 상위층이 매우 착한 직원들을 착취하는 곳.","변화의 속도가 더디고, 보안이 너무 강해서 자유롭지 못함.
회사가 너무 커서 전체를 파악하는 인재가 되기 매우 어려움. 개인의 가치는 회사보다 중요하지 않으며, 업무 강도가 매우 높음. 연차가 올라갈 수록 일을 많이 해야 하고 불가능한 요구를 받게 됨. 문제가 생겼을 때 회사의 이익이 우선이며, 도덕이나 사회기여는 사실 말로만 외치는 구호일 뿐임.

과장급까지는 여성들이 일하기 매우 좋은 환경이나 그 이후에는 사실상 승진이 불가능함. 일과 가정의 양립은 개나 주는 곳."
5,4,5,4,5,4,"확실히 선진적인 마인드를 가지고 있다. 그게 업무방식이든 복지든 회사 정책이든. 그래서 앞으로는 현재보다 더 나아질것란 기대치를 주며, 동기부여가 된다.","사업부간의 상여금의 차이가 심해서 상대적 박탈감이 뿌리깊다. (상여가 적은 사업부라고 결코 일이 적지 않으며, 오히려 인원이 적어 더빡센 경우도 있음)"
4,5,5,4,5,4,연구개발직이라면 자율 출퇴근제가 잘 정착되어있음. 다양한 업무를 수행해볼 수 있어 배울 기회가 많음.,"업무 특성상 불량 분석 과정이 많고, 새 과제를 빡빡한 일정내에 개발해야되는 심리적 압박이 있음"
4,5,4,4,3,3,국내에서 삼성전자에 다닌다는 프라이드가 있음. 국내 최고 수준의 복지제도. 다양한 업무경험 가능성. 넓진 않지만 큰 기회가 많음.,보고를 위한 보고를 할 때가 많음. 위로올라갈수록 정치가 필연적임. 재무라인은 수직적인 문화가 강함.
5,4,4,4,4,4,야식 식대지급과 항상 복지를위해서 생각해주시는게 너무 좋았습니다.,단순 보고인데 너무 깐깐하고 위험하다고 생각합니다. 이러한 것을 빨리고쳐야합니다.
3,1,5,5,3,4,복지가 좋다/자율출퇴근제/높은 연봉/자유로운 분위기/ 자유로운 연차사용/수평적인 관계,비서는 대부분 계약직이다/개인주의적인 기업분위기/정규직 전환의 기회가 아예없다
3,3,3,3,3,3,합리적인 개인주의의 집합소임과 동시에 자율성을 중요시하는 사회,비합리적인 인사제도와 잦은 야근 그리고 군대식문화를 가지고있음
4,4,4,4,4,4,복지부분에 좋고 급여도 만족합니다... 또한 통근버스 및 사내환경이 아주 좋습니다.,조직문화에 경직성... 이라 큰 단점은 없다고 생각되고 니다...통근관련 버스가 더 늘러스면 좋게습니다.
4,4,4,4,4,4,"삼성그룹의 핵심
특히 반도체는 치킨게임의 승리자라서 어마어마한 투자와 규모를 실감할 수 있다","부서마다 근무강도나 야근, 특근, 주말출근 등의 편차가 매우 심한 편
1년에 야근 2-3번 하는 부서가 있는 반면 정시퇴근을 1년에 2-3번 하는 부서가 있다"
3,3,4,3,4,3,"사내식당이 있어서 식비 무료이며, 맛도 좋음. 통근버스 잘되어 있음. 업무관련 시스템이 잘 되어있음. 주기적 건강검진 제공",부서별 업무강도 편차가 큼. 어떤부서는 주 40시간 채우기도 힘들고 어떤부서는 매일 제외시간 입력. 안줘도 되는 PS를 제외하면 삼성이라는 이름에 걸맞지 않는 낮은 연봉.
4,3,4,3,4,4,"연차 자유롭게 쓸 수 있고, 변형교대 하다보면 평일 저녁에도 편하게 술자리 갖을 수 있음, 반도체 업계 1위라는 자부심","전문성이 없는 반복적이고 단순한 업무 위주, SHIFT 업무가 삶의 질을 많이 떨어트림, 직원들에게 많은 대우를 해주지 않음"
3,3,4,1,3,3,월급은 일을 한 만큼 주는데 어떻게든 일을 많이 하게 되어있어 돈이 많이 들어옵니다. 또 그만큼 쓸시간도 없어 어느샌가 통장에 돈이 쌓여있다.,내가 있던 부서는 야근은 기본이었고 주말에 하루는 출근을 했는데 신기한 것은 그러한 생활을 많은 사람들이 하고 있다는 것이다.
2,3,5,4,4,3,"대우좋고 근무시간좋움 식사도 잘나오고 나쁘지않음
다른어느곳보다 대우는 확실히 좋늠",근무형태가 비효율적임 근무형태만바꾸면 굉장히 좋은 회사일것임 이것빼고는 다 괜찮음
4,3,5,3,3,5,"사업성, 부장까진 별 무리 없이 달 수 있음. 전반적인 복지 수준",상명하복이 세고 쓸데없는 일도 만들어서 함. 부장까진 무리없이 달 수 있으나 상무부터는 똑똑하고 일잘하고 노력해도 공돌이들의 축제
4,3,5,4,4,3,"많은 분야에서 높은 복지수준은 정말 좋은것같습니다.
식당밥 정말 맛있습니다. 공짜구요. 얼마냐 맛있냐면 퇴근하고 저녁시간까지 잠시기다리고 저녁먹고 집에 가시는 분들이 있을정도.
공부 할 수 있는 기회가 많습니다.
그리고 ps가 굉장히 커서 받으면 굉장히 기분 좋습니다.",모든 대기업의 문제라면 문제겠지만 결제라인이 많아 한 번 일 진행하려면 오래걸려서 다소 진이 빠질 수 있습니다.
4,4,4,5,4,2,"워라밸(주 40시간, 월 단위 근무시간 유연 근무제)
돈도 많이 줌","사업부간 협의가 잘 안됨
아이디어를 실행할 수 있는 길이 별로 없음"
5,4,5,5,5,5,"교대근무 생활로 자기 계발하기 너무나 좋음 수원,화성,용인과도 가까워서 주거하기 좋음","딱히 없지만 본인의 임무가 아닌경우 전혀 모름, 도와줄수도 없음 이런부분은 어느 기업이나 비슷할 수 있기 때문에 치명적인 단점은 아님, 점심시간 휴식 공간 부족"
4,3,5,3,4,4,"글로벌 1위의 프라이드를 가질수 있음 . 성과급이 엄청나다.
밥이 맛있다.",피라미드 구조라 과장이후 진급이 매우 힘들다. 입사때 부터 어디까지 진급할수 있을지 마지노선이 보인다.
4,3,5,3,4,4,연봉 및 사내 복지는 국내 최고수준이다. 디자이너라면 특히 국내에서 비교할 곳이 없다.,"잦은 야근이었으나, 최근은 매우 좋아진 것으로 알고 있다. 하지만 압박은 여전히 존재한다."
3,4,4,4,4,4,대기업의 레퓨테이션만좋고 나머지는 그냥 삼성맨이라는것말고는 없다,차장 과장이많고 기득권이 많아 변하기 힘들것 같아보인다. 여기처음에 보고 추천했었는데 정말별로다
5,5,5,5,5,5,"월급이 나올 때마다 상여금이 1300%가 나옵니다.
외국어 자격증 취득을 위해서 인터넷 강의를 포함한 e-learning 시스템도 구축되어있어 역량 강화에 도움이 됩니다.","아무래도 수명이 대기업이기 때문에 40대 이전에는 모두 퇴사를 합니다.,
때문에 경쟁도 치열합니다. 과장, 차장 분들이 많아서 눈치도 많이 봐야 하는 상황이 생겨요."
3,3,4,3,3,3,연차를 눈치를 안보고 쓸수있습니다 그리고 대기업이라서 그런지 연봉도 다른대에 비해서 빵빵한 편이구요 그리고 오래버티면 연봉이 배로 뛰어서 돈은 걱정안해도 될것같습니다.,단속을 하는게 너무나도 많습니다 칼같이 지켜야될것도 많고 삼성은 삼성인은 군대랑 다를바가 없는것 같습니다 하지만 다 고객을 위한것이고 또한 삼성 이미지에 관한것이기 때문에 따질이유가 없는게 단점입니다.
3,3,3,5,3,3,"회사명에대한 자부심, 다양한 근무복지, 자율출퇴근제통한 금요일 12시퇴근","비합리적 인사평가, 남성역차별존재, 부장급 인력적체현상발생"
4,4,4,3,4,4,아무래도 잘나가는 대기업이고 직원들이 필터링 되어있기 때문에 사람때문에 어처구니 없이 문제얽히고 얼굴 붉히는 일이 상대적으로 적음.,"글쎄, 기업 규모가 커서 개인이 갖는 책임감이나 파워가 좀 작은 점? 대기업들의 고질병 아닐까 싶음."
3,3,3,3,3,3,삼성회사근무 환경이 쾌적함 여름에 시원하고 겨울에 따뜻하고. 일하기 좋음,"열정을 갖고 꾸준히 노력 해야함 일이 너무 많아서. 쉴 틈이 없습니다
여유를 갖고"
4,5,5,4,4,4,"자기계발 휴직으로 1년 휴직가능, 높은 연봉, 삼성만의 잘 정리된 시스템, 맘대로 동기들과 밥먹어도 되는 개인주의 (사원에겐 장점, 상사에겐 단점일수도), 매 끼 5개정도의 메뉴 선택까지.. 업무환경과 복지, 연봉은 진심 최고.","기업이라기 보다 상사의 단점이겠지만, 정말 갑질하는 사이코 상사를 만날 수도 있다. 그리고 그 상사가 회사에 유익을 가져다주고 있는 한 아무리 윤리적, 인격적으로 문제가 있는 사람이라도 회사는 터치하지 않는다."
3,4,4,3,3,3,"변화와 혁신성이 강하고, 관리의 삼성이다.
일에 대한 체계가 잘 갖추어져 있고, 일만큼은 배울 것이 많은 곳이다.","직원은 회사를 굴러가게 하는 부속품이다.
표면적으로는 수평적인 문화를 외치나, 아직까지 수직적인 문화가 강함"
4,4,5,4,4,4,"출퇴근 자율 식대 제공, 출퇴근 버스 제공, 어린이집 등등","불필요한 인간관계, 단점이라고 까지 생각은 안하지만 생일자 선물이 빈약"
4,5,5,3,3,4,"무선사업부 기업문화: 느쓴하게 일하면 창피해진다. 상명하복식 문화에서 조금씩 탈피하고 있음. 되는것도 없을것 같은 곳 같지만, 사실 의지만 있으면 안되는것도 없는 곳. 일잘하는 사람에게는 분명히 보상이 있음.",창의성이 떨어지는 것은 제품을 만드는 사람들이 현장감과 타업종을 접할 일이 없어서임. 일하다보면 삼성이라는 버블안에서 세상을 봄.
4,4,5,2,3,3,우리나라 최고라는 자부심. 점점 많아지는 통장잔고 그리고 주위의 시선,주말이 없다...... 여유가 없다. 잦은 출장으로 몸이 고되다. 체력을 길러야 한다.
3,3,4,3,3,3,돈 많이주고 사람들도 좋은 사람들과 업무관련하여서 사무적체계가 갖추어져 있다.,가끔씩 빡치게 만든다. 내가 그러고 싶어서 그랬나 실수할는데 가끔 또라이가 있다.
5,3,5,5,5,5,"인하우스 일본어 통역 업계에서는 최고 연봉 최고의 복지를 제공받을 수 있으며, 업무강도도 너무 강하지 않음",재직하는 일본인 연구원들 중 좋은사람이 그다지 많이 없다..
4,3,5,2,2,3,그냥 분야 최고 기업이라서 자부심을 항상 가질 수 있음. 일한 만큼 보상이 주어지고 복지 수준은 최고라고 생각함.,"업무 성과, 경쟁에서 오는 스트레스가 장난 아님. 사람들이 많이 나가는 이유가 있음."
4,2,4,2,5,4,비교적 사내정치같은 것이 적고 공정하다. 보수가 괜찮은 편이다,라인대응부서는 현실적으로 자율출퇴근이 불가능하다. 그리고 대부분 교대에 사실상 주6일근무가 현실이다
2,3,3,1,4,1,타 대기업만큼의 복지. 셔틀버스. 서울은 아니지만 경기 신도시주변으로 인프라가 괜찮은편.,"경영진이 자신의 인사고과를 위해 단기간에 성과를 보길 원하기때문에 근본적인 문제헤결은 되고있지않음.
이로인해 회사가 비효휼적으로변해가는것이 급격히느꺼짐.
특히 이슈를 해결하기위해 생긴 중요부서에서 현장을 무시한 탁상공론적 경영이 난무.
갑 을 부서가 명확하며 과 차장급은 그걸 당연하다 생각.
임직원에게 전가하는 책임, 일은 점점 늘지만 그에따른 보상은 점점 줄고있음.
인력부족으로인한 워라벨따위 없음. 주말출근 의무부서가 많다."
1,1,3,1,1,1,기본급은 적으나 수당은 확실하게 줘서 착실하게만 일하면 많은 돈을 쥘 수 있음.,대외적으로 연봉이 높고 복지가 좋아 보이지만 실제로 일하는것은 다름. 수당이 많으며 그만큼 일을 많이 해야함. 성과급을 많이 받으면 좋긴한데 사업부별로 달라서 돈 잘버는 사업부를 선택해야 됨. 복지가 그닥 좋진 않으나 현재는 많이 개선된 것으로 앎.. 생산직종은 교대근무로 인해 바이오리듬이 깨지고 워라벨이 좋지않음. 단시간에 많은 돈을 버는것이 목표라면 추천. 끈기가 있어야 됨.
5,5,4,4,4,4,연차가 낮아도 인정받는 회사로 다양한 사람들이 어우러져 네트워크를 형성하고 성장가능성이 높다.,단순 보고가 많고 보고를 위한 보고준비를 하는 경우가 많다. 또한 어느정도 업무 숙달이 되기전에는 적응을 해야한다.
3,3,3,3,4,3,글로벌기업이다보니 회사 규모가 빵빵하고 위에 사람들도 친절합니다.,일을 굉장히 많이 시키는걸로 유명하다고 알려져있는데 정말 그렇습니다.
1,3,4,2,3,1,연차제나 복지가 체계적 전체적으로 전문적인 사람들이고 상당히 뛰어난 사람들임,휴일이 휴일이 아님 약간 회사에 갈리는 느낌 돈 많이 줘서 버티는 거 같음 내 미래가 밝진 않음
3,3,4,2,3,3,"일단 복지, 건강검진도 회사에서 해주고 포인트도 있고 기숙사 있고 돈도 일한만큼 많이 주고 힘들긴해도 월급 나온거 보면 뿌듯했음 돈 한번에 많이 벌고 나오기 괜찮은듯 구내식당도 맛있음",생산직 특성상 주간 야간 교대근무를 해야하는거라서 몸이 안좋아지는거 같음 주말까지 일하는 경우도 있고 취미생활 학원을 다니고 싶었는데 시간이 안맞아서 못다니겠음 일 엄청 힘들었음 사람을 자꾸 빼서
4,3,5,4,4,3,식사 3끼제공.의료비지원.각종 복리후생 혜택존재. 주52시간 근무시간이 잘지켜짐.,자기개발을 필요로합니다. 회사가 시키는 일만해서는 발전하기 어렵습니다. 개인자격증이나 업무관련스킬을 배워야함
3,4,3,5,4,4,"수평적인 사무실 분위기, 연차를 윗사람 눈치 안보고 올릴 수 있고 사내 복지가 잘 형성되어 있음","연봉은 많지만 시간급은 형편없음,,,,일이 많아도 최근 주52시간 법으로 인해 하지 못하는점"
3,5,5,2,5,3,"철저한 능력주의, 개인의 능력만 있으면 언제든지 올라갈 수 있음 하지만 윗선과의 정치도 어느정도 필요하다.","부서마다 다르겠지만 야근을 하는 곳이 주로 많고 돈을 주는만큼 역시 부려먹는 기업, 하지만 어딜가나 똑같을 것 같다."
3,3,4,3,2,3,"자타 공인 최대 기업. 처우, 교육, 복지 등 모든 점에서 최상위. 삼성전자 출신이라고 하면, 웬만해서는 다들 좋게 봄 (기본적인 스펙, 역량 등은 갖춰졌다고 보는 듯) 급여는 좋지만, 당시에는 낮은 기본급과 높은 성과급의 꼼수가 상당했음. 주니어일 수록 회사 복지 제도나 혜택을 잘 챙겨먹을 수 있음.","워낙 큰 회사라서 케바케인데, 전반적으로 상명하복이 강하고 직급 상관없이 쪼는 문화가 강함. (임원이든 선임이든 밑에 쪼는 건 마찬가지) 많은 사람들이 공격적이고 팀웍 없는 편. 비효율적인 프로세스와 업무가 상당히 많고, 직원들이 그 일을 무척 열심히 빠르게 해내는 회사."
4,3,5,2,3,3,우리나라 1위 대기업으로 다양한 직군이 있어 본인의 의지와 노력에 따라 업무 역량을 키울 수 있는 곳,"조직의 프로세스가 중심으로, 개인의 역량 개발을 하기 힘든 곳. 개인의 개성이나 창조성은 발현되기 쉽지 않은 곳"
3,3,2,2,1,2,눈치보지 않고 사용할 수 있는 자율 출퇴근제도와 아침점심저녁 식사제공,"의미없는 비효율 보고가 가장 아쉬우며 수동적으로 일하는 사람들이 많은편이라
배우고 싶은 멘토를 찾기는 쉽지 않음."
3,4,4,2,2,2,"신입이 확실하게 교육을 받을 수 있게 사전교육이 확실함.
대기업이라는 자부심을 갖고 다닐수 있으며, 연봉은 꽤 높은편에 속함.","조직문화가 아직도 군대식이어서 사원과 대리들의 말을 잘 안들음.
문제가 발생해도 매출이 곧 인격이라는 마인드로 조용히 묻어두는 경우가 많았음.
work & life balance는 많이 좋아졌다고는 하나 윗분들이 일찍 퇴근하면 좋아하지 않음."
4,4,4,3,5,3,"점점 좋은 방향으로 회사가 변모하고 있음. 복지, 야근 등등 조금씩 살기 좋아지는 것 같음. 의사결정 속도가 꽤 빠름.",임원 수명이 짧아 전략이 수시로 바뀜. 사업부간 성과급 차등지급에 따른 계층화
5,4,5,4,5,3,"2010~2015년만 해도 야근을 밥먹듯이 했으나,
최근 몇 년간 인사과에서 work & life balance를 중시하면서, 퇴근시간이 매우 빨라짐. 일주일에 2,3번은 5~6시 퇴근 가능. 물론 팀바이팀 다를 수 있음
대기업 중에서 가장 깨끗한 기업문화라 자부. (회식 자주 없고, 강권 거의 없고, 비교적 일찍 끝남)
자유로운 복장
수원사업장에서 일할 시, 3시세끼 공짜, 월 2만원 내 피트니스 이용 가능","수원에서 근무하여 출퇴근 및 주중 약속이 쉽지 않음
대기업 특유의 잦고 비효율적 보고
사업부에 따라 성과급 차이가 큼
기타 업무 스트레스는 타기업에서도 발생가능한 사람에 대한 스트레스라고 봄"
4,3,4,4,4,4,"주52시간 잘 지킴, 셔틀버스 시스템 잘 갖추어짐, 반도체 호황에 따른 성과급","부서마다 업무 난이도 차이 심함, 일 많은 부서는 일 정말 많이 하는듯"
2,3,3,3,3,3,"너무 기계처럼 항상 같은일, 장기간 일하는 분위기이지만, 그렇게 일을 많이 하는 만큼 돈은 많이 받을 수 있다. 그리고 생각보다 일이 어렵지 않고 단순한 일만 시킨다.",너무 기계처럼 돌아가는 삶. 한명이 여러가지 일을 맡아서 하는것이 아닌 한두가지 일만 집중적으로 시킴
3,2,4,1,3,1,복지와 시스템이 잘 갖추어져 있음. 타기업에 을 노릇을 할 일이 없음. 사업부마다 다르지만 반도체 사업부의 경우 페이가 좋음.,"부서마다 업무량 차이가 심하고, 갑의 위치에 있는 부서들이 일하기 편한 편. 그런 부서들과 메신저 주고 받으면서 일을 할 수 밖에 없는 구조인데, 같이 일하면서 자괴감 느낄 수 있음.
회사의 규모가 너무 크므로 위에서 시키는 일만 할 수 밖에 없는 사내 구조인것 같다. 따라서 자기가 하고 싶은 일이 구체적으로 있고 그것을 할 수 있을거라 생각하고 입사하면 실망할 확률이 크다고 생각함."
3,3,4,3,2,3,"글로벌 환경이 잘 되어 있는 편임. 내부 지원이 잘 되어 있음 (조직, 인사, 복리). 국내 최고 수준의 인력들과 일할 수 있음.",매우 권위적인 분위기임. 위에서 아래로 통제가 강함. 조직원들의 자발적인 동기 부여가 부족함. 묻어 가는 인력이 꽤 있음. 최고의 2등 기업이 되겠다는 목표가 확실함.
4,2,4,1,3,1,딱히 장점이랄게 없는게 그냥 모든 사람이 원하는 기업이라 특별히 낫고 말고 할것 없이 딱 그 수준,이것저것 외국의 좋은 제도들은 잔뜩 가져와 시행하기는 하는데 대한민국의 가장 적폐인 기업이다보니 이도저도 아니게 업무부하만 늘어남
4,4,4,3,4,4,복지 수준이 좋음. 52시간 근무를 잘 지킴. 자유출퇴근제 사용하는데 부담이 없음,업무가 많음. 일이 많다보니 몰리는 시기에는 정말 바쁨. 휴일 출근도 종종 함.
5,4,5,5,5,3,연차 사용이 꽤 자유로움. 생리 휴가 사용 가능. 대기업인 만큼 성희롱에 대해 민감해 다른 회사에 비해 발언이나 행동을 조심하는 편,"회의가 불필요하게 많은 점. 자료 보고할 것 이 많이 효율성이 떨어지는 경우가 있다. 놀고 있는 과장, 부장들이 많음. 부서가 클 수록 단점이 커짘다."
4,2,4,4,4,3,반도체만 휴대폰만 좋음 사업부를 잘 고르세요. 보너스안나옴,고졸 전문대졸 진급어려움 대졸과 최대진급 차이가 있음. 직군이올라갈수록 대졸과 경쟁을하여 진급하기가 무척힘듬
5,3,5,4,5,4,"보너스, 복지가 너무 좋다 여기 다니다 퇴사하고 나면 모든 회사가 별로임 고로 퇴사하지 말고 버티고 오래오래 다니는게 최고입니다",자기 취미 생활을 가지지 않으면 다니기 힘든듯 단순 작업 육체적 정신적으로 스트레스 받는게 많음
1,1,1,1,1,1,해당 기업은 대기업이라는 강점을 가지고 있고 주변에서도 많이 부러워 하는 정도로 보면 될 것 같습니다. 또 어디에서나 브랜드의 가치가 있어서 다들 인정 해주는 부분이라 볼수 있습니다.,해당 기업은 우선적으로 조직에 대한 부분을 말하고 싶은데. 우선 대기업이다 보니 서로간의 눈치싸움이 큰것 같습니다. 그리고 일일이 서로에 대해 잘못보이면 영원히 찍히는 구조라 볼수 있습니다.
5,5,5,5,5,5,"제도가 무척 잘 되어있어. 자율근무 가능하고 연차 문제 없음. 사내 복지 (식사, 보너스 등) 훌륭함 . 생활하는데 불편함 없음. 일만 잘하면 됨",위로갈수록 의미없이 있는 시니어들이 많음. 윗사람말이 법이라 자율성이 제한적임. 실무는 과장/대리가 다 하고 윗사람들은 위와 싱크맞추는 역할 분담정도?
4,4,4,4,4,3,신입직원의 교육이 철저하여 가르처서 써먹는다는 의식이 강한 기업으로 3-4년정도 경력만 쌓이면 담당자의 업무권한이 가장큰 기업,업무가 나노단위로 세분화 되어있어서 전문성은 키워지나 전체를 보는데 한계가 있음
