star,promotion,welfare,worklife,culture,ceo,merit,disadvantage
1,1,1,1,1,1,본 업무 들어가기 전 체계적으로 업무 알려줌. 같은 기수끼리 분위기 좋음. 종종간식나옴,"전기아낀다고 여름에덥고 겨울에 춥게일함.최악
화장실갈때도 팀장한테 보고하고 가야함.
콜수 젤 적으면 매일 팀장과의 면담이기다리고있음"
4,4,4,4,4,3,"업무 분담 체계가 확실하며, 잔잔하게 흘러가는 분위기가 좋았고, 기업과 관련된 자료가 많아 취업할때 도움이 많이됨",부서마다 인턴 담당 직원이 다른데 잘못걸리면 아무런 관심이 없어 스스로 해결해야 하는 상황이 올 수 있다.
3,3,5,4,3,3,"연봉, 규모가 큰 조직, 사무직은 정시보다는 일찍 출근해도 칼퇴는 보장되는듯","젊은 사람들과 나이 많은 사람들 사이에 갈등(옷차림 지적 등등), 기술직과 사무직의 갈등이 느껴짐
인턴직원을 대나무숲처럼 생각하는지 다른 직원 욕하기 바쁨"
4,3,5,4,4,4,아무래도 메인 직렬이 아니다보니 업무강도가 낮음. 주변에 다른 직렬만 있다보니 서로 직무에 대해서 잘 모르는 경향이 있어 정시출근 정시 퇴근 가능. 메이저 공기업 답게 월급과 복지는 상위 레벨. 소수직렬은 대부분 지역본부 아니면 본사 배치.,"자기 전공에 대해 발전시키거나 개발시키기는 어려움. 승진도 자리가 없어서 진급 욕심이 있는 분들께는 비추천. 약간 소외감도 느낄 수 있고, 사수가 없을 수도 있음. 처음 배치 후 자기가 원하는 곳으로 못 가는게 대다수. 은근 회식도 많음."
4,4,5,5,3,3,"부서마다 편차크지만 대체로 워라밸 좋다
업무강도 쎈 곳은 힘들어 하시지만 그래도 사기업에 비할바는 아닌듯","부바부가 크다 상사가 어떤사람이냐에 따라 아직도 잔돌리기 하는데두 있다...왠만한 사기업 중소기업 잔돌리기 안하는데 충격먹음
남자들은 아니 여자둘도 술잘마시면 역시나 상사분들 좋아함"
4,4,4,4,4,4,대표 공기업으로서 회사 설명을 구구절절 안해도 됨. 어디가서 아쉬운 소리 안할 정도로 적당한 수준의 연봉과 복지 보장.,젊은 직원들 중 업무가 몰리는 직원이 있음. 가족같은 분위기가 때로는 부담스럽기도. 지방 순환근무는 장단이 있음.
4,3,4,4,3,3,"눈치 보지 않는다, 다같이 모이는 회식자리가 많음, 그래서 편한 분위기인듯, 젊은 대리들이 바쁜편,","공기업이다보니 잡다한 문서작성이 많다, 필요가 없는것같은데 이를 프로그래밍화해서 좀 쉽게 처리할 수 있었으면 좋겠다"
3,3,4,4,4,3,연차를 눈치 안보고 쓸 수 있음. 복지가 좋음. 사업기반이 안정적이고 체계적인 교육시스템이 갖춰져 있음.,인턴으로서 단점이라면 좀 더 직무에 대해서 체험해보고 작은 몇가지라도 알고 싶은데 그런 기회가 부족함. 사람마다 다르겠지만 직원들이 잘 안챙겨주는 분위기임.
5,5,5,5,5,5,"연차를 윗사람 눈치 안보고 쓸 수 있음
사무실 내 분위기는 상당히 수평적
사생활에 대한 터치나 경우 없이 말하는 직원없음
서로 존중하고 배려하는 분위기",딱히 단점이 없음 진짜...단점이 없음 굳이 뽑자면 매일 비슷한 루틴의 업무라 지겨움을 느낄 수 있다는 것? 하지만 이건 직장인이라면 거의 느낄 단점
4,3,4,4,4,3,"연차 눈치안보고 사용할 수 있음
부서 분위기 최고
업무강도 대체적으로 낮은편","부서에 따라 업무강도가 천차만별, 신입사원은 오지로 발령날 가능성이 큼"
4,3,5,5,2,3,"지사마다 케바케가 크지만, 사무의 경우 야근할 일이 거의 없다. 아홉시부터 여섯시까지 딱 끝낼 만큼의 일만 있는 경우가 많음. 급여도 공무원이나 타 공기업보다 높아서 만족함. 급여와 워라밸 두가지를 모두 취할수 있는 것이 가장 큰, 혹은 유일한 장점","가장 큰 단점은 의무적인 지방근무. 배치 운이 꽤 중요하게 작용할 것. 30분 일찍 출근하는 등 고착화된 과거 문화가 쇄신될 것 같아 보이진 않음. 형식적인 행사 등이 많음. 하지만 대부분... 장점에 묻힌, 허용범위 안의 단점이라고 생각됨"
5,5,5,5,5,5,휴가를 눈치 안보고 쓰는 것 같았습니다. 월화수목금 휴가써서 해외여행가고 그러더라구요.,지방순환근무가 단점입니다. 서울에서 내려와서 힘들어하는 분들 몇몇 있었습니다.
4,2,3,4,3,3,"자유로운 연차와 사기업대비 적은 업무 강도.
고용안정성이 최고의 장점","보수적인문화(술잔돌리기,보고)
상명하복이 확실하며 지방근무의 가능성"
2,2,2,1,1,2,짬밥이 차면 자연스럽게 서울의 지부로 올라올 수 있다는 게 가장 큰 장점,짬밥이 차지 않았으면 소똥 냄새 풀풀 풍기는 시골로 가서 전봇대를 뽑아 달라는 전화를 받고 사유지인지 국유지인지 확인한 후 사유지면 뽑으러 가야 한다는 점
5,4,3,4,4,4,"연차 눈치 안보고 쓸 수 있으며 야근 전혀 없고 분기별로 상여금이 지급됨
다양한 근무복지 워라벨 전국 넘버원 인정",대기업들 보다 다소 수직적인 직급체계 상황에 따라 눈치를 보는 상황이 많이 있음
4,4,4,5,3,4,근무 여건이 좋아 근무 중 스트레스는 적은 편이고 급여도 나쁘지 않음. 연수를 희망할 경우 인재개발원 가서 연수(쉬는 거지만 ㅎ) 받고 올 수도 있음,정적이고 삭막한 분위기(저는 남초 사무실) 속에서 좋은 에너지를 받기 힘들고 자기 개발의 한계가 보인다는 점
4,4,4,4,3,3,몇년지나면 자기 지역 찾아감. 업무강도 그렇게 어렵지 않고 연봉 괜찮게 줌 ㅇㅇ,대체로 타공기업들과 비슷한 조직문화. 꼰대많고 회식 잦음. 물론 부서에따라 케바케
4,5,4,5,5,5,자기 일만 다하면 칼퇴할수 있는 분위기. 상사 기분을 살피기보다 진짜 자신의 일에 집중할수 있음. 자기 일 다 못하면 자발적으로 야근하는 스타일이라 야근에 불만이 없음.,"없다 대신
가끔 악성민원 전화가 오는데 입에 담기 험한말을 해댐
멘탈이 좀 흔들릴때가 있음"
4,4,4,5,4,4,나름 자유로운 분위기 인 것 같다..? 하지만 그것도 부서 바이 부서인듯,"업무 양에 있어서 공평하지 않은 것 같다. 같은 월급을 받는데 누구는 더 힘들고 누군 더 편한,,?그런거"
3,4,4,3,1,2,"마음만 먹는다면 정년까지 근무가 가능하다, 단 평생 이 일을 하면서 살 생각을 하면 회의감을 느낄 수 있음, 부서에 따라 수도권 올라가기 힘든 곳도 존재","이런 일을 굳이 대졸이 해야 할까 싶을 정도로 단순한 일이 많다, 그리고 기술직에 한하여 일이 너무나도 많다, 부바부이지만 회식을 많이 하는 곳도 있다. 배전은 수도권 어느정도 꽤 가지만 송변전은 90% 이상이 오지로 간다 배전은 지방 가도 2년 이내면 수도권 가지만 송변전은 글쎄..."
5,5,5,5,5,5,연차 사용 눈치안보고 쓸수 있는 분위기였고 다들 캍퇴하는 분위기 였음,"인턴이라 단점은 딱히 없는것 같았음
공기업 특성상 정부정책에 영향을 많이받는정도?"
5,5,4,4,5,5,다른 지사는 모르겠지만 적어도 본인이 근무했던 파주지사는 직장상사의 눈치를 거의 안보고 다들 화목한 분위기에서 일을 함. 물론 반차 연차도 눈치 크게 안보고 쓸 수 있는 분위기. 물론 안정적이고 상대적으로 수입이 높은 편이라는 것이 큰 장점,특정 인물들이 해고의 위험성이 없다는 이유로 본인의 직무를 유기하는 경우가 상당히 존재. 기업 특성상 전국에 지사가 퍼져있기 때문에 신입사원은 초반 몇 년간은 지방근무를 해야할 가능성이 높다. 그리고 지사별로 업무의 양이 아주 많이 차이가 나는 편이며 시공에 대한 규정이 조금 빠듯한 편인듯
4,4,5,5,4,4,지사바이지사겠지만 대체로 인턴들에게 공부할 시간을 자유롭게 줌,업무적으로 배우는 것이 거의 없다. 인턴수료를 한다고 정규직채용에 큰 도움도 되지않음.
5,4,5,5,4,5,사원분들의 연차사용이 자유로워 보였고 워라벨 좋아보였습니다.,오래 다니지는 않아서 (계약직) 단점은 딱히 보이지 않았는데 회식이 좀 잦았습니다.
4,4,4,4,4,4,체계가 잡혀있음 일하기 좋고 사내 복지도 좋음 인턴이라 많은 것을 하지는 않았지만........,별로 없는 것 같음 인턴에게 2개월만 기한을 주는 점이 ㅠㅠ 인턴 5개월 이상 가점인 곳이 많은데 ㅠㅠㅠㅠㅠ
3,3,4,4,2,3,자유로운 휴가사용이 최고의 장점. 눈치보지않고 휴가 사용가능하며 워라밸 만족스러움,군대식의 보수문화가 극심해 편한 분위기 원하는 사람은 힘들듯
3,4,3,4,3,3,절대로 없어지지 않을 안정적인 회사라는 점에 대한 확신. 최근 급격한 세대교체로 인해 추후 입사 5년 미만 젊은 직원들이 대다수가 될 것이라는 점.,기본적으로 보수적인 문화. 업무분장은 있으나 이와는 별개로 밑으로 업무가 몰리는 구조. 업무를 체계적으로 배우기 보다는 자신이 알아서 찾아서 해야하는 시스템. 타공기업 대비 높지않은 연봉.
4,4,5,5,5,4,체험 인턴이라 자세히 알 수는 없었지만 잠깐의 기간동안이라도 직원분들이 친절히 대해주셨습니다. 사내 대인관계를 쌓는데 있어 문제가 될 점은 없는 것 같았습니다.,"장점과 마찬가지로 기간이 너무 짧아 자세히 알 수는 없었어요. 아마 다른 공기업과 같이 부서별로 다르겠지만, ICT연계사업 부서가 아닌 이상, 진취적이고 도전적인 일을 하기가 쉽지 않아 매너리즘에 빠지기 쉽다는 점이 아닐까요?"
5,4,4,4,4,4,연차를 윗사람 눈치 안보고 쓸수 있음. 높은 보수. 적당한 업무 강도,배전의 경우 지사가 전국권으로 있기 때문에 오지 근무의 경우 심리적 외로움을 크게 느낄 수 있습니다.
3,3,4,4,1,3,좋은건 야근강요는 없다. 퇴근시간 되면 울리는 소리에 하나둘씩 퇴근함. 차장들이 더 칼퇴하려고함 6시땡하면 나가주니 너무고마움. 사실 정시퇴근 하나만으로 이 직장의 장점 90퍼를 차지함,문서작업이 많음. 위에 보고하는 날이 다가올수록 야근야근야근야근 쉴수없음 부서전체가 바쁨 근데 보고하는날이 왜이리 많은지. 서로 업무분담은 되어있는데 팀대 팀으로써는 차장들끼리 기싸움하기 바쁘다.
3,2,4,2,2,3,"본사근무.
1. 메이저 기업.
2. 사무직 연봉 최강
3. 네임드
등등","1. 사회적인식이 구림. 이름이 좋으면 뭐하나 삑하면 욕먹는 회사
2. 겁나 바쁩니다. 부바케겠지만 본인 본사기준 야근많이합니다.
3. 젋은 회사라고 생각하고 들어오면 큰일남. 아닙니다.
4. 나주에서 뭐하는 짓인지 모르겠음. 지방순환근무 알고 입사한 곳이지만 나름 인사이동 체계가 별로임.. 원한다면 보내주긴하려나?
등.
-
좋은 회사는 맞습니다. 좋은 회사인데. 직접 체험하지 않는 이상 겪지 못하겠지요.
인턴 평만 듣고 오기엔 인턴에게 모든 업무를 시키지 않습니다."
5,3,5,3,3,2,"조금 딱딱할 수 있는 기업문화를 가진곳은 맞음. 공기업이지만 노조의 힘도 쌔고, 그에 따라 복지도 좋고 임금도 좋음. 전국의 콘도와 성과급은 큰장점.",경비업무이므로 3교대를 돌려야함. 아침에나가서 8시간 다음날 오후에나가서 밤샘 근무. 셋째날 밤새고와서 휴식. 편해 보일수 있지만 웬만한 체력이 아니믄 나이들수록 힘들어짐.
4,3,4,4,3,3,공기업 평균 이상의 보수. 누구나 아는 회사. 순환근무,기사가 나면 팩트인지는 중요하지 않고 미운털이 박혀있어서 국민들이 아니곱게 봄. 순환근무. 분위기는 아직까진 수직적이며 상사에게 잘해야됨. 변화되어가는 중.
4,4,4,4,3,3,"연차 제법 자유롭게 쓰는 편, 정이 많고 서로 기쁜일 슬픈일 챙기는 가족같은 분위기, 규모가 큰 만큼 다양한 지역과 업무가 존재함","간부든 직원이든 업무상 책임회피하려는 이기적인 분위기 팽배함, 다양한 지역과 업무로 한 분야에 대한 전문성 결여, 100세 시대를 앞두고 퇴직 후 마땅한 진로 찾기가 힘듬"
4,4,3,4,3,3,복지가 잘 되있어서 눈치 없이 반차 월차 쓸 수 있었음. 복지도 적당하고 사내 분위기도 경직되어 있지 않았음.,지사에 따라 다르겠지만 술잔 돌리기 문화가 여전히 남아 있었습니다.
5,4,4,5,2,4,배전직무라 일이 쉽고 편하다. 또한 현장직으로 밖에 돌아다닐 수 있다는 것이 메리트,회사가 크다보니 인간관계를 잘 해야함. 군대같은 문화가 심함
5,5,4,4,4,4,워라벨 괜찮고요 그나마 꼰대집단이긴 한데 공기업중에는 그나마 수평적 분위기 형성되어 있습니다. 사무직이라서 더 그런걸수도 있습니다.,맡은 업무에 따라 야근도 빈번하게 할 수 있습니다. 고인물이라 그런지 꼰대 간간히 있고요 외부에서 욕 많이 먹습니다
4,5,4,5,4,4,공기업 중에 탑급이라는 회사에 대한 자부심과 젊은층이 직원의 상당비중을 차지하고 있기 때문에 젊은기업으로 변화하고자 하는 노력이 보인다. 답답하고 정체된 공기업의 느낌이 아님.,지방 근무가 필수. 신입의 경우 특수직군을 제외한다면 수도권에서 근무하기 위해 3년 이상의 연차가 필요함.
5,4,4,4,4,4,"인지도, 급여, 복지 등 여러 측면에서 우수한 장점을 가지고 있는 곳이 아닐까 생각합니다.","전국순환근무에 대한 단점, 직급간 세대차이, 민원업무에 대한 반감이 있다면 단점이 있다고 생각합니다."
5,4,4,5,3,3,워라밸 최고 최고 최고!! 휴무를 자유롭게 쓸 수 있음(당일 아침에 반차도 가능). 매우 자유로운 분위기. 책을 읽으며 자기개발 할 수 있는 시간이 보장돼 있음. 날이 좋다면 가까운 카페에서 커피 한잔을 즐기며 독서도 가능!,업무의 편중이 심함. 전형적으로 일하는 사람만 일을 하게 되는 시스템. 일부 부서는 매우 보수적이며 남초 기업문화의 극단을 보여줌.
4,5,5,5,4,5,"연차, 휴가, 반차를 상대적으로 자유롭게 쓸 수 있음. 악성 민원 관련 스트레스가 많아 내부적인 분위기는 좋음 서로 배려도 많이 해주고 일하기 좋은 회사임. 칼퇴 무조건 가능",지사마다 부서마다 다르겠지만 일했던 지사는 민원이 매우 많음. 또한 상사가 주기적으로 바뀌어 처리 방향에 혼선이 있을 때도 있음. 군대문화 회식은 많이 없어졌지만 아직 있음
2,4,3,1,1,1,메이저 공기업이라 사회적 인식은 좋은편이나 그 외는 없음. 전국어디든 지사가 있어서 주차하기는 편함.,"지방순환, 기술직군으로 대우못받음, 근로환경에서 주변에 어떤사람들과 일하느냐도 중요하다고 생각하는데 정말 별루임. 그리고 노조도 문제임."
4,4,4,4,4,4,"복지가 좋다. 사람들이 좋다. 지사별 이동이 많은편이다.
요구하면 옮겨주기도 하는듯",의외의 야근이 있다. 군대문화. 보수적. 고리타분할수있는 문서형식
3,3,4,4,3,2,"연차를 자유롭게 쓸 수 있는 분위기, 야근은 거의 없음(사무직), 지사별 차이가 큼, 연봉은 높은 편","과장 차장 승진이 힘들고 젊은 조직문화는 아님, 지방근무가 필수적, 최근 분위기가 좋지 않아 받았던 성과급도 반납"
5,5,5,4,5,5,인턴도 휴가를 쓸 수 있음. 자유로운 업무 분우기. 경쟁 보다는 서로 독려하는 업무 분위기,부서마다 편차가 크지만 인턴임에도 불구하고 일이 많은 부서도 있다.
5,4,3,5,5,3,연차를 윗사람의 눈치를 안보고 쓸 수 있다고 하면 거짓말 이겠지만 거의 안 봄. 서울 근무 할 수 있어서 너무 좋다.,연봉이 조금 적음 그리고 성과급도 나와 봤자 별로 안됨. 솔직히 돈 보고 오는거면 비추 차라리 다른 회사가 더 낳음
4,3,4,4,4,4,분위기가 많이 수평적여졌고 직원들이 모두 친절하고 좋음,한 여름에 에어컨을 안틀어줘서 더워요.... 모든 자리에 선풍기 필수
4,4,4,4,4,4,"기업 분위기가 정말 좋았음. 칼퇴, 정시 출근 보장 워라벨은 최고인듯",민원 상대하기가 의외로 힘들고 까다로웠음 이런 부분이 힘든 사람이라면 피해야 할 거 같다
3,4,4,5,3,3,"1. 고용안정성
2. 전문분야 확립가능
3. 고정적 PI","1. 자기계발하는 분위기 아님
2. 무엇이든 튀면 피곤함"
5,4,4,4,4,4,칼퇴하는 분위기와 부서마다 차이가 있지만 업무강도가 많이 높지 않다는 것,"부서마다 차이가 큰 것 같음. 어떤 부서는 회식이 적으나 어떤 곳은 회식이 잦기도 하고, 업무 강도나 부서 분위기가 부장님의 영향이 큰 것으로 보임"
4,3,4,4,3,3,작은 사업소에서 인턴 생활을 했는데 분위기가 좋았습니다,전국 각지에 지사가 있어서 장점일 수도 있고 단점일 수도 있음
3,3,3,5,4,3,"안정적, 사무직 대체로 칼퇴근, 타 공기업 대비 낮지않은 연봉",공기업 특성상 순환근무를 해야하는점 말고는 잘 모르겠습니다
4,3,3,3,3,3,에너지 산업에 있다면 좋음 다만 본부본사와 격차가 있는편,기업문화가 딱딱함 권위적이고 감사의 위험이있음 연봉도 생각보단 적음
5,5,5,5,5,5,대부분의 직원이 정시 퇴근. 인턴은 무조건 6시에 가라고 함,"여름에 냉방을 제대로 안해서 더움,, 선풍기 끼고 살아야 합니다"
5,4,5,5,3,3,높은연봉과 복지가 장점인 회사 적당한 근무강도와 사기업과달리 성과에 대한 압박이 상대적으로 적음,"보수적인 기업문화가 단점, 혁신적이지 않음 지방순환근무"
3,3,3,3,3,3,공기업이라는 점이 가장 큰 장점이자 단점이라고 생각합니다.,"의식수준은 아직 2000년대로 올라오지 못함, 순환근무"
4,3,3,4,3,3,200여개의 전국 지사 덕분에 가고 싶은 어디로든 갈 수 있음. 일을 치열하게가 아닌 여유롭게 진행함.,"잔돌리기 문화, 바뀌고 있으나 군대적 상명하복 문화가 남아있음, 본사가 나주여서 지역 고충이 있음"
5,4,4,4,3,3,공기업의 장점으로 야근이 덜하고 일이 어렵지 않다는 점이 장점이다.,일이 어렵지는 않으나 반복적인 업무와 민원업무가 많다는 점이 단점이다.
4,3,4,5,4,3,"연차를 윗사람 눈치 안보고 쓸 수 있음. 신입사원의 입장에서 본인이 조금만 센스를 가지고 행동한다면, 자유롭게 누릴 수 있는 사내 분위기가 정착되어 있다. 공기업의 특성상 급여가 안정적이고, 일도 하드한 편이 아님.","전국 단위로 배치를 받기 때문에, 어쩔 수 없이 본인 주소지 및 거주지와 다른 타지역으로 발령을 받을 확률이 높음. 사람이 그립고 외로워질 수가 있어서, 자기 계발을 위한 무언가를 꼭 준비해야 함"
4,5,4,4,4,3,"작은 사업소는 연차 눈치 안보고 잘 씀, 사무직쪽은 수평적인 분위기,","순환근무, 승진을 위해서는 나주에 있는 본사에서 일하다 와야 함"
4,3,4,5,4,3,"인턴이라 받은 느낀 혜택 위주로 쓰겠습니다. 1년차가 되어가는 신입사원분들도 자유롭게 연차를 사용하여 본인의 휴가 일정을 소화할 수 있었고, 사내에서 다양한 활동을 경험할 수 있도록 지자체 연계 활동, 강연 등을 열어줬습니다.
가장 좋은 건 타이트하지 않은 사내분위기가 가장 좋았습니다. 물론 큰일이 나면 바쁘지만 평소 분위기는 유했습니다.",기술파트에서 인턴생활을 했는데 생각보다 문서작업이 많아보였습니다. 특히 보고서와 계획서를 자주 작성하시는 모습을 봤습니다. 작업 중 제품을 확인할 일이 생기면 출장도 생각보다 잦았습니다. (운전이 거의 필수라고 생각됩니다만 입사후 익히시는 분들도 많다고 합니다.)
4,4,5,5,4,4,"안정적인 직장, 직장 상사와의 원활한 관계, 업무 환경이 좋습니다.",고객 서류관리에 있어서 책임미루식으로 조금 덜 체계적인 것 같습니다.
5,4,5,5,3,4,"연차를 윗사람 눈치 안 보고 쓸 수 있음,
도서구입비, 학원 수강료 등 자기 계발 비용 지원,
휴가철 휴양소 제공 등 복지가 좋음","사무실 분위기는 나름 수평적인 것 같고 좋으나
기업문화가 다소 딱딱한 것 같고
아직 옛 문화가 조금 남아있는 것 같음"
4,4,4,4,3,4,워라밸을 잘 지킬 수 있는 것 같다. 연차를 자유롭게 쓸 수 있다. 점심시간이 충분함. 일에대한 프라이드와 보람을 느낄 수 있다.,비효율적으로 순환되는 직무. 하지만 다양하게 경험할 수 있어서 좋은듯.
4,4,4,4,3,3,"연차사용 자유, 일만 없으면 칼퇴, 나름 수평적인 분위기",생각보다 야근하는 사람 많고 일도 하는 사람만 하는 분위기 은근 보수적
4,3,4,5,4,3,공기업이다보니 눈치 안 보는 분위기. 출퇴근 시간 잘 지켜져 퇴근 후에 개인 시간을 가질 수 있다. 업무는 분담이 되어있고 체계적인 전력공급 프로세스를 배울 수 있다.,약간은 현실 안주적인 근무 태도를 가지신 분이 많다. 윗사람 보다는 아랫사람이 담당하는 업무가 상대적으로 더 많다.
5,4,4,5,3,3,"청년인턴으로 2개월 짧게 지냈지만 회사 분위기 좋아서 더욱더 오고 싶게 만든 회사였습니다!
많은 협력업체들과 일을 하는 것을 보니 과연 탑 공기업 중 하나라고 느꼈습니다","신입 초 오지발령 높은 것, 순환근무 ..........."
4,3,3,5,3,3,사기업보다 낮은 업무강도 서울에 집중되어 있지 않는게 장점이라면 장점일 수도 있다 .,"딱딱한 조직문화 상명하복, 일은 하는 사람만 한다. 회식 잔돌리기 싫다"
3,3,4,5,3,3,"1. 2차사업소 사무직의 경우 야근할 일 많이 없음
2. 워라벨 보장(6시 칼퇴 가능 및 전화영어, 북러닝 등 다양한 지원 있음)
3. 공기업 중에서 높은 급여(대기업에 비해 수당이 없을 뿐 기본급은 높다)
4. 생각보다 많은 복지(요즘 사내 교육을 확대하고 장려하고 있는 편이다. 인재개발원에 진취적인 간부들이 많다.)
5. 여유로운 4~50대 직원분들이 많아 일을 오래하고 나면 얼마나 편한 회사인지를 엿볼 수 있다","0. 잔돌리기 문화(젊은이들 배려한다고 하지만 회식장소부터 내가 원하던 곳은 한 번도 간 적이 없었다)
1. 위의 장점들 중 4번을 제외하곤 모두 케바케
2. 꼰대보다 더 무섭다는 젊은꼰대 많음
3. 학벌보다 더 영향력있는 빽
4. 고객응대 업무강도 높은 편(가끔 진상 있음)
5. 사기업 성향이 맞는 사람이라면 절대 맞지 않을 곳. 본인이 느끼기에 군대문화가 맞다면 이 곳이 바로 당신의 정년을 책임질 곳이다.
6. 사택 시설의 케바케가 심함
7. 오지 발령의 위험성
8. 연령대 격차가 커서 소통의 저해로 은근 스트레스를 받을 수 있다. (정말 어릴때 이후로 오랫동안 안봤던 외삼촌 외숙모와 회사를 같이 다니는 기분이다)
9. 차장(3직급)까지는 실력으로 가능하지만 부장(2직급)으로 승진하려면 실력으론 어림없다."
4,3,4,5,3,2,"연차를 눈치보고 쓰지 않음
6시 20분내로 모든 근무자들 퇴근
체험형 인턴으로 공부할 수 있어서 좋음","공기업이다보니 보수적이라는 느낌을 많이 받음
지방쪽은 너무 건물이 노후화되서 건물관리 문제가 많았음
여름은 덥고 겨울은 춥다고 함...."
5,5,4,5,4,4,워라벨이 가능함. 대외적인 시선 역시 중요하게 여기기 때문에 상사들이 직원들의 입장을 많이 고려하는 것을 느낄 수 있음.,지방 파견에 대한 불안감이 큰 것으로 보임. 순환근무이기 때문에 전문지식이 충분하지 못한 상태로 업무에 투입되어야 하는 경우에는 직원 스스로가 힘들어 하는 경향이 있어 보임.
4,4,5,5,3,2,"한전하면 역시 워라벨~
정각 9시까지 출근하고. 18시가 되면 퇴근송나오면서 다들 퇴근합니다. 실적, 영업 압박 전혀없고!!

퇴근하면 추가업무 없이 FREE~~~~~","조직부분에서 고쳐야할 부분이 많은 기업.

꾸준히 유지만 해도 굴러가는 기업답게 모든 직원들이 나태해져있음.

업무 역시 하는사람만 하고, 안하는 직원들은 끝까지 안해도 되는 기업.

직원 운용부분에서 너무 막혀있고.


사내정치!!!!!!! 이게 제일 심한기업.
노조위원, 노조위원장들의 권력이 엄청나며. 각 지사에 노조위원장들이 인사이동에 관여함.

노조선거때 내 라인을 당선시키려고 혈안이 되어있는기업.

실력이 우수해도 노조라인 잘못타면 밀리는 수직적인 기업"
5,4,3,4,4,4,적당한 급여와 정확한 출퇴근시간. 자기만의 라이프 생활을 보장하며 직장생활을 할수있다. 사람들이 너무 좋다(어디나 안좋은사람은 있지만 여기선 그마저 다른곳에 비해 평균이상),구시대층과 신세대층이 확연히 구분되는곳. 세대간 갈등을 극복하기 위해선 최소10년 정도의 시간이 필요할듯. 근무지역마다 차이가 크다. 환경이 열악한곳도 많음
4,3,3,4,2,3,역사가 오래된 회사인만큼 업무체계가 제대로 잡혀있음. 점차 복지가 줄어들고 있지만 직원들을 위한 교육시스템이 잘 되어있음. 회사 간판이 주는 힘이 크다.,점차 줄어들고 있지만 술잔 돌리기 문화가 아직 많음. 그리고 입소문에 의해 사람이 평가되는 경우가 매우 심함.
