star,promotion,welfare,worklife,culture,ceo,merit,disadvantage
3,3,3,3,3,3,야근이나 이런게 중요하게 생각하는 분들이 많을텐데 그건 부서마다 다르다 다 다르니 복불복이라 할수 있다,수당이나 그런거는 다 좋은거 같다. 뭐 일할 업무가 생각보다 많다보니 뭐 자율적인업무가 많다고 해야하나 싶다
3,4,3,3,3,3,공기업이기에 안정성이 보장된다는 장점이 있습니다. 또한 항공분야에 관심이 많은 사람은 열정적으로 업무에 임할 수 있습니다. 경쟁이 심하지 않기에 정신적인 스트레스가 적습니다.,전국 14개 공항으로의 순환근무해야한다는 단점이 있습니다. 또한 공기업으로 적체인원이 존재합니다. 사수로 힘든 사람을 만난다면 모든 공기업의 장점이 상쇄될 수 있습니다. 그런데 이는 어떠한 조직에도 존재하기때문에 특별히 공사만의 문제점이라기보다는 공기업의 단점이라고 생각됩니다.
3,3,3,3,2,3,전국에 공항이 있어 자신이 원하는 곳에서 근무할 수 있다. 특히 서울에서 근무할 수 있다는 점이 크다.,전국에 공항이 있듯이 자신이 원하지 않는 곳으로 갈 수 있다는 단점이 있다.
3,3,2,4,4,3,"퇴근일찍하며 업무 강도 낮음
칼퇴는 아니지만 7-8시전에는 집에갈수있음",순환근무가 필수 전국적으로 공항공사가잇어서 자주 순환근무발생
3,3,3,3,3,3,고용이 안정되고 평생직장으로 삼을만 하다. 공기업중에서는 연봉도 많은 편은 아니지만 생활하고 자녀 교육시킬만큼 받는다,"전국 14개 공항을 운영하다보니 순환보직으로 지방근무를 해야한다.
자율경영이 되지 않고 정무의 간섭이 너무 많다"
3,4,4,4,3,3,"연차가 자유로움
퇴근시간이 보장되어 있음
동기의 수가 많아 의지가 되는 존재가 많음
공항에서 근무한다는 자부심","부서에따라 야근이 많을 수 있음
공기업이다보니 나태한 모습의 상사들이 꽤많음
원하지않는 지방으로 발령이 나기도함
소문이 빠르고 뒷담화가 심함"
3,3,4,2,2,3,전국 공항 순환하며 돌아다니기에 돌아다니고 싶은 사람들에겐 좋은 직장,"허나, xx국제공항공사에 비해 인지도도 없고 조직문화를 개선해야함. 무엇보다도 승진체제나 인사체제가 너무나도 불확실하고 빽이 모든 것을 결정함. 힘없으면 언제든지 끌려 다니는 신세임."
2,1,3,3,1,2,공기업의 큰 장점인 정년보장 됨. 남의 술잔에 술마시기 좋아하는 사람에게는 최고의 공기업. 기수문화가 체질인 사람에게도 좋은 기업임.,인력을 효과적으로 사용할 수 있는 간부 별로 없음. 고스펙 행정 지원자는 여기가 아닌 다른곳에 가는 것이 훨씬 좋다고 생각함. 공사라기 보단 공단에 가까운 조직. (참고로 술잔 돌리기라는 고인돌 시대의 풍습이 아직 남아있음)
5,3,3,4,4,3,자부심. 다양한 근무지역을 경험해볼 수 있음. 공사치고 꽤 다이나믹한 업무환경,다소 폐쇄적인 업무 분위기. 시어머니가 많음. 인천국제공항공사와의 직간접적인 라이벌 구도.
4,4,4,5,3,5,"서비스,cs등 직무 관련 교육 시스템이 체계적으로 잘 갖춰져 있음",순환근무가 필수적으로 이뤄 진다는점이 다양한 업무를 접할 수 있지만 단점일 수 있음
3,4,4,3,2,2,"연차 등 분위기,눈치 덜봄. 나이많은 사람이 많은 부서는 또 다르지만.. 순환근무를하며 다양한 업무를 해볼 수 있음","평균연령,남자가 많은 기업이라 문화가 많이 바뀌었지만 그래도 남성위주 문화가 있기는 함"
3,2,3,3,1,1,"선배들의 텃새가 없다. 팀마다 특성이 다르겠지만 회식 자리에서 분위기를 주름잡는다면 무난히 사랑받는 사원으로 인정받을 수 있음.
순환근무를 통해 수도권까지도 근무해 볼 수 있음.",선배들의 연령이 워낙 갭이 커 IT기기를 다루는 점이나 여러가지 점에서 답답함이.. 팀마다 특성이 다르겠지만 샤바샤바를 하지 않으면 성장할 수 없는 문화를 가진 곳도 있다. 조직에서의 혁신적인 아이디어를 제안하고 실행해 성장을 꿈꾸는 자라면 피하시기를...
3,3,4,2,2,2,공기업이라는 것과 공항에서 일한다는 것에 대한 자부심이 크다면 장점이라고 할 수 있죠.,야근 수당이 없고 초과 근무가 많고 순환 근무에 딱딱한 기업분위기가 단점이라고 할 수 있죠.
3,3,3,4,3,2,"근무지가 집과 거리가 가깝다면 금상첨화
업무량에비하면 연봉이 적진않음","연봉이 적진 않지만 년수차가 적은 사원보수가 적음
경영진과 소통이 잘되는거 같지 않았음"
2,3,3,2,3,3,"보통공기업에서 볼 수 있는 수직적인 문화와 전반적으로 평이한 기업문화를 갖고있다. 경영을 제외한 나머지 직위에서는 전문성을 바탕으로 일할 수 있고, 항공분야에서 일한다는 자부심도 나름 갖을 수 있음","3~4년 마다 순환근무를 하게되는데 메인 공항을 제외한 나머지는 오지에 위치하고 있어, 도심라이프와 거리가 멀어질 수 있음. 보안 및 대기상황에 따라 비상근무가 있을 수 있음."
3,3,3,3,3,3,"공기업이지만 깔끔한 사내분위기, 항공분야에서 전문성을 가지고 일할 수 있다. 서울본부와 본사에 인원이 많기 때문에 운이 좋으면 서울라이프 가능","비효율적인 업무, 보수적인 분위기, 특히 남초위주의 문화다 보니 군대식 회식 문화가 가장 별로다."
2,3,2,2,2,2,안정적인것...? 우리나라 공항을 관리하는 공사에서 일한다는 자부심??,"복지혜택같은거 없다고 보면됨; 3-6년마다 공항이나 부서 옮김 순환근무제라
행정엔 야근수당 초과근무수당 주말수당 전혀 거의 안줌 공기업치고 연봉 높다고 해도 이런거 하나도 안쳐주니까 많은편인지 모르겠음 수당없으니 의욕도 안생기고 야근 매일있음!!! 2주정도 주말출근 있음 제주에 근무하면 비상걸리면 밤새야 함.

김포나 김해공항말고는 대부분 공항 근처에 정말 뭐 없음..."
4,4,4,4,4,4,"공항을 이용하는 고객들의 편의를 위해 일하는 만큼 큰 자부심을 가지게 됩니다.
적지않은 급여와 적당한 자기시간을 갖음으로써 삶의 만족도를 높힐 수 있는 곳입니다.","기업의 보수적인 부분이 단점이라면 단점
아직 입사 1년이 채 안되었지만 순환근무라 원하는 지역에서 일하기는 힘듬"
1,2,3,3,1,2,전국공항을 순회하면서 근무할수 있는 장점이 있음. 다른데서 경험할수 없는 특수한 케이스가 많음.,쓸데없는 문서 작성이 많고 야간수당 없고 교대근무자의경우 비휴때 자주 불러냄 당연히 수당 없음 술잔돌리기 아직 남아있음. 인사권이 공정하다고 말할 수 없음. 몇몇 직렬의 경우 다른회사로 이직이 힘듦. 업무가 특수하다보니 다른회사에서 경력으로 쳐줄지 의문. 놀고먹는 사람 많음
4,4,4,5,5,4,대한민국의 14개소 공항을 관리하는 노하우가 쌓인 항공교통시설 관리주체. 관리와 더불어 자체개발한 기술을 수출하려는 노력이 지속되고 있음.,"호불호가 갈리겠지만 순환보직제, 지역순환제도. 직무전문성을 쌓을만하면 다른 직무로 가야하고, 원치 않는 지역에 배치될 수도 있다."
4,4,5,5,4,3,부서별 업무분장이 확실해서 떠넘기기식의 비효율적 업무가 이루어지지 않음. 전체적으로 채용시 인성을 많이 보는건지 대체로 온화한 성품의 사람들만 모여있는듯한 기분. 가장 큰 장점은 역시 어느 회사에서도 느낄 수 없는 우리나라의 항공산업에 기여한다는 자부심.,"순환보직 원칙이라, 총 13개 국내공항 지사를 돌며 생활해야한다는 단점이 있음. 지방생활에 거부감없다면 상관없지만, 김포김해제주 제외하면 거의 격지라고 보면 됨.. 그리고 대리 과장 차장 팀장 순 직제로 승진에는 상당한 시간이 걸림. 여자가 다니기엔 살짝 군대식 조직문화. 위계서열 강함"
4,4,4,3,4,4,자율 출퇴근제로 인한 가정에게 좀 더 잘할수있고 나머지는 잘..,너무 보수적인 문화가 아직남아있다 음주를 강요하는 회식..
3,3,3,4,3,3,"가족적인 분위기, 평균이상의 연봉, 부서마다 차이는 있으나 업무강도가 사기업보다는 덜 하다(본사 제외)","전국 공항을 운영하므로 배치 지역도 역시 전국으로 될 수 있음.
수평적인 문화는 아니라는 점."
2,2,3,2,2,3,"공기업 공통장점인 사기업대비 안정성
그리 높지도 낮지도 않은 적당한 보수와 복지수준","누구나 알다시피 전국 어디든 갈 수 있음, 공기업 공통점인 보수적 문화
교대근무의 경우 교대만 한다고 생각하면 오산
휴일에 수당없는 출퇴근이 잦은데다 당연시생각하는 문화 만연
(부바부, 팀바팀임)
하나부터 열까지 뭐든지 1/n 문화"
3,2,4,3,1,2,"성과급포함 괜찮은 연봉, 편한 보직을 맡는다면 굉장히 편하게 다닐수있다.","조직의 인사가 매우 구리다고 생각함. 직원의 의향이 그다지 많이 반영된다고 볼수없는 인사. 직원이 밉보이면 지방으로 보낼수있음. 상하수직적인 문화.
국토부 공무원을 모시는 입장이라 업무적으로 연관이 있는 공무원에따라 굉장히 피곤해질수있음.
업무강도는 맡은 보직에따라 천차만별. 직렬에따라 같은회사지만 같은회사같지가 않다고 느낄때가 있고, 같은직렬이라도 근무하는 곳에따라 업무강도는 천차만별."
4,3,4,4,2,2,"복지가 좋음, 칼퇴근, 승진이 자유롭고 편협하지 않으며, 자신이 펼칠 수 있는 경영지원 또는 서비스향상 등 팀원 본인이 발전 할 수 있는 기회가 많이 부여되는 공기업. 공기업으로써의 이미지가 좋은듯함!","당직근무가 있고, 서비스같은 경우는 결항일 때 새벽출근 또는 퇴근못할 경우도 있음. 승진은 자유로우나 군대문화가 아직은 너무 깊숙히 있는듯하고, 어린 나이에 도전하기엔 어려움이 많을 듯함."
3,3,3,2,2,1,"평균보다 조금 높은 임금, 본인의 실력유무에 따라 자기개발기회제공","보수적업무 태도 존재
부서별 경쟁 심함
경영평가에 치우친 행정"
3,3,3,2,3,3,"흑자경영이 지속되고 있으며, 재무구조도 탄탄하다.
앞으로도 이상태가 지속될 것이다.","팀간의 업무격차가 많고, 업무체계에 답답함을 느낄때가 많음. 교대근무 형태가 많으며 주중 쉬는날에 출근할경우가 많이 생기지만 이로인한 보상은 없음."
3,2,4,5,3,2,"공기업 다운 정년보장 및 복지, 일이 맞다면 편하게 일 할 수도.... 본사가 서울임.","직급 및 직책사이에 나이차가 상당히 존재, 중간 관리자직이 적은편"
4,3,3,4,3,4,공항 근무에서 오는 프라이드. 훌륭한 직업 안정성. 공기업 평균 이상의 연봉과 복지 등등,"지방공항에서 근무해야 하는 순환근무제. 금융공기업, 에너지 공기업, 인국공에 비교했을 때 다소 떨어지는 연봉 밒 복지."
4,3,3,5,4,4,"업무 스트레스가 크지 않은 편임. 노조가 센 편이라 휴가 장려, 칼퇴 장려하는 분위기임. 다만 본사는 업무강도가 센 편이다.
직원들 중 모난 사람 그다지 없고 무난히 좋은 사람들임.
결론적으로 무난히 좋은 회사.","대부분의 공기업이 그렇듯 인사적체가 매우 심하다. 승진하려면 오랜 시간이 걸릴 듯한 분위기. 개인적 발전의 기회가 많지 않은 것 같음.
또한 인천공항에 국가적 정책으로 항상 밀려서 발전하기 쉽지 않음."
4,3,5,4,4,3,다양한 복지제도와 상관들의 배려가 뛰어났음 다양한 제도로 인센티브를 얻을 기회가 많음 자신이 창조적인 생각을 가지고 있다면,보수적인 업무태도로 인해 일처리가 느렸다고 생각합니다. 또한 다양하게 진행되는 큰 업무 때문에 자신의 맡은 일이 방해받을 수 있다는 점이 있음
3,3,3,4,4,3,전체적으로 모난 분들이 없어서 적응하기 어렵지 않고 스트레스가 덜한 분위기인 것 같다.,공기업임에도 잦은 야근 및 휴일 출근을 목격할 수 있었다.
3,4,4,3,2,2,퇴사안한 동기들 보면 연차쌓이고나서의 연봉은 대한민국 상위 20%안에 드는듯,"딱딱하고 고루한 조직문화, 사람들 시선과 뒷담화가 난무"
4,4,4,4,4,3,"국내 모든 공항을 운영한다는 자부심, 사람들이 다 순하고 좋음,","언제 어디로 발령이 날지 모르는 부담감. 큰 공항이 아니라면 신입에게 업무가 쏠리는 현상, 규모대비 인원이 많지않아 소문이 빠른편,업무핑퐁의쓰나미"
4,4,4,4,4,4,공항 관련 업무를 해 직무만족도가 높습니다,공기업이다보니 정부정책에 따라 급여 및 복지가 변합니다
3,2,3,3,2,3,적당한 급여와 적당한 근무강도. 대외적인 이미지.,지방공항이 많아 지방발령을 피하기 어려움
4,3,4,4,4,4,"다양한 교육제도, 공항시설간의 접근성이 뛰어남",공기업 정상화로 인해 복지 부분에서 많은 부분이 축소됨
2,3,3,3,3,3,다양한 전문부서와 같이 일할수 있는 장점이 있다.,안정적인 생활로 인하여 직원들이 미래에 대한 걱정을 하지 않는다.
3,3,3,3,3,3,"고용안전성이 높으며, 지역에 따라 다르나 가족적인 분위기","다소 군대같은 조직문화, 부서에 따라 다르나 높은 업무강도"
3,5,3,2,4,4,항공산업에 관심이 많다면 항공 산업 전반에 대한 업무를 접해볼 수 있으며 보수도 나쁘지 않습니다.,"업무의 강도가 높으며, 보직이 순환되기에 어느 한 분야의 전문가가 되기에는 한계가 있으며 지방 근무를 해야됩니다."
4,3,4,4,3,3,메이저 공기업의 자부심과 복리후생등이 장점,"보수적인 사람이 많고, 입소문도 빨리 돌아 행동에 조심해야하고, 일보다는 사람들에게 시달리는 경우가 많음"
4,3,3,4,4,4,공항에서 일한다는 자부심을 느낄수있고 타공기업보단 업무 강도가 높지만 일반적인 대기업과 비교해선 업무강도는 낮은편입니다.,공기업 정상화로 인해 복리후생이 많이 축소되었고 앞으로도 더축소될예정입니다.
4,4,5,4,4,3,메이져공기업 다운 복지 연봉. 공항근무라는 특수성. 공항 전반을 경험할 수 있는 다양성. 서울근무 가능한 장점,엄청난 전문성을 기대하긴 어렵다. 국토부 눈치 많이봄.
3,2,3,3,3,3,"안정성, 분위기 좋음, 공기업 중에서는 연봉이 높은 편","임금체계 변화로 차장급 직원과 그 이하 직원간의 연봉격차가 큼
순환근무"
5,3,4,4,4,4,공기업 특유의 안정성과 직원을 배려하는 분위기를 느낄 수 있음.,"본사가 매우 바쁘다는 소식이 있음. 지방근무 발령가능, 간혹 야근이있음"
3,2,2,2,2,2,매우 안정적임 짤릴위험 거의없음 정말 무능한사람도 많음,40대 이하가 19퍼센트밖에 안되는 경직된 조직문화
3,2,4,4,3,3,공기업 중에서는 연봉 복지혜택 나쁘지 않음. 기술직은 비교적 근무면에서는 여유가있다,보수적인 기업문화. 그 이유는 다수의 공군 출신 장교 혹은 부사관들이 자리잡고있음 현ceo는 경찰출신 ;;
4,3,4,4,4,3,생각보다는 유연하지만 공기업특유의 보수적인 면도 있음. 근무지가 모두 공항근처라 문화생활은 별문제 없음,교대근무나 순환근무의 가능성이 있음. 부서에 따라서는 해외출장도 감
4,3,4,5,4,4,"다양한 직군이 존재하는 곳이고 많은 국민들이 이용하는 공항을 관리하는 곳인 만큼 강한 자부심을 갖고 일하게 됩니다.
또한 적지않은 급여와 적당한 자기시간을 갖음으로써 삶의 만족도를 높힐 수 있는 곳입니다.","아직까지 남아있는 기업의 보수적인 부분이 단점이라면 단점이지만 군대문화까지는 아니기에 큰 단점은 아닌 것 같습니다.
최근 정부의 공기업의 방만경영으로 인한 규제 때문에 복지부분이나 급여 부분이 많이 축소 되었습니다."
4,2,3,4,4,4,"가족같은 따뜻한 분위기. 물론 팀마다 차이가 있겠지만. 현 리더십은 직원의 가정생활을 보장하는 분위기로 흘러가고, 안정과 변혁 사이에서 기회를 잡을 수 있을지도 모른다. 금융부채 0%에 육박하는 초건전 재무구조. 앞으로도 최소 십수년간은 흑자경영이 보장된 상황이긴 하다.","행정을 위한 행정, 보여주기 위한 일 등 군대-공무원-공공기관을 관통하는 구태를 여전히 가지고 있다. 튀는 인재는 싫어하고 무리에서 융화할 수 있는 안정지향의 인재가 살아남게 되는 구조. 국토부의 인국공 편애 정책이 신성장동력 확보에 장애물로 기능하고 있으며 앞으로 얼마나 경쟁력을 확보할 수 있을지 불투명."
5,5,5,5,5,5,공기업이라는 특성때문에 정년보장과 경쟁이 적다,도전적인 모습이 부족하다 공기업의 전형적인 단점이라고 생각
3,3,3,2,2,2,공항에서 일한다는 자부심을 느낄 수 있음 공기업치고는 연봉이 낮지는 않은 수준,조직문화가 그닥 좋지 않음 팀마다 다르지만 팀에서 팀들간의 융화가 잘 되지 않음
4,5,4,4,3,2,안정적. 가족적인 분위기. 능력이 있다면 인정받아 자기성장할 수 있는 기회가 분명 존재함.,복지부동. 혁신에 소극적인 분위기. 보수적인 문화.
