star,promotion,welfare,worklife,culture,ceo,merit,disadvantage
5,3,4,3,4,5,해외순환근무제도가 있기 때문에 3년에 한번씩 해외로 나가야 한다. 해외에나가면 각종 복지를 받을 수 있기에 글로벌한 경험도 겸사 배울 수 있는 곳,부서마다 차이가 있겠지만 업무강도가 천차만별이다. 업무강도가 높을 때에는 저녁야근도 당연시 되지만 낮은 경우는 편안한 분위기이다. 다른 단저으로는 여자들이 많이 근무한다.
4,3,2,5,4,4,연차를 눈치안보고 쓸 수 있음. 디자인에대해 기대도가 높지 않음,연봉이 낮음. 디자인에 욕심있는 사람이 가면 답답함을 느낌
5,4,4,4,4,4,공기업이라는 점. 해외 무역관의 경우 직원 수가 적기 때문에 나름 수평적인 계급 문화.,거주지를 계속 옮겨다녀야 하기 때문에 본인 뿐만 아니라 가족들도 힘들 수 있음...
5,4,4,3,3,3,눈치 안보고 야근 가능함 하지만 일은 많은 편이라 약간의 눈치는 필요,계약직원은 힘듦 하지만 정규직으로의 길도 길진 않다. 그게 좀 어려움
4,3,4,4,4,3,"꽤 수평적인 분위기 젊은 분위기(팀별 케바케), 연차 사용 눈치 전혀 없음, 청년인턴 근무시 온갖 실무(잡일 다수 포함)을 해볼 수 있음, 인턴이라도 존중받음",위치가 양재동 끝 외딴곳에 잇음. 중간에 껴서 욕받이 신세가 될 수도 있음. 정규직 입사 생각이면 아프리카/중남미 등 오지로 갈 가능성도 고려해야 함.
4,3,3,3,4,4,동종 업계에서는 규모가 가장 크기 때문에 공신력이 있음(고객에게 신뢰도가 있어 업무할 때 자부심을 느낄 수 있음),해외무역관에서는 현지 직원들이 한국 기업문화에 적응하기 쉽지 않은 것이 사실임. 따라서 한국에서 파견나오는 직원들에게 업무로드 가중될 수 있음
4,3,4,2,4,2,"1. 편한 부서 걸리면 진짜 편함
2. 사업 많은 부서에서 공기업답지 않은 다양한 경험을 할 수 있음
3. 해외발령","1. 부서별로 업무강도가 천지차이
2. 사업많은 부서로 가면 대기업 저리가라 할 정도로 일 많음
3. 해외발령을 장점이라 생각하고 들어오지만, 결국 단점이 될 수도 있음(특히 여자들에겐 십중팔구 단점이 됨)"
4,4,4,4,4,4,무역관마다 차이가 있으나 본인이 근무한 무역관의 경우 출퇴근 시간이 용이해서 매우 좋았음 (8시 출근~4시 퇴근/9시 출근~5시 퇴근 이런 식) 보통 칼퇴를 했기 때문에 개인적인 시간을 잘 활용할 수 있음.,단순 보고서 작업이 많음. 코트라 자체가 수익성을 내는 프로젝트를 진행하는것이 아니다 보니 다양한 프로젝트를 한다거나 개인적으로 하고 싶은 프로젝트를 하기 어려움. 주어진 일을 수행하는 것이 대다수.
2,1,1,1,1,1,해외에서 근무할 기회가 주어지고 직업 안정성이 있다는 것을 빼고는 그냥 먹고 살기 위한 직장.,경영진의 낡은 경영 방식과 분위기 조성 때문에 눈치와 아부 없이는 버티기 힘들다.
2,2,1,1,1,2,여러 복지와 교육제도가 있어서 좋지만 실질적 참여가 어려움 팀에 따라 다른듯,회사에서 소문이 너무 많이 나돌고 보수에 비해 업무량이.상당함
4,4,4,4,4,4,"다양한 업무, 다양한 문화(해외거주, 해외출장)이 가능한 곳. 순환근무로 또라이 마주쳐도 인생 끝은 아님.","일을 배우고 배워도 끝이 없음, 전문성 구비에 한계.
순환근무로 평판조회가 흔하고 그만큼 카더라 식의 소문이 많아 평판관리 스트레스를 평생 안고 가야함."
4,4,3,5,4,4,"해외 북경지사에서 인턴으로 있으면서 느낀 장점은 출퇴근 시간의 보장, 야근 거의 없다는 것이고, 공기업을 체험해볼 수 있는 좋은 기회라는 점 정도.",해외 북경지사에서 인턴으로 있으면서 느낀점은 부서간 편차가 매우 큼. 급여는 같지만 업무 강도 및 느끼는 압박감 자체는 차이가 좀 큰 편. 단순 반복적 업무로 배워가는 것이 많진 않은 편이다.
1,1,1,2,1,1,"칼퇴ㅋ해요
아마두요
복장매우자유롭습니다그게끝이에요 장점
핫팬츠입어도 암말안해요","계약직이너무많아요
다 헤드헌팅 계약직으로돌려서
헤드헌팅에서 돈다떼가욥"
3,3,3,3,3,3,공기업이라 사람들이 타 사기업에 비해 업무 스트레스나 강도가 덜함.,물론 팀바이팀이라 바쁜 팀은 야근 빡세게 해야함...
4,3,3,3,3,3,인턴임에도 불구하고 하는 업무에 대해 알 수 있도록 어느정도 맡기는 것이 있음. 사내교육이 잘 되어있다.,단순 보고를 위한 문서 작업이 불필요한 것 같다. 결재라인이 너무 많은 듯. 공기업이라 그런 것 같기도
4,3,4,4,4,3,높은 안정성. 해외순환근무. 해외근무를 하시는 분들이라 그런지 비교적 개방적이고 젠틀한 회사분위기.,연봉에 비해 높은 업무강도. 주 52시간으로 업무시간은 제한하지만 업무량이 많아서 직원들이 뛰어다니면서 일할 정도.
2,2,2,2,2,2,점심시간에 경기도 양주까지 가서 막걸리 마시고 오는 회식,"일들을 위한 일. 정말 일을 하는 건가?
차장님은 부장님 눈치보느라 매일 10시까지 야근하고
야근해도 식대가 안나옴"
4,4,4,4,5,4,공기업답게 사람들도 기업문화도 프리함. 야근은 알아서.,딱히 없는듯. 일이 많을때는 엄청 많다는거? 이게 단점이 된다면야..흠
4,3,3,4,4,3,꾸준한 인턴관리 및 해외취업을 위한 상호간의 노력이 되었음,"해외로 인턴쉽을 나오기 전 설명과 현지에 나와서 실제 기업들간의 입장이 조금 달랐음. 해외 인턴을 나와 현지로 진출한 기업에서 2개월 교육 후 정규직 취업여부 결정이 된다 하였는데, 실제 면접볼 때 기업들은 바로 채용을 원했음. 이때 많은 혼선이 옴."
3,3,4,3,3,2,파견근무 시 다양한 혜택과 다양한 사람들을 만나볼 수 있는 기회가 옴.,"앞전에 말한것처럼 보수적인 기업임.
실적 달성에 정말 중요한 것을 놓침."
4,1,4,5,4,4,해외근무를 하면서 직위에 비해 많은 책임을 맡아서 할 수 있어서 실무경험에 큰 도움. 상사도 공기업에 오래 근무한 분들이므로 여러모로 많이 가르쳐주심,인턴은 권한이 없기 때문에 내 이름으로 업무를 올릴 수가 없다!!! 내가 쓴 보고서에 다른 사람 이름을 당연하게 올랴야 함.
3,4,4,3,4,3,"코트라를 모르는 곳이 없음, 무역관 의무, 좋은 경력이 됨, 연령대 다양, 젊은 층이 많아 개방적 & 개인적인 분위기, 부서별 차이가 있으나 여성이 많은 편","행사가 있을 때 업무가 과중하며 야근이 꽤 있는 편, 무역관 의무, 중소기업 및 해외 기업인 대상 서비스직이기에 고충이 많음"
3,3,3,1,1,2,구내식당이 있긴 함. 직원 복지를 위한 헬스장이 있기는 함. 중소기업에게 도움이 많이 되는 일을 하기 때문에 업무적 성취감이 가끔 들기도 함.,군대문화가 아주 강함. 주변에 먹을 식당이 대단히 없고 회사자체가 강남 들어가는 곳에 위치해 있어서 퇴근 후 교통이 최악. 9-6 로 일하기 대단히 힘듬.
5,3,3,5,5,5,"수평적인 사무실 분위기, 적은 업무량 (인턴이라 그랬을 듯)","실적을 내야 한다는 생각은 있으나, 크게 신경 쓰지 않아서 일 하는 사람만 일하는 듯"
3,4,2,5,3,3,"As Mentioned above; stable, pay is ok (not great though), you get to travel the world.",Uncool bosses if you are unlucky.. They say you have a lot of work in HQ (as compared to overseas offices which keep a strict 9-6 policy)
4,4,4,4,3,3,대부분의 공공기관이 그렇겠지만 연차가 높으신 분들의 경우 대부분 업무 투입률 대비 연봉이 높습니다.(해외발령시 장점 배가됨) 순환보직으로 인해 이상한 팀에 걸리더라도 조금만 지나면 지나갑니다.,"공무원들도 마찬가지겠지만 순환보직으로 인해 모든 것이 단기적임. 정부 예산으로 운영되는 기업이고 가시적인 성과가 나타나기 힘든 곳이다보니, 경영평가나 상위부처의 눈치를 많이 볼 수밖에 없는 구조. 21세기 한국에 사실 왜있는 지 잘 모르겠는 기능의 회사."
4,3,4,4,2,4,엑스포나 박람회 주최를 하면 외국인 바이어 분들과 실제로 교류를 할 수 있음,top-down culture 심함 하지만 근무 시간 페이 등 그 외의 것들은 매우 만족 스러움
3,3,3,3,3,3,해외 여행을 자주 할 수 있다. 다양한 국가의 사람들과 교류할수있다.,해외 순환근무로 사는곳이 불안정하다. 결혼문제도 있음.
4,3,4,3,3,3,"공사이다보니 전체적으로 동료들의 지식수준도 높고 배울점이 많음.
일을 할때도 모든 사기업에서 대우를 잘해줌.
일이 크게 어려운점은 없음.","직원들의 잦은 해외파견과 계약,인턴직의 드나듬으로 전체적으로 일의 흐름이 매끄럽지 않고, 알맹이 없는 겉으로 보여주기 식의 일이 많음.
각 대학 라인이 존재함"
3,1,1,3,3,2,"네임벨류, 코트라에서 인턴을 하면 후에 취업에 유리하겠다는 생각이 있었습니다. 자신이 원하고자 하는 직무쪽이라면 도움이 될거 같습니다.",한국 현지인턴과 달리 지원자가 소수여서 해당국가 언어를 어느정도 한다면 좋을거 같습니다. 한국돈 35만원 받으면서 일했고(식대 없고 교통비 없습니다.) 제가 생각했던 업무와 많이 달라 중도 퇴사하였습니다.
4,3,4,5,5,4,안정적인 공기업의 장점과 치열하게 성장할 수 있는 사기업의 장점을 고루 지님,"그럼에도 사무직 업무에 대한 정체감과 안정감이 크기 때문에, 도전적인 성향의 지원자에게 심리적 장벽이 될 수도 있겠다 느껴짐"
3,3,3,3,3,2,해외 순환근무가 가능하며 정년이 보장됨. 그러나 이것이 곧 단점. 예전에나 해외순환근무가 메리트가 있었지 지금은 그닥.. 그리고 결혼과 출산의 문제에서 자유롭지 못함,"서비스 기관이므로 항상 을임. 산업부, 공무원의 갑질도 당해야 하며 업체들에게 항상 을로 대해야하는 숙명. 그리고 간부들의 해외무역관 관장 생활로 인하여 꼰대 기질이 많음"
3,3,3,5,3,3,연차를 눈치 안보고 쓸 수 있음. 칼퇴 가능. 업무과 과중되지 않음.,단순 보고를 위한 서류 작업이 있음. 몇몇 한국기업들이 터무니 없는 요구를 할 때도 있음
4,3,4,4,4,3,"팀마다 다르지만 회식이나 야근 거의 없는 편
정규직은 좀 다를 수 있지만, 휴가 사용도 자유로움
휴가 사유 묻지 않음","공기업이라 정규직과 계약직의 차별 대우가 심하다고 느낌
예전에 누렸던 좋은 것들이 점점 사라지는 느낌"
3,3,3,3,3,3,"해외에서 영어 뿐만 아니라 제2외국어로 일할 수 있음.
출퇴근 시간이 잘 지켜지는 편임.
무역 뿐만 아니라 경제관련한 일을 할 수 있음","영어 뿐만 아니라 제2외국어를 잘 해야 함.
인턴의 경우 현지체류비가 무의미한 수준임
인턴에게는 어려운 일은 안시키지만 잡무가 많은 편임"
3,3,3,2,2,2,"해외순환근무를 할 수있다는 점이 가장 큰 장점이다. 세계여러무역관들을 둘러가며 근무를 할 수있고, 주거비, 식비, 교통비 등 지원액이 상당하다. 해외근무수당으로 해외근무시 월급의 거의 2배가까이 받는다.","단점역시 해외슨환근무를 꼽을 수 있는데, 결혼한 가정의 경우 한쪽이 직장을 그만두던지 기러기부부생활을 해야하는게 단점인것같다. 하지만 아이들하고 같이 해외에 나오면 아이들 교육비를 지원해주는것같다."
3,2,4,4,1,3,부서에따라 다르겠지만 공기업이라 칼퇴근이 가능하고 회사 환경이 좋다.,"부서마다 다르겠지만 사고방식이 굳어있고 개인주의성향이 강하다.
계약직탓으로 돌리는 성향이 있다."
2,2,1,5,3,1,"연차사용 눈치없음, 야근없음, 회식강요없음, 업무복장이 비교적 자율(비즈니스 캐주얼)","타사 파견직에 비해 강한 노동강도, 강한 노동강도 임에도 낮은 급여"
4,1,4,3,5,3,근무환경은 좋다. 칼퇴를 권장한다. 특히 여성분들이 많아 복지가 더 좋아지고있다,발전이 없다. 부서이동이 너무 많아 전문성이 떨어지고 공사의 한계가 명확히 보인다
4,4,4,4,4,4,"체계가 있고 지원이 되는 느낌이 듬.
다만 해외 무역관사에 근무하는 해외직원은 나라마다 분위기가 다르고
무역관과 본사는 무척이나 다를듯
상사에게 배울것이 많다.","보고서 형식에 집착, 공기업이라 서열과 위계중시
정해진 원칙에 맞게 일을 진행하느라 유연성은 타기업보다 줄어들지 않을까"
3,1,1,1,2,1,팀마다 다르겠지만 자유로운 분위기를 추구하는 팀은 분명히 있다.,일 처리 단계가 너무 복잡하다. 인턴 선에서 해결할 수 있는 자주 오는 문의나 전화도 인턴이 메모하고 윗 분들한테 전달해야만 해결된다.
4,4,4,4,5,4,"기업 문화가 좋고, 업무 이외의 간섭 같은 것은 없습니다. 언어를 잘하시면 확실히 승진하실 때도 유리합니다.","공기업중에서 연봉은 조금 적은 편이지만, 순환근무를 통해 해외에 나가면 조금 숨통이 트일 정도입니다."
3,3,2,4,4,2,"연차를 눈치보지 않고 쓸 수 있고, 개인주의적 성향이 큼.(이건 장점도 되고 단점도 되는듯 하다)",불필요한 문서작업이 되게 많음. 강제로 해외로 전출되는 분들을 보면 살짝 무서워짐.
3,3,4,4,3,3,"고용안정성이 보장되는 회사, 회사 위치가 굉장히 좋음....",생각보다 해외-한국의 삶에 대한 만족도가 낮음(정규직기준 평가를 들었을때)
3,3,3,3,3,3,휴가에 대한 제약이 거의 없어서 쓰고 싶은 날에 쓸수 있는 부분이 매우 장점이 될 수 있음,부서이동이 많아서 일년에 여러번을 이동하거나 업무도 바뀌고 지속성이 매우 떨어지는 거 같음. 그래서 매번 담당자가 바뀜
3,4,5,3,4,3,공기업의 장점이 그대로 느껴짐. 남들 쉴때 쉬고 업무 압박 심하지 않음. 그냥 일이 많을 뿐.,"보고를 위한 보고와 그 보고를 위한 보고와 보고로 일이 늦어지고, 그러다보면 자연스레 한국 기업들이 일 못한다고 욕하는 경우가 생김."
4,5,4,4,4,4,대체적으로 수평적인 사무실 분위기 사람들이 대체적으로 좋은편이다,분위기가 팀별로 차이가 심함 야근이 심한 부서는 밥먹듯이 할수도
5,4,2,3,3,4,"여러가지일을 배울 수 있고, 업무강도가 높은 편이라 단 기간 내에 얻는 것이 많음. 직원들 간 마찰이 적고, 선임분들이 잘해줌.",월급개념이 아닌 차비 및 식사비 명목으로 낮은 보상. 인턴임에도 야근이 잦은 편이다.
3,2,3,4,4,3,복지나 여가 시간은 지켜짐. 공기업만의 좋은 점을 느낄 수 있음. 경험쌓기 좋음.,예산에 쪼달리는 경향이 있는데 진짜 없는건지 뭔지...해외 무역관에서 근무하면 현지 정책이다 뭐다 핑계대면서 인턴 급여 깎어가며 살뜰하게 아끼심.. 일은 부서와 상사에 따라 편할 수도 지겨울 수도.
4,3,3,3,3,3,해외 순환근무를 통해 다양한 해외경험과 특정지역에 대한 지역전문가로 성장할 수 있는 기회가 있음,자유로운 해외근무를 상상할수는 없음. 어차피 한국회사이기 때문에 일터만 해외인거지 한국에서 일하는 것과 동일하다고 생각하면 됨
3,4,2,2,2,2,"주변 사람들이 높게 평가한다.
일이 없을 때는 정말 칼퇴근이 가능하고 아무일도 안 하는 경우도 많다.","바쁠때는 정규직 비정규직 가리지 않고 야근을 엄청나게 한다.
급여가 적다.
정규직 비정규직에 대한 차별이 꽤나 보인다."
3,2,2,3,3,3,직장생활과 보고서 작성의 fm을 배울 수 있다. 취업 이후 직장생활을 할 때도 도움이 됨,밤낮이 한국과 다른 국가에 파견시 밤낮으로 일해야 할 수 있음.
5,4,4,5,5,4,청년인턴의 경우 6시 퇴근. 국내 중소기업의 해외진출 및 해외투자를 지원하는 코트라의 업무 경험 가능. 중소기업의 실무자분들과 통화 및 직접 만나면서 다양한 인사이트를 얻을 수 있음. 실무에서 사용하는 무역용어도 배울수 있음.,"인턴이라는 특성상, 반복적이고 일상적인 업무가 많음. (전화응대, 엑셀수합, 물품관리 등) 그러나 어떠한 업무에서든 배울 점이 있다고 긍정적으로 생각하는 사람들에게 적극 추천!"
4,4,4,4,4,4,"워라밸 보장되는 직군..일만 열심히하면? 복지 혜택이 잘되어있으며, 다양한 분야를 배울수 있다는 점이 장점이라면 장점..?",여러업무를 다루어야함 멀티태스킹필요. 다루는 사업이 정말 다양하고 업체와 직접적인 연락도 꾸준히 해야함. 다른 분야별로 체크할것들이 많음.
4,2,3,4,4,5,"업무 분담 자체가 확실해 일을 잘 배울 수 있음.
그런데 팀 운도 많이 따라가는 것 같음. 어느 부서는 매일 바쁘고 야근이나 어느 부서는 시간이 널널함.",현지 채용 인턴이라 월급이 짰음. 또한 가끔 낙하산으로 들어오는 무능한 인턴들이 있어 일이 진도를 안 나갈때도 있음.
2,3,5,5,4,3,깔끔한 분위기 서로 헐뜯거나 하지 않음. 완전 개인주의.,"협력. 협조 도움
과는 거리가 좀 멀다.
처음에 들어가면 적응 안될 정도의 혼자 일어서기"
4,2,3,5,3,2,타 부서 업무가 본인업무와 직접관련된것이 아니어도 서로 협력하여 더 나은 결과를 추구하는 성향이 있음. 피고용인에게 융통성이 있어서 연차를 내기에도 눈치가 보이지않음.,무에서 유를 창조해나가는 업무진행방식이 많음. 다양한 업종에 전화를해서 미팅주최를 해야되는것은 물론 이며 주최가 안될경우 잦은 스트레스를 비롯하여 업무불편도가 높아질 수 있음.
5,5,3,4,2,2,상대적으로 수평적인 조직문화와 뛰어난 인재들과 함께할 수 있다는 점. 그리고 인턴들에게도 직접 발로 뛰거나 실제 업무를 경험해볼 수 있다는 장점이 존재한다.,"내부에서 일을 해보면 사회적인 코트라의 업무와 상대적으로 괴리가 있다는 점이 가장 먼저 느껴진다. 직접 무역을 하기 보다는 지원하는 업무를 하기 때문에 애매모호한 역할, 쓸데없는 일을 한다는 생각이 들 때가 있다. 또한 정직원이 아닌 전문위원이라는 계약직들이 다수 존재하는데, 이들은 과거 기업에서 부장급 이상의 직위에 있었던 사람들이다. 이들과의 갈등을 겪을 때가 있다(상대적으로 정직원에 비해 권위적이고 자신이 뭐라도 된다는 듯한 태도는 취함. 갑질)"
4,4,4,4,4,4,"경제, 무역을 전공했다면 최고의 공기업이 아닐까 함!!",인턴은 업무 한계가 있어서 아쉽긴 하지만 배울수 있는 점이 많음
3,2,2,4,3,3,연차 자유롭게 쓸수 있으며. 네임밸류로 인해 프라이드 갖고 일할수 있다는 점,"분위기는 팀마다 다르고 대체적으로 자유로운 분위기. 계약 파견직 비율이 의외로 높고, 자연스럽게 정규직과 비정규직이 나뉘어 어울리는 분위기/ 여름에 더움..."
3,3,2,2,3,2,"국가를 위해 일한다는 자부심.
중소기업들에게 도움을 준다는 자부심
서울 내 양재에 근무한다는 점이 장점","야근과 적은 보수가 가장 큰 단점 같다고 생각.
그리고 일을 만들어서 하는 다소 비효율적인 구조"
2,2,2,2,1,2,장기근속 가능 해외 업무 가능 해외시 해외 수당으로 비교적 높은 연봉,수직적이며 보수적임. 자기 역량을 펼칠수잇을만큼의 사업이 없음
4,2,2,5,4,3,"공기업이라 그런지 사람들이 기본적인 매너와 예의는 있음, 파견직은 정시 출퇴근이 가능하며 연차 휴가 사용이 자유로움","힘들거나 귀찮은 일을 파견직에게 시키는 경향이 다분함, 가끔 필요 이상으로 인력이 과하다는 느낌이 들때가 있음"
4,2,3,3,3,3,전반적으로 분위기가 부드럽고 압박하는 것이 없음. 문화적인 부분도 한국회사와는 다르게 팀장이 커피도 타고 알아서 다 함,인턴을 아무리 열심히 해도 정규직으로 전환이 안되어서 결국에는 나오게 되었음.기껏 일을 가르쳐 놓고 활용을 못하는 점이 아쉬움
