star,promotion,welfare,worklife,culture,ceo,merit,disadvantage
2,3,2,2,2,2,"그래도 남들이 야놀자 다닌다고하면 알아주는 것이 장점
계속 규모가 커짐 투자 잘 받음",사람이 자주 바뀌어 어떻게 지내야할지 잘 모르겠음 자주 사람이 바뀜.......
4,3,3,3,4,3,"협업이 위주가 되는 회사, 좋은 사람들과 일할 기회가 많다.","줄어드는 복지, 잦은 부서이동, 사원들의 불안정한 심리상태"
2,2,2,2,3,1,다른곳보다 안정적인 봉급. 직원끼리 사이는 좋음. 힘든일는 없음,미래가 없고 하는일이 비슷하다. 직급이 있지만 말만 있는 직급이라 오래 근무가 힘들듯. 최측근들은 오래 근무하지만 글쎄..
4,5,4,2,4,3,"연차를 막 씀 팀장 사원 할 것 없이 전부 해외여행 감
야놀자 포인트 ㅊ젛음 운전을 잘 하게 댐
헬스비 지원해줌","자율 출퇴근제긴 하지만 퇴근이 좀 늦는 경우가 다소 있음
어떤 팀에 배정이 되냐에따라 분위기가 좀 다름
자취비를 지원해주나 광주에서 살다가 광주에서 자취하면 질원안하고 타지인력들만 지원해줌"
3,3,3,4,4,2,"기업 계열 확장을 통한 성장가능성 증가
자유로운 사내 분위기
케바케긴 하지만 적당한 업무시간","요새 기업인식이 달라졌다 하지만 아직도 남들에게 당당하게 소개할 수 없는 직장이름
적은 급여"
2,3,3,3,1,1,"빠른 성장에 따라 많은 일을 부여하기에, 짧은 시간에 많은 일을 경험할 수 있음.",조직 변경 과정에서 개인의 의사는 중요하지 않음. 직원을 맨먼쓰로 직설적으로 표현하는 경영진.
3,3,3,2,5,2,"밥이 맛있다. (점심,저녁 무료 제공)
굉장히 자유로운 기업문화
같이 일하는 사람들이 젊어 어울리기 좋다.
사무실 위치가 좋다.","능력은 있지만 시스템이 다 갖춰진 대기업 출신 임원들과 아주 작은 회사 경험만 있는 초년생 그룹이 대부분.
실질적으로 일을 해야하는 중간관리자가 부족하지만 임원들만 챙긴다는 인상이 강했다. 그래서 막상 열심히 일해야 하는 실무자들은 박봉과 몰려드는 업무탓에 금방 나간다. 광고로 많은 돈을 지출하면서 회사 인지도가 올라가 사람이 나가는거에 신경을 쓰지 않는다. (크레딧잡 기준 퇴사율 50%)
그리고 가장 중요한건 회사가 돈을 못 번다."
4,4,3,3,3,3,"연차/반차 자유,
업무 자율도,
사옥이전으로 쾌적한 환경,","복지는 많지 않음,
기존 인력 채용을 어떻게 했길래 기본 실력도 인성도 글러먹은 사람들이 많이 있었음.
지금은 나갔지만."
1,2,2,1,1,1,"장점 나름인지도있는 스타트업이라는점
영업을 빡시게배울수있는점",단점은 똥군기가 난무하는 군대문화 똥군기문화가 업무에도 지장을준다..안타깝다
1,1,1,1,1,1,"유일한 장점은 아침에 노래 틀어줌
구내식당 운영중이라 자기가 가서 돈주고 사먹으면됨
업무에 대해서는 뭐 다 비슷하니까 적지는 않겟음
어딜가나 거기서 거기니까..","잦은 야근 극심한 군대문화 짧은 근속기간들 입사와 퇴사율이 높음
군대문화로 인해 사람들이 오래 버티질 못함"
3,3,4,5,3,3,분위기가 활기 있고 사장이 젊고 열려있는듯 하다. 꾸준히 진화를 꿈꾸는 곳이라 앞으로가 더 기대된다.,소위 고인물들이 좀 있고 회사를 운영해나갈 수 있는 자본과 마케팅이 한계가 있다. 이건 끊임없는 숙제인듯.
1,5,3,1,1,1,"영업시 차량 공급해주며, 영업용 핸드폰 지급해준다.
사무실에 간신 구비되어있으며, 야근시 야근 식대가 나온다.
퇴사율이 높아 승진의 기회가 많다.
직책 높이기가 쉽고, 조금만 지나면 팀장이 될 가능성이 높다
장점만 놓고 보면 참 좋은 회사인거 같으나...","군대식 문화가 강하다. 출퇴근시 큰소리로 인사하며 퇴근하며, 회식때 뛰어가 회식 장소 문을 열어 놓아야한다. 또 '다나까' 는 필수이며 다른 지사 직원 얼굴, 이름,기수까지 알고 있어야하며, 앞존법 틀릴시 회사 생활도 튀틀릴 가능성이있다. 주머니에 손넣었다간 크게 혼날것이다.
회사 야근이 많다. 많다라고 표현하기엔 거의 날마다 야근이다. 주 52시간 적용 후 어떻게 변했을지 모르겠으나 크게 변하지 않았을거라 생각한다. 노동착취를 직원의 열정으로 포장하며, 젊었을때 고생해야지 높은 위치까지 간다고 말한다.
개성이 강하면 안된다. 개성이 강하면 회사 분위기가 변할까바 두려워한다.
팀장들이 나이가 어려 자기 말 잘 따르는 순종적인 사람을 원한다.
회식이 잦으며, 회식시 무조건 건배사 준비해야한다.
골통대학교 술자리 모습을 보는거 같다.
야놀자라고 해서 다 같은 야놀자가 아니다.
영업 남부지부(대구,부산,광주) 본사와는 다른 분위기, 복지였다."
4,4,4,4,4,3,"식사의 질이 좋은데 무료로 제공하며, 사내 도서관, 헬스장 등 복지시설이 뛰어남.",급여가 적은 걸로 알고 있다. 언젠가 올려주겠다고 하는 것으로는 알고 있으나 정확히 모름..
1,1,1,1,1,1,"간식 무제한, 친절한 선배님들, 점차 발전해가고 있는 복지, 영업부 소속이여서 그런지 자유로운 외근생활?","이거 중요함
야놀자 본사에서 케어를 안함, 법인이 따로있고 복지도 야놀자 본사수준이 아님
그 수준에 맞게 따라가려고 하긴함.
지방은 무조건 영업이라고 생각해야함 발이 땀나도록 뛰고 또 뛰고..

상사가 여자냐 남자냐에 따라 완전 차이남 예전에 힘들게 고생했던거 누릴려는 심보같았음
복지가 발전돼가고 있어서 좋긴한데 아직 하~안참 멀었음
실적압박 장난없음
외근 나가기전 외근보고를 함 그리고 퇴근직전에 퇴근보고를 함 (뭐하자는건지)
야근이 생활이라고 생각하면 됨. 출퇴근 자율제 생긴지도 얼마안됐음
근데 내가 지금껏 봤을때 직원분들 퇴근시간 평균 저녁 9시

- 출산휴가x
- 자잘한 제한사항이 너무 많음
- 여자복장 간섭 너무 많음
- 남자 셔츠 무늬 제한 있음
- 사내연애x, (관심도 없었음) 그냥 총괄팀장이 누구냐에 따라 하늘과 땅차이
- 휴게실이 있음 그럼뭐함? 눈치보여서 못씀
- 수직적인 조직문화 (님으로 호칭 바꾼지 얼마 안됨)
- 남자는 100% 정장차림 생활
- 지금도 다나까 호칭 씀 (군대라고 보면 됨)"
1,1,1,1,1,1,돈만 꼬박꼬박 줌. 다른 장점을 생각해보고자 했으나 없음.,탁상공론. 정확히 무엇이 문제인지 아무리 말해도 고쳐지지 않음. 경영진들 마음대로 하루 아침에 바뀌는 경영 방식. 과정의 설명이 없는 통보식 일처리.
1,2,3,1,1,1,"연차 100프로 소진,, 다양한 업무를 배울 수 있음
출장이 잦음, 다양한 프로모션","시대를 역행하는 수직적인 문화. 군대문화의 표본
열정페이 강요, 야근을 밥먹듯이함
주말 및 빨간날은 제휴점 전화받는라 정신없음
워크숍에서 조차 눈치보며 행동
끼리끼리 모임을 적극적으로 반대"
1,1,1,1,1,1,"친숙한 분위기
상사 잘 만나면 괜찮은 곳
아침식사 제공
헬스장 제공","야근 강요 (평균 23-24시 퇴근)
월화수목금토일 출근 강요 (주말수당, 대체휴무 제도는 있지만, 중간에서 보고를 묵살하여 혜택 받는 경우는 1%임)
사내 정치 심함
텃세 심함"
4,2,4,2,3,2,최근 인사팀에서 회사 복지수준 향상에 많이 노력하는 것이 보임. 점심식사 비용 아낄 수 있음. 회사(브랜드) 이미지가 TV광고 등으로 인해 많이 나아지고 있는 것이 피부로 느껴짐(영업/제휴 담당자 입장에서는 업무에 도움이 많이 됨),직급체계가 단순해서 승진 기회가 많은지 모르겠음. (만년 매니저일 수 있음) 자사 포인트말고 현금으로 주시면 안 되나요? 팀 분위기에 따라 다르겠지만 출퇴근에 은근 눈치 줌.
3,2,2,3,2,2,"새로운 업무를 도전해볼수 있다.
점심 저녁을 지원해 주는 것이 좋은거 같다. 다른 장점은 없다 .",계약직 근무 비율이 많다. 그만큼 인력관리가 안되는 것 같다. 보완해야할 큰 단점인거같다.
3,2,2,2,4,3,"복지혜택이 점점 좋아짐. 도서구매비, 헬스장, 수면실, 점심저녁 제공(맛있음), 사람들이 젊음, 주체적으로 일할 수 있음","회의가 비효율적으로 김, 기존 직원들의 승진이 어려움, 급한 일처리, 수동업무"
2,2,2,2,2,2,"자유로운 사무실 분위기, 기본적인 복지제도나 시설은 좋은편","비효율적인 업무 방식, 업무강도가 높고 그에 비해 동기부여는 떨어짐"
4,4,5,4,3,3,복지가 확실히 좋음. 근무환경이 좋고 직원들 열정이 많음,불필요한 회의가 많고 전문가아고 하기엔 전문성이 떨어짐
1,2,1,1,1,1,"장점은 복지라고 생각하고 오는사람이 많겠지만 자율출퇴근 없고, 회사 카페는 타 카페에 비해 복지로 쓰기에 비용이 너무 비쌋지만, 회사 이전으로 인해 제고를 없애기 위해 지금은 1000원으로 판매함. 다만 이전하는 회사에 그런 복지 다 사라짐.....","줄타기를 하지 않으면, 소외감을 들 정도. 말이 수시로 바뀌는 회사. 인사팀이 정말 인사팀인지 줄타기를 위한 꼰대의 짓인지 알수 없음"
3,2,2,2,4,2,밥 정말 맛있고 좋은 이벤트를 많이 하는 것 같음. 건물 내에 야놀자 직원밖에 없어서 편함.,야근이 너무 많은 것 같고 체계가 아직 많이 부족해보임
1,3,3,1,1,1,"자율출퇴근제,,,가 있긴 하나 회의나 기타 행사로 잘 지켜지지 않음","영업 담당자들이 영업에만 집중할 수 있는 환경이 아님, 계약하고싶어도 야근생각때문에 계약생각 사라짐, 계약에 압박은 없다고 하나 알게모르게 눈치줌"
3,4,3,2,2,2,"삼시세끼 제공, 간식 제공, 사내 카페, 헬스장 등 복지가 좋은 편. 수평적인 문화를 표방함. 자신의 아이디어를 마음껏 발휘할 수 있음.","수평적인 문화를 표방하지만, 결국 수직적. 대표 눈에 잘 보이면 어떤 사고를 쳐도 퇴사당하지 않음. 부서 간 대우가 꽤 다름."
5,5,3,2,3,3,"복지 좋고, 진취적이라면 해볼 수 있는 일과 기회가 많음",현장중심 사고를 가지지 않아 내부커뮤니케이션 문제 발생하는 경우 왕왕 있음
2,3,1,1,2,2,"커피 직원 할인
그나마 맛있는 점심, 저녁 식사
역에서 나름 가까운 회사위치","영업실적압박, 인턴한테까지 부여되는 과중
멀리나가서 그 지역에서 자기를 수십번
쓸때없는 군대문화"
4,3,3,3,5,3,"자유로운 의견제시와 수평적인 관계를 유지하려 함
사내 카페 및 헬스장 및 클라이밍 센터와 수면실등 직원들을 위한 복지를 하려고함. 워크샵 및 송년회 등 이벤트적인 행사도 많이함","수평적 구조를 추구하려하지만 부서장급 이상의 압박이 심했던것으로 기억함
업력이 10년이상이지만 업무에 대한 체계적인 부분이 조금 부족한것 같음.
사업 확장으로 영업직은 야근이 많고 회사가 하루하루 어떻게 진행될지 갈피가 잡히지 않았음. 정신없이 돌아가는 구조임."
2,4,2,2,1,1,"성장하는 회사, 신입사원을 많이 뽑는다. 오래버티면 충분히 많이 올라갈 수 있다. 영업하기 어려운 환경은 아니다.",복지제도가 취약하며 군대식 문화가 뿌리깊게 박혀있다. 체계가 잡혀있지 않아 바뀌는게 정말 많다. 업무 외적인 일들을 많이 시킨다. 퇴사가작 많다.
3,2,4,2,2,1,밥이 정말 잘 나오고 수면실이 있다는게 정말 좋음 하지만... 그게 다임,"단순보고 작업이 많고, 타부서와 교류가 적음 그래서 타부서와 부딪히는 일이 종종있음. 서버오류가 잦음. 후기 관련 이슈가 많음"
4,5,5,5,5,5,대한민국 숙박업계 자부심 대한민국모텔에대한 탐구를 가능한곳,직장상사들착하고 다들 착합니다 복지가 조금만더발전한다면 지속성 확보된ㅂ니다
3,3,3,4,5,4,좋은 복지. 자유로운 분위기. 좋은 팀장님과 동료. 돈욕심만 없다면 일하기 좋습니다.,자율출퇴근제라지만 사실 출퇴근시간이 어느정도 정해져 있음. 낮은 연봉.
3,4,3,3,3,2,"조식 석식을 제공해주고 기본적인 복지사항은 좋다
이것저것 시도하면서 직원들을 조금이라도 챙겨주려는게 눈에 보이긴 한다","늘 똑같은 방식으로 진행돼서 발전할 수가 없는 구조
자기의 생각과 맞지 않으면 이해하기보다 이상하게 치부할때가 많다"
3,4,3,2,3,4,식사 제공. 이게 가장 큰 장점입니다. 그 외는 잘 생각이 안남,"비개발부서, 사업부사의 힘이 너무 강함. 반대로 사업부서로 입사하면 좋을 것 같음."
2,3,3,1,1,1,3식 무료 / 회사내 운동시설 / 사내 카페 / 입사지원시 자격제한이 거의 없다시피 함 / 삼성동에 위치한 좋은 위치 / 놀수제도,"부서별로 다르지만, 부서장의 성격에 따라 굉장히 엄격한 분위기 / 인턴 2개월 후 합격 기준은 공정하지 못한 부서장 마음대로 / 인턴에게 비윤리적 대우 및 군대식 문화 강요"
3,3,2,2,2,2,일단 업계 1위 나름의 자부심을 가지고 일을 할 수 있음,"경쟁사 대비 낮은 연봉, 자주 터지는 이슈 등이 단점!!"
3,4,2,5,5,3,"복지혜택이 다양하며, 사내 이용시설 훌륭하다.
밥 맛있음.
아침식사 다시 줬으면...","업계 탑이지만 체계 미흡
급여인상이 필요할 것이라 생각됨"
3,2,2,1,3,2,"일층에 카페 굳
자유로운 분위기인 느낌만ㅎㅎ
점심시간 자러갈 수 있는 공간","연봉이 겁나짬
엑셀을 나보다 못하는 상사가
아이디어와 스킬을 가져가는 경우가 있음"
5,4,3,2,4,4,"연차를 자유롭게 쓸수있음
직원들이 전체적으로 젊음
복지가 많고 확대되는 형태
전체적인 마인드가 젊음","직원들간의 경쟁이 과도할정도로 있는게 단점???
스타트업 기업이라 대기업에 비해 안정감이 떨어질수도 있음"
3,2,3,3,3,4,직원복지에 힘 신경을 씀. 젊은 기업으로 변화에 맞춰가려는 분위기가 있음,"새로운시대에 맞춰가려고 노력하지만, 임직원들이 거기에 맞춰가질 못함. 인사고과에 업무 외적으로 신경쓸 것이 많음"
1,2,1,1,1,1,"-업계에서 인지도가 가장 높음

-직원들 젊음

-여자들 군대 안가도 군대가 어떤곳인지 대충 파악할수 있음

-4대보험 가입

-운전실력 향상

-멘탈 좋아짐

-창의력 좋아짐","-개선사항 건의 하지마세요. 어차피 중간에서 커트당함

-전체 회식자리에서 상관들한테 서로 잘 보일라고 난리임 사이비 종교인줄

-잦은 회식문화 직원들 건배사좀 그만 시키세요 회식 한자리에서 건배사 10번함

-회의 시간마다 서로 깎아 내릴려고 머리굴림

-남녀 구분없이 다나까 사용

-상관들이 대접 받고 싶어하는게 눈에 보임 (능력보단 사내정치 잘해야함)

-사내 반강제 커피내기, 밥내기 많음 내기 걸리면 인턴도 짤없음(인턴급여 세후 160만원)

-밖에서 돈쓸때는 모두가 동등한 위치에서 더치페이

-세후 180만원 인데 점심값 지원 안해줌 하루 밥+커피 10000원 고정지출

-야근 많음

-결론: 10개월 정도 일해본 결과 냉정하게 본사 들어갈꺼 아니면 다른 회사 알아보세요. 지사는 비추천"
1,3,3,1,2,1,야놀자 기업 이미지가 좋은편입니다. 그밖에는 모르겠음..,"수당없음, 직원을 너무 쉽게 생각함, 잦은 야근, 사생활없음"
1,5,1,1,1,1,"차량지원
외부마케팅이 잘되어있음
승진은 빠른것 같습니다
젊은 연령층","칼퇴하려고 모닝타고 140밟는데도 8~9시 퇴근
인센X 야근수당X
복지X(퇴근하고 집가서 밥먹으면 9시10시)"
2,2,1,1,1,1,"그나마 연차를 자유롭개 쓸수 있다는거 정도, 다만 부서마다 다르다.
점심 저녁이 제공되는것 정도, 직원들이 비슷한또래라 친해지기 쉽다.",야근이 잦음. 직원들이 정말 엄청고생하는데 그에 상응하는 대가가 없음. 사람 귀한줄 모름. 잦은 이직 및 퇴사. 직원에게 무언가를 해주는게 정말 짜다.
1,2,2,1,1,1,"연차사용은 업무에 문제없을 선으로 자유롭게 가능.
차량지원,핸드폰지원.
초반 시기만 참고 견디면 괜찮은 연봉을 받을 수 있음. 하지만 이 시기를 못견디고 나가는 사람이 대부분.
거의 한달에 한번 뽑기 때문에 한달기준으로 선후배가 나뉨;","다나까,압존법,출퇴근 식사전후로 큰소리로 멘트인사해야하는 등 군대식 문화가 굉장히 강함. 젊은 사람끼리 일하면서도 낡은 군대문화가 훨씬 더 심함;;
8시반에 출근해서 기본 7시 이후 퇴근. 야근수당없음.
형식적으로 하는 업무가 심함. 쓸모없는 보고를 너무 많이 하고 중요하지 않은 일에 상부에 허가를 받아야함.(업무시간 외의 일에도) 단순하게 까내리기 위한 피드백을 함.
수박 겉핥기식의 인턴 교육. 사내예절이나 교육.
5일 중 5일을 외근,출장. 운전하면서도 시간압박과 보고때문에 폰을 자주 보고 급하게 운전함."
1,1,2,3,1,5,"1. 놀면서 일해도 시키는것만 하면 됨. 네네만 하면 이쁨 받음
2. 인지도.
3. 자율 출퇴근","1. 비합리적 인사평가. 위에 잘보이면 끝
2. 업무 절차 협의 무시하고 본인 편의에 의하여 업무 처리
3. 쥬니어들이 판을침. 일반적인 회사 사원급들 대학 동아리과방마냥 업무를 진행함
4. 연봉은 라인 잘 타고 입사해야 높음
5. 스펙이 좋을수록. 전직장이 좋을수록 사람 대접.
6. 입으로 일하는 분들이 많음. 못해도 운동 잘하고 비위잘맞추면 됨.
7. 입사후 하향평준화되는 업무능력
8. 야놀자 신입입사 후 3년과 타회사 7년이 연봉이 비슷할수 있음
9. 어마무시한 탑다운. 팀장 의견에 반론 제시하면 존나 까임. 대놓고 깜
팀장을 팀장으로 생각하냐 등 관리자 인성 구림.
10. 일은 시니어급이 다 하나 연봉은 쥬니어급이 더 높을수도?
11. 자율을 추구하나 절대 자유롭지 못함. 의견내기 무서움."
1,1,3,1,2,1,"밥값비싼 강남에서 중석식 제공(조식은 없어짐)
자기개발을 열심히해야겠다는 의지를 만들어주심
(여기서 별별 상황을 다보다보니, 그냥 열심히 해서 이런 회사에 엮일 일이 없도록 해야지하는 깨달음을 얻음) / 잦은 변화를 좋아하고 사서 고생하고 싶다면 추천!!","야근은 일상, 2015년 하반기부터 입사한 외부 경력직 중 근속 2년을 넘기는 경우를 못봄(대부분 1년미만 퇴사) /
계속 리스타트 진행중으로 체계적인 프로세스가 없음/ 다녀보시다보면 알겠지만 규모가 큰 거래처들은 대부분 임원 지인들...실력보다는 임원들과 친하기만 한다면 고연봉 획득가능^^"
3,3,2,2,2,3,영업부 차량지원 및 유류지원 핸드폰 지원등 영업지원이 좋다,야근이 상당히 많고 군대식 문화가 존재함으로 견뎌낼수있는자만 지원하시길
1,3,1,1,1,1,1년미만도 연차사용 5일근무 ?? 차량 지원 핸드폰 지원 복지는 나름 좋은거같다 사회초년생한텐 괜찮은 연봉 하지만 2~30대 후반에겐 어렵다 사람이 많이 퇴사해서 승진기회가있다,낮은 연봉 8시간이상근무 운전하는 시간이 거의 이긴 하지만 저녁 9시 10시 퇴근은 기본이다 . 군대도 안다녀온 여자들이 다나까를 쓰라고 강요하고 회사내에서 장난치는것도 분위기 봐가며 해야된다. 퇴사율이 1년 미만자가 많으며 이직을 했을경우 경력이 인정을 못받는다.
1,3,2,1,1,1,"점심,저녁 제공(저녁제공인 곳은 가지말라는 말을 많이 들었음)
중소기업 중에서는 초년생에게 연봉이 적다고 생각들지 않음,
초봉과 연봉인상률이 괜찮다고 생각됨","한참 더 배워야할 어린직원들이 팀장직급을 달고 있어서 직원들을 관리하는 방법도 모르고 일도 정확히 모르면서 지시만 하고있음
간단하게 해결할 일은 쓸데없이 세부적으로, 중요하게 여겨야 할일은 너무
생각없이 진행하고 일이 터지면 그때 다시 중요한것을 깨닫는다.
이직률이 너무 잦다."
2,4,2,3,2,2,"자율 출퇴근제, 구내식당 밥이 맛있음, 젊은 구성원","비효율적인 업무 처리 방식, 상장 앞두고 매출에 혈안이 되어있음"
3,3,3,1,4,3,"연차를 윗사람 눈치 안보고 쓸 수 있음. 직급이 없고 직책만 있어 비교적 수평적. 점심 저녁 제공. 생일축하금,케익 지원. 탄력근무로 10시 출근 가능.젊은 사람들이 일 배우기 좋은 곳",임원들이 고지식하고 꼰대 마인드가 있음. 업무량 어마어마람. 노는 꼴을 못봄. 잦은 야근. 업무량에 연봉이 낮은듯
1,1,1,1,1,1,"중식 석식 무료제공 식사가 맛있음
젊은직원들이 많아 어울리기 좋음","이 작은 기업에서 엄청난 정치질 누가 보면 매출액 몇천억대 기업인줄
매주 퇴사자 2-3명씩 있음
연봉테이블이 없어서 처음에 연봉협상 잘하야함.
연봉 천차만별인듯
자율출근제인데 꼰대팀장만나면 9시에 나와야함
야근 필수
정치질만 잘하는 무능력한 사람이 팀장
인격모독을 아무 생각없이 함"
5,3,3,3,4,4,"복지가좋고 성장기업이라 뭘 해볼의지가있어요
또한 으싸으쌰분위기가 있어서 일할맛도나요",신생기업인만큼 아직까지는 제대 무언가 체계화된게없어서 업무적으로 많이 힘들어요 근대 이게 단점이될수도 장점이뵐수보잇어요
1,3,3,1,1,1,"복지혜택은 타회사에비해 좋아보임
연봉인상률도 크다
비교적 자유로운 연차사용","업무체계성 하나도없음
상사 능력 제로
오로지 줄타기로 인한 승진"
2,2,2,3,3,1,"도서지원, 사내 식당(점심저녁제공), 월급이 제때 정해진 날짜에 잘 나옴, 연차 사용가능, 그냥 평범하게 일 할 수 있는 회사이다","직원이 급격히 불어나면서 근태 구멍도 꽤 보이고, 파트마다 틀리지만 대부분 잦은 입퇴사자가 많아졌다. 1~2년차 인원이 대다수! 4~5년차 및 그 이상 년차 인원에 대한 대우가 전혀 없다.

최근에는 수백억의 투자유치를 하였지만 그에 대한 눈에 띄는 행보는 없음, 물론 큰 투자유치가 행하여 졌다고 바로바로 눈에 띄는 액션이 나올 수 는 없겠지만 그 수백억 투자가 쌓이는 기간동안 눈에 띄에 행하여 진것이라곤 마케팅 - 하지만 마케팅도 급급하게 모델이 계속 바뀌고 마케팅의 흐름도 자주 바뀌어서 딱히 사람들에게 각인이 되지 않고 있음 외부에 보여지는 광고들도 퀄리티가 많이 떨어짐

급여는 평균적이거나 조금 아래이며
인사평가는 주로 통보식으로 이루어짐, 각 파트에 어느정도 맞아떨어지는 평가가 아닌 그냥 전직원 뭉뚱그려서 한가지 평가방식으로함.
누군가에 의해 상당히 개인적 평가가 이루어지며, 평소 라인타기를 잘했다면 자리나 급여가 꽤나 바뀔 수도 있음.

최근에 흡수된 인력들 중에는 S사,G사,H사등등의 인력의 파가 은근히 나뉘는데, 그 인원들이 처음엔 소수였다가 그 소수의 인원들이 각자 있었던 회사에서 동료나 비슷한 파트에 있던 사람들을 유입 시키고 있다. 이에 자기들이 쓰던 업무 솔루션 채널들을 자기편의에 의해 도입하여서 쓰고 있는데, 기존에 한가지로 잘 쓰고 있던 인트라넷 같은 업무솔루션을 놔두고, 각 파에서 도입한 업무 소통 채널이 무려 5가지나 된다. 이 5가지 내에서도 나누면 한 7~8개는 된다.
잘 쓰던 솔루션 놔두고 뒤죽박죽이 되어서 업무 확인 하는게 일이 되어버렸다.
최근에 도입한 솔루션은 그냥 인사팀에서 편하려고 쓴게 되어버렸음. 유명무실

인센티브를 받는 파트는 광고/영업 파트이며 아직도 광고 영업을 주로 거의 모든 업무가 돌아간다.
큰 광고 상품이 업주로 부터 결제가 되었다면 무슨요청이든 들어줘야한다고 협업부서에 무리한 업무 부탁을 하여 곤란해진다. 직접적으로 말하자면 협업부서에 인센티브가 돌아가는것도 아닌데 말이다."
2,4,2,2,3,2,"자율출퇴근제,지하 식당운영 (저녁제공),교통의 요지위치 및 한 건물에 여러층을 사용하고 있어 큰 어색함 없이 다닐 수 있음","중견기업이 아닌 스타트업으로서 가질 수 있는 한계를 가지고 있음. 부서 내 매끄럽지 않은 일이 발생할 경우, 사측에서 도움을 줄 수 있는 것이 한정되어 있음"
3,4,3,2,1,3,"자기가 기획하는 일이 통과되어 실현될수있다
같이 일하는 사람들이 젊다
점점 나아지는 복지","군대문화
잦은 회식
많은 보고 절차
회사내에 모든 일을 직원이 하길 바람"
