star,promotion,welfare,worklife,culture,ceo,merit,disadvantage
4,3,4,4,4,3,"팀 바이 팀이긴 하지만, 내가 속한 팀의 직원분들은 꼰대 같지 않고 나름 잘해주심. 칼퇴근. 높은 급여. 자유로운 업무 분위기.",대기업 인턴을 뽑기 위한 인턴인 느낌이 강해서 일을 해도 피드백을 받기기 힘들었다. 보람은 없는 편.
5,5,5,5,5,5,"개발자에게 최적의 환경을 제공하며, 업무에만 집중할수있는 환경. 실물적인 대우와 사회적 위치를 제공하는 회사.","종종 눈앞의 직원들과의 경쟁에 눈이 멀어 타인을 깍아내림으로 본인의 자존감을 채우려는 직원들이 있지만, 이들 스스로 격리될것."
4,4,4,3,4,2,"연봉, 복지 등 IT업계에서는 괜찮은 편
책임근무제는 잘 지켜지는 편","보상체계가 불분명함
업무량이 많기때문에 야근하는 일수 높은편"
5,5,5,5,5,5,자유로운 분위기였습니다. 굉장히 수평적이고 자유롭게 의견을 얘기하고 토론할 수 있는 분위기였습니다.,조금 더 인턴에 대한 교육 과정이 있으면 더욱 많은 것을 배울 수 있을 것 같습니다.
4,3,5,4,4,5,한분야를 깊게 다룰 수 있어서 전문성이 높고 집중할수있는 환경 제공,같은 인턴 및 계약직들과 경쟁을 붙여 하루살이 느낌이라 힘들다
4,4,4,4,4,3,"자유롭고 자율적인 업무환경, 친근한 팀 분위기, 여유로움",출퇴근시 위치가 애매해서 차가 필요할듯.. 의외로 폐쇄적인 면도 있는것 같았다
5,5,5,5,5,5,"서로 존중하는 수평적 문화도 좋았고, 네이버를 다닌다는 자체만으로 자부심이 듭니다. 자기개발을 위한 환경이 잘 갖춰져있습니다. 열심히 자기개발하면서 자부심있게 다니기 좋습니다. 자율출퇴근제도 최고입니다.",단점이 있는지 도저히 모르겠습니다. 제가 인턴이라 짧게 근무해서 그런지는 몰라도.. 시설도 문화도 모든게 최고입니다. 다만 맛있기로 소문난 구내식당은 생각만큼 맛있지는 않았습니다. 반찬이 조금 싱거운게 단점.
5,4,5,5,4,3,"자유로운 근무환경. 언제 나가서 뭘 하고 들어오든, 점심을 몇시간 먹든, 언제 퇴근하든 본인 할 일만 다 끝내면 누구도 터치하지 않는다.",대기업이 되면서 비효율적이고 다발적인 회의와 수직적 체계가 확실히 많아진 것 같다
5,4,4,4,4,4,자유로운 출퇴근시간. 플랫폼 기업으로서 많은 것을 배울 수 있음. 식당이 매우 맛있음. 카페도 좋음. 그리고 기업 네임밸류가 한몫함. 복지로는 건강보험이 있는데 만족도가 매우 높은 것으로 알고 있음.,책임제여서 오히려 부담이 있을 수 있다. 성과가 중요한 회사. 공기업같다는 평도 있음. 성과 대비 적은 인센티브.
4,3,4,3,4,4,"아침식사 무료제공, 직원가로 먹으면 점심값 매우 저렴
자판기, 사내카페 천원 이하
수면실 의료서비스 등.. 회사에서 지낼 수 있을만큼 충분
좋은 사옥, 자율출퇴근제, 네이버라는 이름값","부서별로 업무량이 천지차이
스스로 일을 찾아서해야하는듯..?"
4,3,4,4,4,2,"대기업이지만, 현대나 삼성같은 기업보다 훨씬 영하기 때문에 젊은 분위기에서 일할수 있음",성숙하고 리더쉽이 좋은 리더를 찾기 어렵다. 직원들의 성장을 위한 교육체계가 없어서 혼자 알아서 잘 하지 않으면 성장 기회가 없어진다
2,2,3,4,3,2,비교적 자유로운 근무환경과 괜찮은 사옥 환경. 물론 팀 바이 팀이라는 얘기를 들었다.,사람을 잘 쓸 줄 모르는 곳. 편가르기와 견제가 심해서 능력 있는 사람보다 충성을 다하는 사람을 원한다
3,3,3,2,2,3,분위기가 확실히 수평적임. 세분화되어있어 책임감가지고 일하기 가능,비효율적인 의사결정 구조. 잦은 인사이동으로 사람간의 교류가 점점 적어짐
5,4,4,5,4,3,책임근무제로 인해 출퇴근 시간이 자유로우며 일주일에 40시간 이하로 일해도 무관,회사가 크고 조직단위가 크다보니 한곳에 오래있다보면 정체되기 쉬움
4,3,3,3,3,3,"구내식당 맛있음. 아침 제공. 사내 카페 저렴하고 맛있음. 연차랑 보건휴가 눈치보지 않고 사용 가능. 눈치는 보이긴 하는데 어쨌든 다 잘 쓰는 분위기. 수면실, 샤워실, 헬스장, 카페 등 사내 복지는 좋은데 바빠서 이용은 잘 못함 그래도 잘해두긴 했음",일을 못하는 사람이 있고 그걸로 인한 컴플레인이 생기면 해결보다는 우선 잘하는 사람에게 일을 몰아주는 경향이 있음. 바빠서 그런 것도 있지만 좀 황당함. 그로인해 몇명은 쓸데없는 야근을 하기도. 계약직은 아침을 좀 부실하게 주는 느낌.
5,5,5,2,4,4,"국내 1위 기업으로 멋진 사옥과 보상. 기술체계, 자부심",수직적인 문화와 수평적인 문화가 공존한다. 오래된 조직은 딱딱함
4,3,4,4,3,3,"밥이맛있음. 매일 3가지 메뉴가 나오고 사원증으로 결제 가능한데 2~3천원에 맛있는 밥을 중식,석식 해결가능.",가끔 답답한 경우가 있고 과업이 많음. 공무원 느낌으로 월급루팡이 점점 많아지는 느낌.
5,3,5,5,5,3,"자율 출근제같은 복지가 정말 좋다.
지하에 회사 식당이 있어 저렴한데 정말 맛있는 밥을 점심 저녁 먹고 사내카페에 가서 후식을 즐길 수 있음.",다른 기업도 마찬가지겠지만 상사가 어떻느냐에 따라 팀 분위기가 확 바뀔듯.
5,4,5,3,4,4,계약직이었지만 의견을 내면 적극 반영해주고 귀기울여주는 문화. 좋은 사람들과 복지. 자유로운 분위기. 많은 것을 배울 수 있었습니다,경쟁 그리고 또 경쟁.. 정직원들 보면 야근과 주말 출근이 잦은 것 같았어요.
3,3,3,3,3,3,아무래도 주변에서의 이미지가 정말 좋다. 또한 좋은 건물에서 업무를 볼 수 있다는 장점. 카페테리아도 정말 좋다.,"업무를 모바일로 처리하는 등의 일상생활. 그 외의 특별한 단점은 없지만, 아무래도 승진에 있어서는 조금은 적체되어 가는 듯한 느낌?"
5,3,4,4,4,3,근무환경이 좋으며 업무에만 집중할수있고 사람간의 마찰도 없음,"딱히 없는데 임원간의 소통이 약한느낌, 자유롭다보니 체계가 느슨한느낌"
4,1,5,3,4,4,"자유복장, 수면실, 오락실, 피트니스, 카페 등등 회사 안에 복지들이 참 잘 되어있음. 출퇴근 시간유연제도 편리. '님'을 직급 대신에 사용하여 좀 더 편안하고 자연스러운 관계 설립 가능. 맛있는 조식/점심/저녁 + 식사비 지원",자체 소프트웨어를 이용하여 새로운 프로그램을 개발하는 일이라 초반에는 소프트웨어 사용법이 불편하여 주어진 업무를 완수하는데 효율성이 많이 떨어졌다. 하지만 개발자와 직접 소통하면서 의견을 제안하고 불편한 점들을 수정 하였을때 눈에 띄게 일 효율성이 늘었다.
4,4,4,4,4,3,"평등한 업무 분위기와 능력에 따른 보상체계
실제 고성과자에 대한 보상이 아주 확실함","경영진의 실수가 기업을 위태롭게 하고 있음
국내 시장이 이미 포화상태고 유튜브에 밀리고 있음"
4,4,5,4,4,4,"연차/근무시간 개인이 합리적으로 조정 가능, 물리적인 업무 환경이 좋음, 에듀코인 지원","망한 서비스를 쉽게 접지 못하고 질질 끌고감, 몇몇 신생조직은 능력없고 정치력이 좋은 인물들이 조직장으로 있음."
4,3,3,3,3,3,집에서 가깝고 자유시간이 많고 에어컨이 빵빵하며 배틀그라운드를 할수 있다,냉방병이 걸리고 핸드폰 배터리가 빨리 달으며 주변에 편의점이없다
4,3,4,4,3,3,"제가 근무할 당시에는 개발자들에게 많은 지원이 있고 분위기도 자유로와서 좋은곳
다른 수준 높은 개발자들과 협업을 할수 있다.","수준 높은 실력자들이 많아서 처음에 적응하기 조금 어려울수 있을듯
it 분야의 변화 속도를 맞춰야 되서 끊임없이 자기 개발에 힘써야 되는점이 단점이 될수도 있음"
4,3,3,3,4,3,근태가지고 뭐라그러는 사람이 없으나 이거는 부서마다 다름.,전국민 대상 서비스이다보니까 큰 변화를 주기 힘들과 안정적이고 보수적으로만 서비스에 적용하다보니 사실 일을 해도 티가 안남.
3,5,5,3,3,3,복지가 좋고 다른 회사에 비해 자유로움 돈 많이줌 하지만 일은....그만큼,개인적인 경향이 없지않아있음 그룹이 으쌰으쌰하는게 덜함
5,4,5,4,5,4,"사무실의 분위기가 수평적으로 보였고, 크게 눈치를 준다거나
압박을 하지 않아 좋았습니다",크게 단점을 느끼지 못했습니다. 굳이 꼽자면 집과 멀어서 시간이 출퇴근 시간이 오래걸린다는점?!
4,3,4,4,5,3,업무 분담이 확실하고 서로를 존중해주는 문화가 좋습니다. 각자 책임 업무를 할 수 있어서 좋아요,하지만 그만큼 업무량이 많다는 것도 사실. 연차가 많을수록 강도는 점점 강해짐.
4,3,3,4,5,3,"좋은 동료, 연차를 마음대로, 출퇴근도 마음대로, 자유로운 회사 분위기, 개발자 커리어 관리에 용이","불확실한 미래 수익구조, 리더쉽의 부재, 개인주의적 기업성향으로 호불호가 갈리기도"
5,4,5,4,4,5,"높은 수준의 보상, 다양한 복리후생과 최고의 근무환경. 외부에서의 인정. 경력개발을 위한 다양한 지원.","업무 프로세스가 점점 복잡해지고, 체계가 복잡해서 업무에 시간이 걸림."
5,4,4,4,4,4,직원들의 복지가 좋았고 상사의 눈치를 안봐도 되고 자유로운 분위기,일이 많은 사람들은 야근이 많다는것........근데 저는 없었습니다
3,3,4,4,3,2,"카페에 먹을게 많아서 좋다
점심 카페테리아도 매우 우수
휴식공간도 잘되어 있다.
회식도 자주 할 수 있었다","은근히 보수적인 문화가 있다.
학연으로 나뉘는 파가 있다고 들었다
젊음과 늙음이 공존하는 회사이다."
3,2,4,4,4,2,"아침 출근시 간식, 간단한 아침식사거리가 있음
비교적 자유로운 분위기이고
시설이 좋아 일하기에 좋은 환경임.",사람이 많다보니 나와 맞지않은 사람도 있음. 사람 때문에 말도 많고 탈도 많았던 기억이...
4,3,4,3,4,3,흔히 드라마에서 보는 술마시는 회식보다는 맛집을 간다던가 영화를 본다는 등 다른 방식의 회식을 자주 합니다. 물론 술마시는 회식도 하긴 합니다. 회사 내부 건물이 잘 설계가 되어있어서 통풍도 잘되고 화장실도 나름 깨끗하고 치카치카룸도 잘되어있습니다. 그리고 사내 카페가 저렴해서 좋아요,팀by팀이 너무 심합니다. 어느 팀에서는 이렇고 다른 팀에서는 저렇고.. 케이스를 일반화 시키기가 힘들어요. 지금 작성하고 있는 리뷰도 사실 회사 리뷰라기보다는 팀 리뷰라고 하는게 맞을 정도입니다. 물론 전사 규칙이나 행동양식?? 문화?는 어느정도 있긴 합니다.
5,5,5,5,5,4,"원할때 연차를 쓸수있음, 구내식당이 정말 맛있게 잘나오고 저렴하다, 수면실도 마련되어있어 피곤하면 휴식 가능하고 서로 개인적인 터치를 하지 않으며 눈치도 보지 않아도 되고 편안한 분위기",딱히 단점은 없었다. 서로의 개인생활을 존중해준다고 해도 너무 신경을 안써주는점.. 초반에는 좀 외로웠음
5,5,5,5,5,5,큰 회사라서 일단 좋고 회사가 초록초록해서 아주 예쁩니다,글쎄요 회사가 멀어서 대중교통을 이용한 통근이 힘듭니다
5,5,5,4,4,4,"연봉 및 복지가 업계에서 손꼽히는 곳이며, 내부에 정말 많은 실력자 분들이 계심.","실력 중심의 회사로 높은 수준의 실력을 요구하므로, 개발을 즐기고 노력하는 사람이 아니면 힘들 것이라고 생각됨."
4,3,4,3,3,3,"개빌자가 리드하며 하고 싶은것 다 해볼수 있다
개발자의 대우는 좋다","항상 위기론을 이야기 한다
항상 긴장하게 일을 하라고 한다"
4,4,4,4,4,4,경쟁령 있는 사람들이 모여있을 뿐 아니라 서로 갖고 있는 장점들이 다양함. 다만 해야할 일의 양이 규정되지 않기 때문에 퀄리티에 대한 고민의 과정이 매우 길어질 수 있음,"퀄리티, 양에 대한 가이드가 없기 때문에 자율이지만 야근이 많이 필요할 수 있음. 그점만 잘 조절하면 많은 문제가 해결될듯"
3,4,4,2,4,3,"복지가 정말 다양하고, 좋은 사람들과 함께 일할 수 있다. 다들 자신의 일에 자부심을 갖고 일한다.",일은 많은데 교육 체계가 부실해 안정적으로 자리잡는데 많은 힘이 든다. 그 과정이 길어지면 눈치가 많이 보인다.
5,3,5,5,5,5,수평적인 사무실 분위기. 아르바이트임에도 조식 제공. 카페는 제값을 주고 먹어야 하지만 부대시설 이용 가능. 아침 셔틀버스도 이용가능.,아웃바운드가 적잖게 스트레스를 준다. 분명 네이버에서 전화 걸었음에도 사업자분들께서는 네이버라고 믿질 않으신다. 네이버 광고가 너무 많기 때문!
4,3,5,4,4,3,최고수준의 복지와 연봉을 자랑하고 있습니다. 회사 분위기가 워낙 밝아서 다른기업과 차별화 됩니다,정치적인 논란에 항상 휩싸여 있는 편입니다. 인재들이 많이 있다보니 생존이 어렵습니다
3,3,3,2,3,3,"인턴직이였지만 직무의 체계가 잡혀있는듯했고, 사무실의 환경구조등도 가고싶게 만드는 회사였습니다.",정직원이 된다면 업무가 과다한 경우가 있을거 같아 출퇴근 및 야근 등이 어쩔수없이 따라오게 될것같습니다.
4,3,3,3,3,4,배울게 많은회사 일하는 방법을 하나씩 알아갈 수 있습니다,회사의 규묘가 크다보니 너무 비효율적으로 일하는 부분이 많은ㄱ
5,4,5,5,5,4,"수평적인 조직 구조 및 사내 분위기, 정규직/계약직 모두에게 아낌없는 복지 제공
자유로운 출퇴근 시간","의사 결정이 명확하게 이루어지는데 시간이 걸림, 발표 위주의 정책 결정."
4,4,3,4,5,3,야근 식대 지원 상사눈치를 안보고 다닐수 있어서 좋음 자유로운 끈무 시간,회의가 너무 많다 결론이 안나는 회의만 하루종일 하느라 할당된 업무 처리가 너무 힘듬
4,4,4,4,4,4,출근에 있어서 자유로운 편이고 복지가 좋고 밥이맛있음. 커리어를 좋고 많은 경험을 할 수 있음.,야근이 많아서 힘들 때가 많고 일의 강도가 센 편. 즐기면서 일하기 힘들고 항상 긴장하고 있어야함
4,4,5,5,5,4,아르바이트도 휴가 마음대로 쓸 수 있음. 상하관계가 없어서 아르바이트도 ㅇㅇ님 이렇게 불러주고 굉장히 대우 받는 느낌,"부서마다 아르바이트 대우가 다름. 어떤 부서는 식대도 알바 지원해주고 휴식시간도 엄청 주고 같이 쉬는데 내가 있었던 부서는 식대지원도 없고, 계속 일만 시켰음."
4,3,4,4,3,2,"수평적인 분위기
연차를 눈치보지 않고 씀
저녁회식이 별로 없음","복지제도가 90년대 수준
사옥이 애매한 곳에 있어 교통이 불편
It라 그런지 새벽 대응 많음"
4,3,5,4,4,3,아르바이트생에겐 괜찮은 조건. 월급도 예상한 것보다 올라서 지급됐고 직원분들도 잘 대해주셨다. 제일 좋았던 아르바이트 하면 먼저 떠오르는?,빅데이터를 관리하는 업무였기 때문에 지루함을 느낄 수 있다 근데 이건 사람마다 다른 것 같다. 오래 앉아서 하는 업무가 잘 맞는다면 큰 문제는 없다 물론 이것도 일개 알바생의 입장이다.. 그리고 회사가 역에서 조금 멀어서 은근 불편하다
5,5,5,5,5,5,"어느 회사보다 뛰어난 복지, 평행한 직급 체계, 출퇴근의 자율화",경력 보다는 실력 중시 회사이기 때문에 개인의 역량에 따라 연봉의 차이가 날 수 있음.
4,4,4,4,4,4,"1. 자유로운 분위기
2. 일한만큼 보상이 주어짐
3. 수익구조가 명확함
4. 퇴근 시간 확실함(부서마다 다름)","1. 부서마다 소위말하는 꼰대가 있음
2. 업무량이 생각보다 많음"
5,5,5,2,4,4,"자유로운 근무제, 유연한 조직구조, 합리적 보상, 탄탄한 사업구조 등",스팟으로 증가하는 업무량과 각종 대외이슈 대응으로 인한 업무피로도
4,2,4,2,3,3,"네이버 건물 자체가 워낙 좋고, 근무환경과 복지가 좋습니다. 근무환경 만족도가 높은 회사. 그리고 밥 매우 맛있습니다.","게임개발 쪽은 상당히 화기애애한 분위기. 반면, 어떤 분야는 매우 딱딱한 분위기. 야근 잦음."
3,4,4,3,4,2,팀바이팀으로 다르긴 하나 분위기가 자유로운 편이고 끊임없이 발전을 추구하는 동료가 많음,타 기업에 비해서는 적은 비율이지만 구식 기업 문화가 남아있는 조직이 꽤 있음
4,3,4,5,4,3,나름 합리적인 팀에 있어서 일 외에 다른 잡다한 일로 눈치 주지 않았음. 술을 강요하지 않음. 인턴 월급이 매우 높았음. 직장인의 현실을 많이 느낄 수 있었음.,인센티브를 많이 주지 않는 듯 했음. 개인적인 분위기가 강함.
3,4,4,4,3,1,"국내어디에도 없는 사용자데이터를 통한 인사이트를 얻을수 있음, 책임근무제로 자유로운출퇴근",IT업계다운 빡셈+야근문화에 대기업스러운 사내정치와 일뱡적 의사결정의 콜라보
3,3,3,3,4,4,"수평적인 기업문화와 수면실, 카페 등 사내 구비된 편의시설. 실력있는 동료와 상사와 함께 일하며 배울 수 있다. 서로의 작업이 오픈되어 있어서 업무 퀄리티에 자극받기 쉽다.","업무량 때문에 휴가, 연차를 사용하기 힘든 구조. 야근이 잦고 자신의 일에 부담이 크다. 공채가 별도로 없기 때문에 끈끈한 인간관계를 맺기 어려운 것도 단점."
5,4,4,4,4,4,"출퇴근이 자유롭고 일의 강도에 따라 유연근무가 가능. 실력있는 상사, 동료와 협업하며 배움. 개인의 능력에 비례하여 일을 분배함. 주변환경에 자극이 잘됨",실력위주의 회사이기에 일에 노력하고 커리어를 잘 쌓지 못하면 살아남기 힘듬. 잦은 인사이동. 인간관계에 대해 소홀해짐. 책임감이 무거움
4,2,3,4,4,4,단순 모니터링 아르바이트였지만 기업에 대한 호감이 늘었습니다 우선 만나는 모든 분들이 친절하고 좋았습니다 개발업무쪽은 남성분들이 많습니다 아르바이트여도 처우가 좋습니다 하면서 it쪽 어떻게 돌아가는지도 배울수있었습니다,의외로 정규직이 별로 없습니다 파견근무자 많고 대우에 차별 있습니다
3,3,4,4,4,3,"책임근무제가 있어 it 기업 중 괜찮은 수준의 워라밸
좋은 사옥에서 안정적으로 일할수 있음","탑다운. 회사 자체가 새로운 시도에 매우 소극적.
회사 규모가 큰 만큼 관료화가 진행되어 사소한 것도 복잡한 의사결정 단계를 거쳐야함
신입이거나 주니어급이라면 성장하는데 한계가 있을 수 있다"
4,4,5,3,4,4,"자신의 능력이 있다면 그 능력을 펼칠 수 있는 곳, 이젠 많이 수직적인 문화로 변했다고해도 그래도 타 기업에 비해서는 수평적 문화가 많이 남아 있음",일반 사무직종과 달리 일과 삶의 균형을 가지고 생활하기는 어려운 것 같다. 조직별 편차가 크긴 하지만 일을 우선으로 하는 조직문화가 팽배한 것은 사실
5,5,5,5,5,5,"복지 짱
복지가 제일 중요하다고 생각합니다.
월급보다는 복지 !","야근은 싫어요 ㅠ
워라벨이 존중 되었으면 좋겠다고 생각합니다."
3,2,3,1,3,1,"책임근무제를 시행해서 출퇴근 시간이 자유롭다.
뛰어난 사람이 많아서 옆에서 자극받고 성장할 수 있다.","한두달 뒤의 계획 및 정책도 예측할 수 없다. 규모는 대기업이지만 체계는 아직 중소기업에 머물러있다.
서로에게 터치하지 않는 점은 좋으나, 처음부터 모든 것을 알아서 해야하는 분위기라서 신규입사자들이 힘들 수 있다."
2,1,2,1,1,5,"대학생들이 취업하고싶어하는 회신에 다닌다는 기분
출근시간이 10시","It회사라서 극악의 업무강도
개발부서 외에는 연봉이 높지않음"
4,4,3,4,3,3,"자유로움
능력이 있으면 충분한 보상과 기회에 부여됨
국내 포털 중에는 가장 좋은 환경","10년전에 비해 고령 인력이 늘어가는 중
인력 적체에 따른 관료화 진행중"
5,4,5,4,3,2,자율출퇴근제가 가장 큰 장점. 대용량 서비스를 이만큼 경험해 보기 어렵다.,팀별로 케바케가 너무 많이 심함. 업무량이 결코 작지 않음.
4,4,4,4,4,2,책임근무제. 출퇴근을 자유롭게 조정하여 사용할 수 있음(조직장마다 분위기가 다르긴 하지만). 젊은 사람이 많아 비교적 합리적인 기업 문화를 가지고 있음.,책임근무제라 회사 밖에서도 책임이 무한 확대됨. 회사가 회사원의 계발에 관심이 없어 알아서 자기계발해야함. 탑다운 의사결정이 많아 하고 싶은 것이 있으면 엄청난 설득의지를 가지고 있어야 함.
3,3,3,3,3,3,복장 자유로움. 사내 시설이 좋고 수평적인 분위기 조성하려 노력하는 듯.,불규칙한 업무. 자유출퇴근이지만 업무 강도가 낮은 편이 아니라서 정시퇴근은 거의 불가능한 듯 함.
5,5,5,3,3,4,"실력있으면 원하는 시간대만 근무하고 퇴근해도 됨
(사실 보지는 못했음)
하지만 대체적으로 주변에 잘하는 사람들이 하도 많아서 좋음","개발자 특성상 야근이 많음
자유 문화라고 하지만 어쩔 수 없는 국내식 군대 문화가 좀 있음
하지만 그래도 국내에선 가장 개발자 커리어 쌓기 좋고 좋을듯"
4,3,3,3,4,2,"자유로운 휴가사용
자유로운 분위기
책임근무제임 내 할 일만 다하면 아무도 터치안함, 자유로운 출퇴근 시간
동종업계 중 연봉이 높은 편
단체상해보험
24시간 운영하는 코어운동센터이 있음 항상 자유로운 운동가능, 주1회 pt 혹은 gx신청 가능(추첨)
등등....","위에말한 모든 장점이 부서별 팀별로 매우 다르다
그래도 주변에 들어보면 빡빡한 부서보다는 합리적인 부서가 많은 듯
인당 업무할당량이 많아서 말만 책임근무제고 근무시간과 개인시간의 구분이 없음 (퇴근해서 집가도 일하는 분들을 많이 봄)
회사 분위기가 점점 안좋아지고 있음"
3,1,3,4,3,2,"자율성.
책임근무제. 복장. 출퇴근. 연차사용. 비용승인 등 눈치 안보임","쳬계가 부족함. 프로세스가 부족함.
자율적인 분위기 속에 기업문화 중심이 부족함"
4,3,5,4,4,5,회사가 큰만큼 시도하거나 경험할 수 있는 것이 큽니다.,정치..적인 부분이 있다는 점은 대기업을 닮아가고 있다는 점.
4,4,4,5,4,2,"가족 보험 복지.
자유로운 출퇴근
눈치안보는 연차사용
답답한 마음이 덜드는 동료 개발능력","리더나 조직이 사내정치에 밀리면 끝.
그린팩토리에 밀집된 인원"
5,4,5,5,3,4,"좋은 사람들을 많이 만날수 있으며, 좋은 기회가 많음","정치가 심하며, 일을 위한 일보다는 정치를 위한 일이 많을때가 있음"
4,3,4,3,3,2,책임근무제라는 메리트. 그럭저럭 괜찮은 구내식당. 업계 탑수준의 연봉,성장이 정체된 분위기. 탑다운 방식의 업무구조. 제대로된 리더들이 많지 않음
4,4,4,3,3,3,그래도 한국에서는 프리한 조직 문화를 가지고 있는 편.,"개인주의, 성과주의 중심 문화에 맞지 않는 사람에게는 힘든 기업이 될 수 있음.
모르는게 있어도 가르쳐줄 인맥이 없다면 울면서 야근
자기의 일은 스스로 하자.주의임."
5,5,5,5,5,5,"수평적인 문화가 잘 정착되어있다
업계 1위의 자부심
사옥이 매우 좋다",수평적인 문화와 체계가 아직까지 밸런스가 맞춰지지 않은 것 같다
3,3,4,3,4,3,"IT업계 중 좋은 복지와 비교적 높은 임금, 근무 환경이 좋고 자부심도 있다.",큰 단점은 잘 모르겠는데 그냥 우리집에서 너무 거리가 멀었다는 것..
2,2,3,2,1,1,주로 여성들이 사무실에 앉아서 개별적으로 일하려고 하면 잘 맞는 업무들이 많다.,견제와 경쟁이 심해서 경력 사원으로 입사할 경우 매우 심한 스트레스를 받는다. 여자 간부가 많은데 리더십이 음습하고 무책임하다. 한번 겪고 나면 혐오감이 생긴다.
