star,promotion,welfare,worklife,culture,ceo,merit,disadvantage
5,5,4,2,5,3,"일 배우기 좋다. 상식이 통한다. 에이전시 치고는 연봉 괜찮다. 클라이언트도 수준 높기에 커리어 쌓기에도 좋고, 이직한 사람들 다 좋은 곳으로 갔다.(프로모션팀 기준)","업무 분담이 잘 안 된다. 연봉 괜찮지만 일하는 시간 대비하면...? 1-3년차 사원, 매니저급 일 많다. 프로젝트를 맡아서 진행하기에 퇴근 후에도 일은 계속되고, 클라이언트랑 업무 본 사람은 다 아는 그 단점은 다 존재한다."
4,3,4,2,4,3,"직원분들이 굉장히 친절하시고 잘 챙겨주셔서 일하는데 지장은 없었습니다. 또한, 점심제공에 저녁은 못먹을 경우 식비 따로 챙겨서 넣어 주는 부분이 좋았습니다.","근무환경은 괜찮았으나 근무 시간당 휴식시간이 너무 적어 체력적 부담이 컸고 또한, 점심식사나 저녁식사 같은 경우 시간이 확보되어 있지않아 때론 많이 배고픕니다."
4,3,4,4,4,4,도서구입도 신청내에 가능하고 사내 동아리로 스트레스를 풀수잇음,팀 간의 다른 회사라고 느껴질만큼 분위기가 다르다 참고 바람
4,4,5,5,4,3,"만족할만한 연봉과 복지, 다양한 클라이언트로 포트폴리오 쌓기 좋음. 홍보대행사 취업을 고려한다면 가장 좋은 환경이라고 생각함. 대행사지만 예스맨처럼 일하지 않음.","팀별로 업무만 다른 게 아니라 복지, 체계, 연봉 등의 기준이 달라 어느 팀에 입사하느냐에 따라 만족도가 달라질 수 있음."
4,3,4,4,5,5,"유연근무제에 매주 금요일 4시 퇴근하는 제도 있어서 워라밸 좋음
트렌드데이에 트렌디한 활동 하는 것도 재미있음
직급 상관 없이 선임 연구원 분들이 공손하고 친절히 대해주심
회의 때 눈치 안 보고 자기 의사 표현 100% 가능","끊임없이 스스로 학습할 자세가 되지 않으면, 아무래도 통계적으로 정교화 하는 데 스스로 한계점을 느낄 때가 있을 것 같음"
4,3,4,3,5,5,젊은 분위기에서 인간관계 스트레스 없음. 세세하거나 지나친 관심 없음. 업무관련성으로 다양하게 배울 수 있음.,팀마다 분위기가 매우 상이함. 보이지 않는 인맥이 동원됨. 복지제도나 눈에 안보인은 정치가 있다고 생각됨.
4,4,4,3,4,3,인턴도 연차를 자유롭게 사용할 수 있고 다양한 복지나 사내 동아리 등 혜택을 적극 누릴 수 있음. 매우 자유롭고 수평적인 분위기. 인턴임에도 업무에 적극 투입돼 배우는 게 많음. 구성원들의 프라이드도 강함.,인턴이 소모품처럼 쓰이는 느낌. 팀마다 분위기나 업무량에서 차이가 나서 내부 불만도 은근 많은 듯. 또 경력직분들에 대한 불신도 크고 실제로 업무를 제대로 소화하지 못하는 느낌. 신입으로 들어가기 어려운 것에 비해 경력직 채용은 검증이 잘 되지 않는 느낌.
5,4,4,5,5,4,대학생들을 타겟으로 하는 기업이니 만큼 아무래도 젊은 문화가 강하다. 자기계발이나 성장할 수 있는 곳이라고 생각함,업무에 따라 주말출근이나 야근이 필수적이나 이에 따른 보상은 괜찮은 편. 야근이나 주말출근은 대행사라면 어쩔 수 없는 업.
5,5,5,3,5,5,"돈많이 준다. 안식월, 패밀리데이, 복지포인트, 사내카페 등 다양한 복지혜택이 많다","사람마다 다르지만 일이 많은 편, 젊은 사람들이 모여 있지만 그 안에서 수직적인 소통을 경험할 가능성이 있다"
4,3,5,4,4,3,연차를 눈치 안 보고 쓸 수 있음(같은 팀이 전부 빠지면 그러니까 그건 당연히 조정해야겠지만) 이쪽 업계 중에서 월급을 많이 주는 편. 회사 분위기가 매우 자유롭고 수직관계가 덜한 느낌. 복장이 자유로운 게 제일 좋았음.,직종에 따라 야근 유무차이가 심한 것 같음. 계약직이나 인턴 비율이 높은 점이 단점인 것 같다. 선배들이 잘 챙겨주시긴 하지만 회사자체에 소속감을 별로 느끼진 못했음.
5,5,5,5,5,5,정말 직급 체계가 수평적임. 대표님이 좋으시고 트렌디한 회사라는 이미지가 좋음,"가끔 퇴근시간이 느림, 타 광고 플랫폼에 비해 네이밍이 별로"
3,4,4,3,3,3,"자율출퇴근제, 상사먼저 퇴근하는지 눈치보지않아도 되는 문화","인사평가 제도의 기준이 명확하지않음, 업무에 맞는 인재채용의 시행착오단계"
5,4,4,4,4,4,"동종업계 대비 급여와 복지수준이 괜찮으며, 상급자들의 험블한 마인드와 배려심이 돋보이는 기업","마케팅 대행사로서 을의 입장에서 받는 스트레스가 큰 편, 민감한 분위기"
5,5,5,3,5,5,"주니어급 직원들에게 급여를 몰아주는 경향이 있음.
고객사란 악마때문인지 직원들끼리 단합력이 좋음.
사내정치없음.","야근. 야근. 야근. 야근
그치만 이 분야 전부다 야근하는 걸로 알고 있음
돈많이 주니까 커버가능"
4,3,2,4,4,4,"1층 카페 할인, 식대제공, 부사부지만 꼰대문화 없었음, 다들 편한분위기에서 서로 존중해주며 일함. 젊은층이 많아서 그런지 기업문화가 비교적 수평적이며 열려있음",경영지원부서라서 그런지 다른부서에서의 컴플레인이 많았고 그에 따른 스트레스가 많을수있다. 사무실이 비교적 협소했다. 지하철역에서 도보로 10분 정도 걸어야됨.
4,4,5,3,3,4,직원들의복지를신경써주고 대표님이 소통하는분이고 따뜻함,연봉이높은만큼 일이빡셈 대기업버금가는정도 역량발휘하기에는 최적화
3,3,4,4,4,3,20대 초점 마케팅 회사라서 그런지 직원분들의 마인드가 좋음. 서로 개인적인 일에 간섭을 크게 하지 않음. 주어진 일만 잘 해결하면 눈치보지 않고 연차 사용 가능. 1층 카페테리아에엇 직원은 할인가로 음료구매 가능. 업종계 연봉이 그리 적지 않은 편.,디자이너로 일할 때 마케팅 업무가 몰려 단기적으로 급하게 처리할 때가 있어 막상 포트폴리오로 남을 퀄리티의 작업이 많지 않음. 인턴에게도 정규직만큼의 책임감이 주어질 때가 있음. 팀마다 디자이너 비율이 달라 특정 팀의 디자이너는 일이 과하게 몰릴 때도 있음.
5,5,5,3,5,4,사내문화가 잘 조성되어 있고 팀원들 간의 분위기도 좋음.,경력직을 채용할 때 지인을 통한 소개가 많음. 업무 강도가 높다. 하지만 보상은 확실함
2,2,3,1,3,1,"직원들끼리 수평적인 문화, 짧은 시간에 빠른 성장이 가능함(그만큼 엄청난 양의 업무를 소화하게 됨)","누군가 가르쳐주는 사람이 없이 혼자 스스로 자라야 함, 예전에는 직원들이 자유롭게 의견을 낼 수 있는 분위기였지만 점차 윗 사람들 눈치를 보면서 이야기하는걸 꺼리는 분위기 (수평적이지 않음 절대)"
4,3,4,3,3,3,"수평적인 조직문화로 연차도 눈치없이 쓸 수 있고 직원들 위한 복지가 다양하게 조성되어 있음.
대행사 특징답게 다양한 대기업 클라이언트를 경험해볼 수 있음.
인턴에게도 다양한 기회가 주어져 많은 실무를 경험해볼 수 있음. 타대행사에 비해 급여대우가 좋음","수평적인 조직문화 속에 젊은 꼰대들이 몇몇 있는 것 같음.
가끔 수평적인 조직문화나 직원들을 위한 복지에 의해 케바케로 체계가 없는 듯한 느낌을 가끔 받음"
4,4,4,3,3,4,"업계 상위 수준 연봉. 젊은 기업 문화를 지향하고, 복지도 힘쓰려고 노력하는 모습이 보임.",젊은 꼰대가 몇몇 분위기를 망침. 특히 경력직으로 온 별 거 아닌 사람이 혼자서 분위기 다망침. 경력직 뽑을 때 제대로 좀 뽑읍시다. 비단 한두명의 문제가 아니고 여러 팀에서 말나오는 경력직.
5,3,5,4,5,5,수직보다는 수평적 커뮤니케이션을 지향해서 열린 소통이 가능,성과측정 및 인센티브 분배에 대한 이슈는 계속되는 해결과제인 듯 함
3,3,4,3,3,4,다양한 마케팅 실무를 쌓을 수 잇으나 에이전시 특성상 야근과 컨트롤 하기 힘든 업무 영역이 꽤 많다. 적당한 워라벨을 원한다면 꽤나 힘든 곳. 팀에따라 케바케지만 대체적으로 수평적인 문화를 위해 노력한다.,팀에 따라 일강도도 사람도 다르게 나타난다. 대행사는 어쩔 수 없다.
4,4,3,2,5,3,"좋은 분위기, 서로 협력하여 성과를 창출함, 복장의 자유","중소기업의 회사다보니 잦은 야근과 주말근무, 채용 시즌중 불가피한 지방출장"
5,3,5,4,4,3,월차 낼 때 눈치보지 않고 쓸 수 있음. 수평적인 기업문화고 자유로운 분위기라서 적응하기 좋음,"특별한 단점은 없음
굳이 꼽자면 위치가 조금 애매한 곳에 있어서 출퇴근하기가 어려울 때가 간혹 있었다"
5,3,5,5,5,5,인턴이 모르는 건 당연하다고 생각해주셔서 너무 감사했고 실수에 대해서도 피드백을 해주시지 그 이상의 불필요한 말씀을 하지 않으신다. 직원들간의 분위기가 정말 좋고 서로 존중해지는게 느껴진다.,인턴은 오로지 인턴이라는거..정규직 채용이 아주 힘들다고 들었다.
1,1,2,4,3,1,"인턴이라도 들어가자마자 실무능력을 쌓을 수 있기 때문에, 처음 지원하는 기업이면 추천하고픔. 게다가 성과제라 열심히 한 만큼 돈도 받더라 ㅎ","인턴, 신입, 경력 구분이 없고 인맥으로 뽑는다는 썰이 있는데 그건 알아서 판단하시길.... 그리고 평균 연령이 엄청 낮다고 회사에서 자랑하는데 정작 왜 낮은게 좋은지 모르겠음. 그만큼 나이가 조금이라도 들면 퇴사, 회사에서도 어떻게든 젊은 사람만 뽑고, 인턴도 6개월만 채우고, 나가는게 향실"
2,2,5,5,4,2,업계 최고 수준의 연봉과 어디서도 들어보지 못한 직원을 위한 복지가 참 많다. 그로 인해 직원들은 많은 시간을 자기계발에 쏟을 수 있다. 게다가 위계서열이 없는 사내문화가 형성돼 편안하게 다닐 수 있다.,"하지만 이곳에서 일을 배우고 성장 하고 싶은 사람들의 만족을 채워줄 수 있는지는 의문이다. 연차가 높은 사람임에도 불구하고 부족한 점이 너무 많이 보인다. 윗사람이 모르는 게 많은데 어떻게 밑에 사람에게 정확한 일 지시를 할 수 있겠는가. 연차가 낮은 사람이 보기에도 부족해 보이는데 실제로는 더 오죽할까. 그리고 마음과 정신이 편안해서일까? 치열하지 않아서일까? best를 원하는 것 같지 않다. 일에 욕심이 없는 사람이 참 많았다. 더 잘하고 싶고 배우고 싶은 사람들이 성장하기 위해서 가는 것으로는 비추이다. 물론, 나이가 조금 있고, 편안하게 최고의 복지와 연봉을 받으면서 쭉 다니기에는 더할 나위 없이 좋다.
또한, 단톡방에 종종 아이디어를 나누는 질문을 많이 던지는데, 물론 이렇게 공유해서 좋은 성과를 내는 것은 좋다. 그래서일까? 조금 막히는 게 있으면 대부분 단톡방에 질문을 던진다. 사람들이 너도나도 의견을 내면 이를 종합해서 마무리하면 된다. 나태해지기 딱 좋다. 일례로 모 기업의 일을 수주하기 위한 의견을 모집하기도 했었는데, 실제 한 계약직원의 의견이 여러 가지 제안 중 하나로 선정됐고, 모기업의 일을 수주했다. 하지만 그 아이디어를 낸 직원에게는 프로젝트를 참여할 기회조차 언급되지 않았다. 콘텐츠를 만드는 사람에게 가장 중요한 건 아이디어인데, 그걸 아무렇지 않게 뺏어가는 거.. 문제가 있는 거 아닐까?
또 한 가지 의문점은 이 회사에 계약직이 너무 많다는 것. 심지어 계약직은 전환의 기회조차 없다. 경력이나 신입으로 공채를 똑같이 봐야 하는데, 그것도 좀 의문이다. 일반적으로 지원하는 사람과는 별개로 전환심사를 하는 게 형평성에도 맞지 않나? 심지어 면접일에는 익숙한 사람에게 아는 척을 하지 말라는 뉘앙스의 이야기를 단톡방에 공지한다.
이 회사는 장점과 단점이 참 많은 회사이다. 각자 잘 보고 판단하시길 바란다."
4,3,5,3,5,5,다양한 분야의 고객사와 일하다보니 여러 트렌드를 동시에 경험할 수 있음. 인턴직 치고는 업계 최고 수준의 급여를 지급해줌.,SNS와 관련한 이해도가 전혀 없는 고객사와는 의견 충돌이 많이 일어남. 고객사의 스케쥴에 따라 출퇴근 시간이 빈번하게 바뀌게 되는 것이 단점.
2,3,4,3,3,1,높은 연봉. 자유로운 회사 분위기. 그리고 높은 연봉과 높은 연봉,보이지 않는 곳에서 일을 안하는 사람이 너무 많음. 월급 루팡.
3,3,3,4,4,4,"자유롭고 수평적인 분위기. 연봉,복지 등이 디자인 에이전시에 비교하면 몹시 안정적","다양한 디자인, 스스로 큰 만족감을 받을수 있는 디자인을 할수 있는 기회는 없음"
5,3,4,4,4,4,"분위기 완전 수평적, 워크 라이프 밸런스 아주 좋음. 직원들도 좋음. 젊은 분위기",딱히 없었음 다들 일하는데 만족하고 너무 좋은 분위기의 회사... 단점이 없음 이때 회사 사옥이랄까 가옥? 이 좀 추웠던거?
4,4,4,4,5,5,유스마케팅 분야 전문 기업으로 독보적이라고 볼 수 있을것 같다. 조직 문화가 유연하고 실력만 있다면 인정받을 수 있는 회사.,주먹구구식 야근이 많은데 야근수당은 없는것. 일의 분배가 딱딱 떨어지지 않아 커뮤니케이션이 조금 떨어진다.
4,5,5,3,4,3,비교적 수평적이고 자유로운 사내 분위기. 동종 업계 비교해 높은 급여. 직원들에 대한 복지가 좋음.,'착한 실행력'을 강조하므로 고객사와의 관계에서 언제나 슈퍼을일 수 밖에 없음. 앞으로의 큰 그림보다는 당장 한달 벌어 한달 사는 느낌. 사람을 압박해서 사기와 자존감을 떨어뜨리는 경향 있음.
2,3,4,2,3,2,"1. 연차 눈치 안 보고 쓸 수 있다. 하지만 업무에 따라 미리 해놓고 휴가가는 거라 쉬는 것 같지도 않음
2. 스터디, 토크 행사 등 다양한 마케팅 경험을 공유할 수 있는 기회
3. 유스 마케팅 회사라 20대들에게 어느정도 인지도가 있다는 점
4. 인턴에게도 정직원과 같은 복지혜택을 누릴 수 있음
5. 급여 괜찮다","1. 자기개발은 힘들다. 포트폴리오 할 만한 프로젝트가 정말 없다
2. 사람 귀한 줄 모르고 함부로 대한다
3. 매 분기 인턴들과 계약직으로 굴러가는 회사
4. 그렇게 직무 관련해 전문적인 인력들은 없는 것 같다. 주먹구구식의 업무처리
5. 열정폭격기들만 있다
6. 사실상 실무경험 제대로 경험하지 못한다"
3,3,3,3,3,3,HRPRO 마케팅팀을 가운데로 두고 급격하게 성장하는중,"성장이 빠른만큼 빡센 업무. 계약직에게는 식대가 지원이 따로 안된다. 행사가 지방에 있을 경우 짦은 기간이지만 출장도 가야함. 자리를 잡아가는 중이라 스타트업같기도 하다.,"
3,4,4,2,5,3,"1) 연차를 눈치 안보고 쓸 수 있음
2) 수평적인 문화로 본인의 의견이나 의사를 적극적으로 표현할 수 있음(사람때문에 힘든 경우는 드뭄)
3) 복장 자유로움
4) 칼퇴 눈치 없음
5) 다양한 교육과 행사 진행","1) 야근수당이 없지만 야근은 거의 매일 있음
2) 매거진 회사로 이미지가 알려져 있지만 대행사의 성격이 더 큼. 전형적인 을의 업무를 맞게 됨. 클라이언트의 일정에 따라서 생활을 해야함. 휴가를 써도 클라이언트의 연락에 시달려 맘이 편하지 않음.
3) 업무에 대한 전문성이 다소 떨어짐. 프로젝트 수주를 무조건 한 후 주먹구구식으로 해결하려는 성향이 보임.
4) 인턴 후 전환 없음"
4,3,4,3,4,3,복지도 괜찮고 사내 분위기가 원만함. 다들 젊고 생각이 깨어있으심.,특성상 야근이 많고 부서마다 차이가 있겠지만 주말근무도 잦음. 연차는 따박따박 나오지만 일이 많다보니 쓰기가 어려움.
5,5,5,4,5,5,"기업의 문화가 좋다, 자신이 일한 만큼 능력만큼 연봉을 받아갈 수 있다. 연한에 따라서만 승진하는 문화가 아니다. 능력 있는 사람, 그리고 열심히 일하고 싶은 사람에게 추천",야근이 많을 경우가 많다. 인센티브에 따라 자신의 연봉이 달라진다. 때문에 일과 라이프간의 균형이 무너질 걱정이 살짝 들 수도 있다.
4,3,4,4,4,4,수평적인 문화와 비교적 자유로운 복장. 서로 존중하는 분위기. 사내에서 얼굴 붉힐 일이 별로 없었다.,인턴의 시각으로 봐도 뒷얘기가 많고 라인? 같은 게 있어보였다.
3,3,4,3,3,3,"연차 월차등 사용이 자유롭고, 다들 젊어서 눈치를 봐야하는 꼰대는 없음.
인턴, 정규직 모두 연봉이 괜찮음","일 분배가 안된다. 기획자, 에디터가 많은 그룹이고 디자이너가 툴의 역할만 하기 때문에 디자이너로써 일하기에는 좋지않다."
5,3,4,3,5,4,인턴도 돈을 많이 준다. 수평적인 구조. 눈치 안보고 칼퇴 가능,대행사 특성상 안정성이 부족하다. 오래 일할 수 있는 회사인지는 모르겠다
2,2,2,3,2,2,"편안한 분위기. 복장이 프리해서 좋았다. 팀장님은 쪼리 신고 출근하심.
인재경영팀에서 사내 복지 개선을 위해 다양한 프로그램을 기획해주신다.","디자이너를 너무 하대함. 지금도 인원이 너무 부족해서 야근에 업무 밀리는데, 더 감축하려고 기를 씀. 필요한 팀에서 자꾸 불러서 월별로 일하는 팀과 업무 내용이 바뀜. 일이 너무 다양하고 종류가 많아서 일을 주시는 분들의 실수가 잦아 스트레스 받음. 이팀 저팀 일을 다해야함. 어리다는 이유로 냉장고 등 사내 청소 시킴"
4,4,5,3,4,4,복지는 좋음. 하지만 그 복지를 이를 갈고 피눈물을 흘리며 일한 뒤에 쓰는 셈이라 좋다고 생각되지 않음,야근이 많고 직원들의 자존감이 떨어지도록 하는 선배들이 많음
4,4,4,4,4,4,"연차나 점심시간 사용, 퇴근시간 등에 눈치보이지않는다.",인턴이나 계약직 사용이 많아 인원이 자주 바뀐다....
4,4,4,4,4,4,"연차에 대해 별로 눈치 주지 않고, 수평적인 기업문화이다.
인턴의 의견도 받아주려고 노력한다",팀별로 모든것이 천차 만별이다. 어느팀은 진짜 꼰대문화이고 어느팀은 자유롭다. 연봉도 팀의 매출에따라 다르다.
4,5,5,2,5,2,미디어 업계에 비하면 확실히 급여가 높은 편인데다 복지도 좋다. 수익 구조도 안정적인 편이어서 임금 체불이나 해고 위험은 없다. 일 못한다고 자르지도 않는다. 민주적인 기업 문화를 표방하고 있어 직원이 목소리를 낼 창구가 많다. 목소리를 내는 것과 바뀌는 건 다른 문제지만.....,미디어로서의 성장가능성은 물음표다. 다른 미디어 스타트업들에 비해 투자 규모 면에서 현저히 차이난다. 이곳에서 쌓은 경력이 도움이 될지는 회의적이다. 10년동안 잡지를 만든 회사임에도 일하는 방식은시스템이 없어서 스타트업에서 일하는 기분.
4,3,4,3,5,3,"위계질서가 없는 편이어서 의사소통 하는데에 어려움이 덜하다, 자유로운 업무 분위기, 업무 특성상 혼자 단독으로 진행할 때가 많음","마감에 가까울 때는 칼퇴가 힘들다, 한 사람에게 부여하는 업무량이 많은 편"
1,1,3,1,1,3,팀장한테 최대한의 책임을 주어 올바른 팀장 밑에서는 최선을 누릴 수 있음.,야근수당없는데 야근해야하는건 당연하고 연차 사수랑 겹치지 않게 써야되는 바람에 맘대로 쉬지도 못하고 사수 눈치만 봐야됨. 팀장 자질이 없는사람이 팀장이 되도 아무소리를 못함. 익명으로 팀장 피드백 하는 시기가 있는데 그때만 좀 잘해주는 팀장도 있음. 직원들을 위한 교육같은 건 아예없고 발전이 없음.
3,4,3,5,4,3,눈치 별로 안주심 . 연령대가 젊음 . 자유로운 분위기. 다양한 분야의 디자인을 경험 할 수 있음. 맛집이 많음 칼퇴보장,존중없이 반말해대는 사람들이 있음 . 디자이너에게 단순사무업무 시키는 사람이있음. 직원들 인성이 좋은편은 아님.
5,4,5,5,5,4,인턴부터 대표님까지 모든 사람이 수평적인 관계를 유지할 수 있는 곳. 인턴이라고 해서 잡일을 시키는게 아니라 실무에 투입되어 실제 일을 배울 수가 있음,인턴에서 정규직으로 채용되는 시스템이 없다는 것이 조금 걸림
3,4,3,1,3,4,"수평적인 조직문화(일부 아닌 부서도 있음),
유스마케팅과 디지털 콘텐츠에서 경쟁력 갖춤,
굵직한 클라이언트,
적극적인 이익 분배로 두둑한 월급통장","바늘구멍같은 신입공채, 하지만 경력채용은...
인턴이 정규직으로 전환되는 케이스를 본 적이 없음,
클라이언트 잘못 만났다간 몇달을 고생(이건 어느 대행사나 마찬가지지만...),
불친절한 경영지원팀(클라이언트보다 무섭다)
옛날엔 직원들끼리 잘 지냈다는데, 회사가 커져서 그런가 그런 것 느끼지 못함"
2,2,2,2,3,2,"기본급이 높다 타디자인 회사에비해 돈을 잘 주고 연차가 쌓이면 인센도 꽤 나온다. 젊은 사람들이 많다.
기업문화가 말랑말랑한 편","똑같은 디자인만 하기때문에 배울게없다. 빨리 쳐내야하는 작업위주라서 퀄리티도 올리기힘들고 포폴에 들어갈 작업이 없다. 대행업이라서 항상 을을 자처해야하며 특히 디자인일은 항상 프로젝트의 끝에 이루어지기때문에 하청?주듯이? 빨리빨리해주세요 라는 요구가 대다수.
공채가 매우깐깐하며 정직원이 몇없다. 다 계약직 및 인턴.
계약직 한다고해서 정규직되는것도 아니다.
기업 내 뒷담과 까내림이 일상화되있다."
4,3,4,3,4,4,딱딱한 분위기라기보다 젊고 활발함을 느낄 수 있는 기업 / 인턴들에 대한 교육도 진행해주어 배울 점이 많다,때때로 외근이 잦고 업무가 많을 때도 있다 / 클라이언트와 함께 일해야하므로 커뮤니케이션 과정이 중요하다
2,3,3,2,3,3,"초봉이 높다는 것이 장점, 팀에 소속에서 업무를 처리한다. 업무량은 그다지 많지는 않지만 에이전시의 특성상, 일이 몰려오는 특정 시기가 있는 편이다.
대표님이 정말 깨어 있으신분.","단점을 한마디로 표현하자면, 진보적인척 하는 보수적인 회사라고 할 수 있기도 하다. 은근 인맥 위주의 수시 채용이 가끔 있는 편이며 사내에서도 이해관계가 복잡하게 얽혀있다. 업무로서의 스트레스 보다 사내 인맥관계에서 스트레스를 받게된다.
팀으로 업무를 진행하는 경우가 많은데, 이에 따라 업무 처리 분위기도 많이 다른 편이다.
초봉이 높지만 그게 전부이다. 디자이너로서는 발전하고 싶다면 추천하고 싶지는 않은 곳이다."
5,5,5,3,5,5,"계속해서 성장하고 있는 매우 건강한 회사.
의사 결정 및 업무에 있어서 자발적 참여가 가능.
왠만한 대기업에 못지 않은 연봉제도.
3년 근무시 안식월 제도 등 복지혜택 다양","자신의 스케줄대로 일하는 것보다 고객사의 스케줄로 일을 함.
많이 바쁨.. 야근과 주말 근무"
3,1,4,4,4,4,사내 복지제도가 정말 잘 갖춰져있음. 사내구성원들이 대체적으로 따듯하고 착하고 살가움(일부를 제외하고는).,"여자가 많다보니 회사 소문이 빠르게 돌고, 남 일에 관심이 많음. 무능력한 리더급이 많아 아래사람들이 고생함"
1,2,3,1,3,1,같이 일을 하는 구성원들이 전반적으로 젊고 상호간에 소통이 잘 되는 편이다. 열정 넘치고 일 잘 하며 태도도 좋은 신입 사원을 잘 뽑아 스스로 크는 환경이다.,연차가 올라가면 올라갈 수록 일만 하면 홀대 받기 십상이다. 일은 안하더라도 눈치를 잘 보거나 정치를 잘하거나 팀원들이 피땀흘려 만든 성과에 발을 잘 얹으면 능력있는 사람으로 경영진에게 평가받아 매우 편안하게 회사 생활하기 좋다. 에이전시업을 벗어나지 못한다. 대학내일 매체 영업과 대행업 말고는 잘 벗어나지 못하는 편이다.
3,4,5,4,4,2,"자유로운 분위기 홍보가 잘 되어있는 회사
이름에 맞게 대학생들과의 소통을 할 수 있는 곳","몇 년째 나아지지않는 채용 제도
모두가 알지만 채용논란에 대해 부정적인 아이러니
인턴과 계약직으로 쓰고 버리는 듯한 느낌을 지울 수 없음
정규직이 되고싶다면 팀장에게 잘 보여야 할 듯
포트폴리오와 전문성에서는 의문감이 떠나지 않음"
4,4,4,3,2,3,"업무 환경, 복지 등이 업계 내 타사보다 우수한 편이며, 업계내에서 인정 받는 회사로 다양한 고객사를 경험할 수 있음. 앞으로도 업계 내 입지는 큰 변수가 생기지 않는 이상 더 좋아질 것으로 예상 됨.","인턴, 사원에 관계없이 업무량이 적지는 않은 편이며 회사 내 분위기에 적응하기 쉽지는 않은 편임. 팀 단위보다 개인의 업무역량이 더 중요한 듯"
3,4,4,2,4,3,"성과에 따른 성과급이 보장되며, 팀에서도 파트별로 나뉘어, 불필요한 보고 체계가 없습니다. 또한 사원들끼리, 팀원들끼리 수평적인 조직문화를 가지고 있습니다. 그리고 시즌이 끝나면 자유롭게 휴가를 나갑니다.","채용 대행팀의 경우 상, 하반기 채용 시즌에 야근이 많고, 출장도 많아 업무량이 많습니다."
4,5,5,2,4,4,회사 직원 수에 비해 일이 많은 편이고 주요 고객사가 대체적으로 대기업들이라 인맥 형성 등에 있어 좋을 수 있음. 비교적 자유로운 분위기이미 동종 업계 연봉도 높은 편,"연봉이 높지만 일이 많은 만큼 삶의 균형은 떨어짐. 대행업이다보니 스트레스를 많이 받고 갑질을 많이 당하기도 함. 팀마다 분위기가 많이 다르기도 하며, 외부인이 들어가기가 많이 힘듦."
4,4,4,3,3,3,특히 인턴일수록 칼퇴근을 지킬수있고 휴가사용에 상당히 자유롭다.,업무 분배가 불균형하고 인턴에게 과한 책임감을 부여할때가 있다.
