star,promotion,welfare,worklife,culture,ceo,merit,disadvantage
4,4,5,3,5,4,"품의서 및 통보서 없습니다.
모든 커뮤니케이션을 이메일로 진행합니다.
복장의 조건이 없습니다.","SK하면 소위 워라벨이 좋다고 하지요.. 저는 소재쪽을 연구하고 있는데, 생각보다 업무량이 많습니다. 그러나 다른 기업에는 경험이 없어 비교는 어렵겠네요."
5,2,5,4,5,3,발전 가능성이 있는 분야 우선적으로 발굴하여 진행하는 것이 강함,보수적임. 업무에 대한 교육 시간은 부족한 편일 수 있음
4,3,5,4,4,3,보수적인 편이지만 타 대기업에 비해선 자유로운 분위기 대기업의 장점에 일과 삶의 균형을 이룰 수 있는 곳,개발 마인드 보다는 현재를 지키고 관리하려는 마인드가 강함 석유사업 업황에 따라 실적이 좌우되는 상황임
5,5,5,4,5,4,"눈치안봐두됨.
회식없고 휴가 마음대로
팀원들끼리 협동심이 좋당","한번회식때 끝을 볼려고함.
밥먹을때 빨리 먹어야함
보고서 fm으로 써야함."
4,1,4,4,4,4,연차 사용이 자유롭고 복지에 대해서는 매우 만족스러움.,계약직과 정규직의 임금차이가 심함. 계약직의 정규직 전환은 없다고 보면 됨.
5,4,5,5,3,4,"정확한 업무분배 및 근무환경, 타 회사와는 비교도 안될만큼 높은연봉",아직 남아있는 군대식문화 이것만 개선되면 될듯할정도로 완벽
4,3,4,4,4,4,워라벨 유지. 괜찮은 연봉과 복지. 보수적이나 합리적인 기업문화. 합리적인 구성원들이 다수.,업계1위지만 급여와 복지는 업계 하위권. 간혹 있는 똘아이 임원 팀장. 느린 의사결정. 기업 분사로 이해관계 복잡.
4,3,4,4,4,3,기업의 분위기가 매우 좋았습니다. 저희 팀 뿐만 아니라 다른 부서도 전체적으로 분위기가 매우 좋은 편입니다.,퇴근은 칼퇴근 할 수 있지만 회식이 있는 날이 많았습니다. 또한 같은 업계 다른 회사보다 연봉이 조금 낮은편입니다.
2,2,2,3,2,2,"연차사용 쉬움. 사원들에게도 법인카드 나옴. 예산한도가 다른 회사에 비해 큰 편. 야근수당 지급. 플렉서블타임제가 있어서 비교적 자유롭게 근무시간 조절 가능.
법인카드 비용정산/출장비 정산의 경우는 자체개발된 프로그램이 아주 편함.",다른회사에 비해 연령층이 너무 높아서 그런지 생각보다 보수적. 파견직인데 사업부마다 다르겠지만 결산업무 하는 여직원들 텃세가 쓸데없이 셈. 업무분장도 개판임. 일 안하려는 기혼자 직원들이 너무 많아서 힘듬. 정규직과 파견직의 복지도 너무 차이남
5,4,5,4,5,3,"높은 인센티브, 지방근무(대전, 울산)일 경우 상대적으로 여유로움.
좋은 기업문화","성장가능성이 낮음. 신규사업에 대한 추진력이 전반적으로 약한 편임.
유공출신으로부터의 보수적인 기업문화."
3,3,3,2,4,2,"대기업 중 수평적 조직 문화를 보유 하고 있으며 체계화 되어 있음
구성원들의 능력이 대부분 뛰어나서 배울점이 많음",보고 업무가 많고 현재 주가가 계속해서 정체되어 있어 여러가지 변화를 시도하고 있지만 글쎄..
5,2,2,2,2,2,대기업답게 시설이나 근무환경은 최상이다. 안전관련해서 신경을 많이 쓰고 있으며 일 배우기에 좋다,야근이나 특근이 종종 발생하며 중간관리자급이 나이가 많아 열심히 일하려 하지 않는다
4,2,4,5,4,2,"연차를 윗사람 눈치 안보고 쓸 수 있음, Work & Balance가 좋음","고과 평가 기준이 불분명하여 구성원 불만이 많음, 향후 과장/부장 승진이 어려워지는 인사시스템 운영예정임"
4,3,3,5,5,1,한국 대기업 가운데에서는 그 어디도 부럽지 않은 임금을 자랑한다. 워라벨과 함께 고려하면 극 최상의 수준이다,"최대성과에도 불구 임금 동결과 중간 성과급 미지급, 그러나 경쟁사는 중간 성과급 다 지급"
4,4,4,4,4,3,휴가 자유로움. 업무 강도 적당함. 안정적임. 복장 자유로움. 수평적문화,기업문화라는게 딱히 없음. 높은사람의 의중에 오락가락함.
4,3,4,4,4,3,부드러운 업무분위기. 업무강도가 그리높지 않으며 요즘에 변하고 있지만 아직까지는 잡세큐리트가 괜찮은 회사입니다,업무진척이 느리고 동종 정유업체대비 처후가 그리 좋지는 못합니다. 학벌에대한부분을 너무 많이 따지는 조직이 많아서 좀 구태의연한 분위기도 있습니다
4,4,4,3,4,2,"대우받는 연구직.인정받는 실험원
맛있는 밥. 1인1실 기숙사
대전 전 지역 통근버스","칼퇴근은 힘듭니다
일주일에 한번씩 회의
부서마다 특성다름"
4,4,5,4,5,4,칼퇴나 휴가쓰는데 크게 눈치 보이지 않았음! 하던 일 다 끝나면 빨리 퇴근하라는 분위기 / 직원 식당이 진짜 맛있음ㅠㅠ / 직원 복리후생이 진짜 잘 되어있음,"시즌성 업무가 많다보니 야근이 많은 달은 엄청 많고 야근이 없는 달은 일이 많이 없는 편 / 고졸이나 초대졸 사무원들에 대한 권고사작이 있는 편이라 결혼, 육아에 눈치 보이는 편"
5,5,5,5,5,5,"에너지사업은 위기가 거의 없기때문에 안정적인것같습니다
구내식당 밥이 맛있고 근무환경이 좋았습니다",인사팀과 같이 일했는데 야근이 많고 의사소통의 네트워크가 체계적인것같지 않아보였습니다
4,3,3,4,5,3,부서간 수평적인 관계를 유지하여 팀웍이 잘 발휘됩니다.,동종업계에 비해 연봉이 생각보단 적다는걸 알 수 있습니다
4,3,5,5,4,3,"칼퇴근 가능한 분위기, 야근이 거의 없었음. 연봉도 매우 높은 편에 속함. 복지도 좋음. 주유비 지원은 매우 유용함.",장기적인 개발에 대한 투자에는 소극적인듯. 단기적인 성과에 치우치는 경향이 있음. 사내 정치도 꽤 잘해야 하는것으로 알고 있음ㅜㅜ 그런 점은 피곤함.
4,3,4,4,4,3,분위기 매움 좋음. 인간적인 대우를 받고 있다고 느껴짐.일찍 퇴근하려고 하면 얼마든지 할 수 있음.,관리만 하려고 하는 사람들이 많음. 이공계가 없어서 기술적으로 들어가면 아무도 모름.
5,4,3,4,4,3,"복장, 휴가 등을 타 대기업에 비해 월등히 자유로운 수준으로 누릴 수 있으며, 상대적으로 인원수가 적어 사람에 덜 치임",보고체계가 복잡하고 느린 구조. 연차가 높은 부장급의 구성원이 많아 노쇠한 조직의 모습도 보임
4,3,5,5,4,3,"안정적, 합리적, 가족적, 인간친화적, 워크앤밸런스 매우 양호","느린 의사결정, 성장성 부족, 조직 내 상하 간 관계 강조, 일부 정치적 움직임"
3,3,3,3,3,3,야근시 야근수당이 많으며 퇴직금 및 자녀 복지가 잘되어있음,전산이 잘 되어있으나 품의의 경우 수작업이 많은편이라서 복잡한 업무 프로세스
4,3,5,5,5,3,연차사용독려로 따로 허락을 받지않고 연차를 사용할 수 있고 결혼기념일에도 따로 휴가가 주어짐. 유동적인 근무시간 조절로 자기계발기회도 많음,"고졸과 대졸의 차별이 있음(승진, 직급, 급여등). 다른 회사를 다니는 느낌이 들 수 있음."
4,2,4,5,4,3,"연봉이 높은 편이며 실수에 대해서 관대한 편이다
사업 구조가 안정적이다","의사결정이 느리고, 신상필벌이 불분명하다
조직간 불분명한 책임과 권한으로 목소리 큰 놈이 유리"
1,1,1,3,4,1,국내 굴지의 대기업을 다닌다는 자부심 하나 뿐 입니다.,고용불안. 최저급여. 전무한 복지. 강제는 아니나 자주 존재하는 특근 야근 등
4,4,3,4,4,3,"타 그룹사 대비 경쟁이 치열하지 않으며, 사람들의 문화가 비교적 유한 편임
(물론 case by case이겠지만...)",기본급이 동종업계 타사대비 낮음. 성과급으로 보충해준다고 하지만.. 성과급 역시 과거에 비해 현저히 줄었음
4,4,5,5,5,5,급여와 복리후생이 업게 최상위권이라 할만함. 인간적인 분위기가 있는 조직 문화라 할 수 있음,"보수적이며, 과거 유공 시절의 잔재인 관료형 조직의 느낌이 있음"
2,1,4,3,1,3,"연차, 반차 눈치없이 사용가능. 퇴근에 눈치보지않음. 개방적인 분위기",눈가리고 아웅 식. 일이 터지면 수습하기에 급급함. 업무 전반의 틀이 안잡혀있음.
4,3,4,4,4,4,"인사과에 있는 사람들 모두 따듯하고 업무가 친절한 분위기 안에서 이루어진다.
가끔 야근도 있지만 기본적은 6시 퇴근은 확실하게 보장이 되어있으므로 자유시간 및 여가활동이 가능하다.",현재 하고 있는 사업 부분에서 이익성이 많이 줄어든 것이 현실...
3,3,3,3,3,3,누구나 다 아는 인지도를 갖추고 있다. 글로벌 마인드를 갖춘 기업이므로 여러 경험을 해볼 수 있디른 장점!,최근 석유화학의 침체기로 고전을 면치 못하고 있음. 연구개발에 투자하기 보다 기존 사업에만 주력하고 있음.
4,3,5,4,4,3,직원복지가 좋고 안정적이며 업무량이 그렇게 많지는 않다. 사업 포트폴리오가 많아서 한곳에서 적자가 나도 다른곳에서 메꿀수 있는 장점이 있다.,문화가 보수적이며 팀별로 워크로드의 차이가 많다. 최근 정유업 업황이 좋지 않아서 구조조정과 성과급의 미지급 등 미래를 생각했을때 불안전한 모습이 있다.
5,4,5,4,5,4,"복지혜택이나 연봉 등의 조건이 좋음. 휴가 사용하는데 눈치 볼 필요가 없음. 유공시절 부터 오래 계신 분들의 경우, 후배 직원들 챙겨주는 것에나 배려하는 부분이 있음.","부서 별로 업무로드나 문화가 다를 수 있음. 퇴근시간도 칼퇴할 수 있는 팀이 있는가 하면, 야근에 주말출근을 해야하는 팀도 있음"
2,2,2,3,2,2,준수한 수준의 연봉이 매력이라고 할 수 있겠네요. 다른건 딱히 잘 모르겟습니다.,사회생활을 하면서 어느정도의 라인을 탈줄알아야 하는 기업문화....
4,4,4,4,3,2,"국내 에너지 업계 부동의 1위.
부서에 따라 다르나 야근 많지 않음.
조직 분위기 젠틀함.","보수적인 경영진, 높은 부장급 이상 비율.
성과급 비중이 높으나 연봉은 업계 평균 수준에 겨우 미칠 정도."
5,3,5,3,3,3,"업계최고의 대우, 상대적으로 편한 업무강도, 정년이 보장되고 대기업인 만큼
안정감이 있다. 주위에서 보는 시선도 좋다","상대적으로 편하다는거지 업무강도는 날이 갈수록 올라간다
점점들어오는사람들은 줄어들고 한사람이 많은걸 커버하는 수준이다
교대근무도 매우 힘들다"
4,3,3,4,4,3,유가하락과 실적악화로 분위기가 많이 가라 앉았음에도 여전히 좋은 복리후생과 자유로운 휴가사용 문화가 있음.,"늦은 의사결정, 지나치게 안정적인 커뮤니케이션으로 혁신적인 아이디어 살아남기가 쉽지 않음."
3,3,1,4,4,2,"전임 CEO가 만들어 놓은 정시퇴근, 휴가 편히 쓰기 문화가 아직 남아 있음.",천수답. 아무리 뼈빠지게 일해도 유가 하락하면 어쩔 수 없음. 조직개편이 너무 자주임.
4,2,4,3,4,3,기업내 업무순환과 창의적인 분위기를 유도하고자하는 경영자의 노력,직원의 수가 동종업종에 비해 많은 편으로 직급 적체가 심함
5,1,5,5,5,5,안정적입니다. 후한 연봉과 성과급에 복지도 잘 되어 있습니다.,뭘해도 매출이 고정적인 분위기에서 정치를 하려는 사람들이 많이 있어서 더 잘 되지 못하는 회사입니다.
3,5,2,2,3,2,"나름 배운(?) 사람들을..(대부분 sky 출신) 채용해서 그런지 극심한 싸이코 및 또라이는 없는 듯함. 분위기는 젠틀하고 따뜻한 편 실적 압박이 없어 편함
본사 위치 좋음(광화문)","업 자체의 미래가 불안한 측면 존재 (정유, 화학 산업 등)
과거 유공의 잔재가 남아 있는지 보수적이고 꼰대같은 분위기도 있음
부서별 업무강도 차이가 큼(스탭조직은 빡쎔)"
5,3,5,4,5,4,"젠틀하고 스마트한 구성원들로 구성되어 있고 SKMS, 제도, 문화에 있어 그룹 전체의 모범 기업임","부서 이기주의, 윗사람에 잘 보여야 승진기회가 빠르며 성과보다는 인맥관리가 필요"
2,2,3,5,3,3,"역시나 삶과 일의 균형성. 왠만하면 ,특히 사무쪽은, 야근 거의 안한다.
사무보조는 5시 반 칼퇴","칼퇴빼고 다 별로.. 연구원들에게는 워크앤라이프 밸런스 최고의 회사(하지만 월급은 동종업계에 비해 낮은편 2014년엔 보너스도 못받았다는 소리 들음) 그러나 사무직은 ..ㅋㅋㅋ.. 특히 사무보조는 출근해서 멍때리는게 일이다. 주로 일에 전문성이 딱히 없다보니 사무직 구성원들의 자존감도 좀 떨어져있고(비서랑 사무원의 업무경계가 모호하다. 주로 회계업무처리도 겸하고 임원뒷바라지하는거랑 연구원들 뭐하면 뒷처리담당 과자심부름까지), 특히 사무보조는 엄청난 박봉에 사무원들 심부름이나 하고 임원 커피나 타주는 말그대로 알바. 차라리 카페에서 알바하는게 낫다. 특히 사무쪽 부서는 구성원들이 거의 여자인데 거의 항상 뒷담에 뒷말도는 분위기.거기에 회사가 경제적으로 사정이 어려워지는 추세라서 필요한 인원빼고 인력을 줄여나가고 있음. 사무 정규직도 목댕강. 회사도 지방에 있어서 미래의 기회적인 면에있어서는 .......그렇다."
5,5,5,5,5,5,복지가 상당히 좋고 외국계뺨치는 기업문화 내가 존중받는 회사 우리나라회사중 최고 인듯 야근제로화시행도 했었음,다소 보수적이고 어느회사나 그렇겠지만 나이많은 부장님들이 많으신편... 회의가 많음
3,3,3,4,4,2,"연봉외 근무환경이나 복지 수준은 좋다
개인생활과 직장생활의 밸런스를 맞추는데 무리가 없다",직원들의 노력에 의한 성장을 이루어냈다기보다 인수합병 등으로 큰 회사여서 무능한 인력들의 정차활동이 많다
4,3,4,5,5,3,자원개발사업의 포함으로 그나마 다른 정유사 대비 안정적인 수익,"과도한 회의 보고 문화
눈치성 야근이 은근 있음"
4,3,4,5,5,2,구성원간 함부로하는 법이 없음. 상대적으로 강요나강압이 없음,점점 불안정해지고 인력마음대로여서 신뢰가 깨진지오래임 학연지연 관계가 발달됨
4,4,5,5,3,2,안정적인 비즈모델로 구성원 복지 우수,"거대하고 안정적인 기존사업은 은행업과 유사 단 돈대신 석유.
인력이 삼전 현차 대비 매우 적음. 우수스펙은 많음.인별 경쟁력 지속관리 필요.
안정속에 상대적으로 폐쇄적 정치가 드센편.
HR피아 재무피아 폐쇄성.
경력직 차별.
기존의 규모거대한 안정비즈모델로 신규사업 꾸준한 투자가 불가."
3,2,2,2,3,1,"과거 좋은 기업문화와 유산, 장치산업으로서 안정성","뿌리깊게 내려있는 보수성으로 주니어의 성장 제한, 지나치게 관계 지향적이며 최근 무리한 구조조정으로 향후 성장성 의심"
4,3,3,4,3,2,"자원개발에서 정유 석유화학 2차전지에 이르는 다양한 에너지관련 사업포트폴리오 보유. 기본급 자체는 높지않으나 회사실적에 비례한 성과급이 상당히 나오는 편이고, 복리혜택은 직간접경험한 회사들 중 최고수준임. 경영진이 M&A, PEF 등 소위 financial play를 좋아하는듯 유사한 경험쌓기도 괜찮음.",회사실적자체가 유가라는 외생변수로 90%이상 결정됨. 성과급 비중이높다는건 양날의칼로 실적이 안좋으면 기본급만으로는 급여매력도 낮음. 글로벌관점에서 사업경쟁력도 의문임. 특히 정유랑 석유화학은 중국의 성장과 공세에 얼마나 어떻게 버틸지 의문임.
3,4,3,4,4,2,다른 기업대비 유연한 기업문화에 강점이 있음,낮은 기본급 높은 성과급 방식으로 최근 성과 하락으로 인해 기대연봉보다 낮음
3,2,3,3,2,1,"느슨한 분위기, 휴가 자유롭고 플렉서블 출퇴근","형편없는 경영진은 눈치만 보고 임원 실적없이 안 잘려서 일을 안함, hr. 기획 마케팅은 최악, 그들만의 이너서클 심함"
4,4,4,5,4,3,자율성보장 조직활성화가 훌륭함 일과 가정의 발란스,약간은 위계가 중요하며 최근 경기가 나빠져 성과급이 안나옴
4,3,4,4,5,3,휴가사용 보장. 유능한 인재들. 합리성을 중시하는 문화. 보고와 회의의 간소화,"대우가 동종사에 비해 열위이며, 해외근무자의 처우가 나쁘다."
5,4,5,4,4,3,안정성과 직장과 생활의 균형을 두루갖춤 높은사내복지 직원간의 유대감이높고 정년까지다닐수있다,간혹 예상하지못한 근무와 업무를 볼수도있다
2,3,2,2,1,2,국내 1위의 정유사의 위상과 안정적인 사업구조,"국내 1위이나 잃어버린 시장리더십, 구조적 한계에 따른 낮은 발전가능성"
4,4,4,5,5,3,"Good Work & Life Balance
타기업에 비해 유연한 기업 문화(휴가, 반차, Flexible 근무)","HR 및 Staff 기능이 비대하고 불합리한 면이 많음
경영층의 의사결정이 느리고 많은 부분에 있어 기준이 모호함"
5,5,4,5,5,4,"인간위주의 경영, 장기근속, 과거 우수 인재들의 집합소","최근의 급여, 최근 입사 인력들의 자질이 과거 대비 열위임"
3,3,3,2,4,2,sk그룹 자부심을 아주 조금 느낄 수 있다. 임직원카드는 참 좋다.,"여자라면 유리천장 존재. 아무리 여권이 높아졌다지만, 대기업은 대기업"
3,2,4,2,3,3,"WORK & LIFE BALANCE 유지되며, 구성원간 소통이 잘됨","인사평가가 철저하며, 승진의 어려움존재"
4,2,5,4,4,4,"일하는 환경이 우수, 대기업 복지
긍정적인 방향으로 개혁하려는 의지가 있음","최근 실적이 좋지 않음. 여성 승진이 제한적.
에너지 기업으로 새로운 페러다임에 적응하느냐에 따라 성패가 갈릴 것으로 예상"
3,3,2,2,3,3,문화는 좋음. 앞으로는 어떻게 변할지 모르지만 나쁜사람들은 없음,정치가 중요. 개인의 능력을 얼마나 펼치수 있을지는 미지수
4,3,3,4,5,3,"다양한 복지와 교육기회가 제공되며, 불필요한 야근을 강요하지 않습니다.
사내 분위기가 좋습니다.",정유/석유화학업계가 현재 불황이라 그런지 연봉이 생각보다 높지 않은게 아쉽습니다.
4,4,2,4,4,3,"최근에는 많이 무너지고 있지만, Work/Life Balance가 상대적으로 매우 좋은 회사.
능력있고 매너있는 동료들과 함께 할 수 있는 회사","명성에 비해 아쉬운 급여수준
느린 의사결정 Speed"
3,4,5,5,3,2,높은 연봉과 복지 work & @ life balance,"인사평가는 업무능력으로 평가 받지 않고 조용히 문제를 만들지 않으면 되며, 정치가 매우 심함."
2,3,2,4,3,3,"점잖은 사람들
타 대기업 대비 유연한 조직문화","보수적 조직문화
점점 경영환경이 나빠짐
조직활성화가 사라지고 있음
양반문화"
4,4,5,4,4,4,"시장 지배력, 경영 성과, 수준 높은 직원들",젊고 발랄한 분위기 보다는 약간 점잖은 편임.
4,4,5,5,5,2,칼퇴에 눈치볼필요없고 일이 편합니다.,기름값 하락으로 앞으로 실적이 좀 불투명
4,4,3,5,4,4,"생산 제조업종에서 flexible한 분위기이고 근무 부담 없음. 자기계발과 생산시설에의 노하우, 경력 쌓을 수 있음.","이번 국제유가 하락으로 정유,화학 실적 좋지 않음. Cycle따라 회복되겠지만 전망 어두움."
3,3,2,5,4,3,"자율출퇴근 가능, 수평적이고 sk특유의 좋은 조직문화, 똑똑한 사람들","비합리적인 인사제도, 낮은 연봉, 정유업의 위기, 여성들에게는 그리쉽지않은 공장적응"
3,3,3,4,3,3,"네임밸류, 워크앤라이프밸런스, 여자가 다니기 좋음, 위치","연봉이 생각보다 훨씬 적음, 높은 직급 인사에 대한 불신, 역삼각형 직급 구조"
4,5,3,5,5,3,부서마다 차이는 있겠지만 전체적으로 워크앤라이프 밸런스를 원한다면 국내최고 수준. 또한 정유업계에서는 세계적으로 인지도가높은편이며(비산유국 기업중엔 최고임) 사내 분위기도 정말 편하고 수평적인 분위기임(간혹 '유공시절 마인드'라 불리는 분도 있긴 함),하지만 저 장점들은 회사가 잘 나갔을때의 이야기! 최근 국제시장 trend 변화로 회사는 죽쓰고있어 조직분위기가 예전 유공시절로 돌아가려는조짐이보임. 가장 큰단점은 연봉! 흔히들 기름회사는 돈을 많이 준다하지만 큰착각! 대기업최하위수준! 물론 성과급이 많이나오면다른이야기가되지만 현재는 성과급조차 나오지못함.. 특히나 아무리열심히해도 실적은 국제정세등의 외부환경에 크게영향을 받아 성취감도없고 속된 말로 일할맛 안나는 회사임
4,3,3,5,5,3,"업계 1위, 좋은 사내문화, 안정적인 사업구조, work-life 밸런스","정유/화학산업의 정체된 성장, 기대보다 낮은 연봉, 개인의 성장가능성에 대한 의문"
4,2,3,4,4,3,많지도 적지 않은 연봉에 일에 대한 보람과 삶의 균형을 유지할 수 있는 회사임.,"신사업 진출한 분야의 계속되는 부진, 외부 리스크(유가, 환율)에 많은 영향을 받음."
4,4,3,5,4,3,"국내 정유 1위 기업.
E&P를 통해 국내 유일 upstream 분야 개척.
안정적이고 비교적 유연한 기업문화.
주니어의 역량 발휘에 좋은 회사.","동종업계 대비 낮은 연봉.
정유사업자체의 위기."
5,3,4,4,5,4,더 좋은 기업문화 정착을 위해 지속적으로 개선하고자 노력한다.,구성월들이 연봉에 대한 불만족이 있는 편이다.
4,3,3,4,4,3,복지가 좋고 삶의 군형을 이룰수 있음,신사업에 대한 경쟁력이나 비젼 불투명
5,5,5,5,5,4,기업문화가 굉장히 좋고 복리후생과 업무와 삶의 균형이 매우 만족스러움.,최근 불안정한 업황으로 인한 리스크가 단점. 외부 환경에 실적 영향을 많이 받는다.
4,4,3,4,5,3,"나쁘지 않은 기업문화와 복지, 안전에 대한 집요한 요구","정유업이 주력인 만큼 유가, 환율에 영항을 많이 받음. 개인의 역량이 회사의 전체 매출이나 이익이 큰 영향을 끼치지는 못함"
4,4,4,5,5,4,타사대비 높은 기술력이 높아 배울게 많다,"타사대비 낮은 임금이 문제, 모래시계형 인력구조, 정유업계 부진"
4,4,3,4,4,3,"수평적 분위기
대기업 복지, 나쁘지 않은 급여
긍정적인 방향으로 개혁하려는 의지가 높음","최근 실적이 좋지 않음
유가 환율 등 외부 영향이 지배적임
에너지 기업으로 새로운 페러다임에 적응하느냐에 따라 성패가 갈릴 것으로가 예상됨"
4,2,3,4,5,4,"자율 출퇴근제, OT 금지, 인간위주의 조직문화","산업특성과 공기업 문화에서 유래한 느린 의사결정 (검토,검토,검토)"
3,4,4,5,3,3,좋은 페이. 안정적인 봉급. 인간관계 삶과 직장의 균형이 있다.,사람이 주가 되므로 시스템 적인면은 허술한면이 있다.
3,3,2,4,4,3,업계 1위. 처음에 배움을 원한다면 많은 것을 배울수 있음. 일과 삶의 균형,낮은 급여. 의사소통이 잘 안됨. 정확한 척도가 없는 성과금
4,3,2,5,1,1,정유 업계의 강자로 정유 화학업계에서만 경쟁력이 있음.,배타적인 문화이며 보수가 낮음. 정유외 사업에 대해 기술력 이해도가 부족
5,5,5,5,5,5,W/L 밸런스가 매우 좋음. 복지도 상당히 좋고 동종업계 1위의 자부심을 가질 수 있음. 구성원간의 지나친 경쟁보다 함께 가는 분위기가 좋음.,최근 불안정한 업황이 단점이라면 단점.
3,3,4,2,3,3,에너지라는 섹터에 대해서 전문가로서 배울 수 있음. 커리어 쌓기에도 좋음,"공대 엔지니어가 아닌 사업부에서 문과의 역량을 발휘하기 어려움.
재무특화가 아닌이상"
2,3,3,4,2,1,업무량이 연봉대비 많지 않은 부분이 유일한 장점입니다.,"내수 기업의 한계가 극명히 들어납니다. 기본적으로 management level부터 gloabal mindset이 갖추어 있지 않습니다.
또한, RnD의 중요성에 대한 이해도가 부족합니다."
3,4,2,4,3,2,"칼퇴를 장려하는 문화! (서울 본사만 해당됨. 본사 중 일부 부서는 야근 잦은 편)
괜찮은 복지 수준","이미 정유업의 영광은 사라졌고 미래가 불투명한 상황
연봉 수준 역시 일반 대기업 수준에 비해서도 낮아졌으며 타 장유사보다도 낮은편
많이 바뀌었으나 아직까지 보수적인 면이 있음"
