star,promotion,welfare,worklife,culture,ceo,merit,disadvantage
4,4,3,5,4,3,안정적이다. 사업소마다 분위기는 다르지만 선임들도 신입들 배려를 많이 해주시는 분위기이다.,될 때까지 된 것이 아니다. 여러가지 소식이 들려와도 시행할때까지 확신할 수 없다.
3,2,2,5,3,2,정년보장 네임밸류 본사나 본부를 제외하면 칼퇴근 운전직은 노조 파워 세서 더 좋음,수입이 적고 전체적으로 운전직을 제외한 직종은 이 회사 들어갈 실력으로 다른데 이직 노리는게 답임
3,3,2,4,3,3,"일반적인 공기업의 장점들 갖고 있음, 출퇴근 기차 무료 가능, 몸으로 일해서 정신적 스트레스 적음. 자기 일만 하면 별다른 터치 없음",그냥 현장일이다보니 현장에서 직접 몸으로 구르는 일 안맞는 사람에겐 단점이 될 수 있음. 기술직은 거의 교대 근무가 보통이라 교대 근무 안맞는 사람한테도 단점
3,3,2,5,3,3,"직렬, 직무, 직군에 따라 천차만별. 기업 전체적인 면에서의 장점으로는 비교적 높지 않은 업무강도를 꼽을 수 있음.",전국구 공기업이고 직원수가 많다보니 세대별로 기업의 현안과 세태에 대한 시각차이가 존재. 그리고 급여와 복지의 수준이 낮음.
3,2,3,4,3,3,연차 윗사람 눈치 안보고 쓸 수 있구요 공기업이다보니 칼퇴근이 지켜집니다.,파업을 하게되면 조금 힘들어 질 수도 있습니다. 근데 어쩔수 없는 부분이라 감당 해야할 것 같습니다.
3,3,3,4,4,3,칼퇴할수 있고 상사 눈치 안보고 연차 쓰기에는 이만한 기업 없는거 같네요,돈을 너무 못받습니다. 돈도 너무 적고 사택도 없어 월세 내고 하면 돈 모으기는 힘듭니다. 복지 포인트도 너무 적습니다
5,5,3,5,5,3,"4조2교대 근무로 극강의 워라벨과 일근의 경우도 본사 제외 야근 없는 낮은 업무강도
자유로운 연차 사용
좋은 구성원들
몇 안남은 평생 수도권 근무 가능 공기업
현인원구조가 역피라미드형으로 승진 등 개인의 발전이 용이함
대륙철도 개통 여부에 따른 무궁무진한 발전 가능성 존재","국토부 소속이라 노조, 회사가 아무리 노력해도 바꾸기 힘든 구조적 문제가 존재합니다"
5,5,4,4,5,3,"각 관리역 분위기에 따라 연차를 자유롭게 쓸 수 있음.
공기업 중 대중에게 가장 친숙한 터라 이미지는 매우 좋음.
사무직은 역무실에서 혹은 본부나 본사에서 일하는데
직원과 사이가 안 좋다고 하면 다른 곳으로 바로 발령 가능. 하는 것에 비해 많이 받는 것 같기도.","중앙공기업(1군 메이저공기업) 중 최하의 연봉.
아직 3조 2교대 ㅠ ㅠ
첫 발령지는 연고지보다 더욱 멀 수 있다는 점."
4,4,3,4,3,4,근무지에 따라 다르지만 워라벨이 좋고 안전이 중요하기 때문에 정비부분에 대한 대우가 좋아지고 있음,디젤기관차의 경우 기름이 많기 때문에 보호복을 입고 작업을 하는데 여름에는 이것 때문에 더 더워져서 힘듬. 단 샤워시설은 잘 되어 있음
4,2,2,3,3,3,남북철도 연결 시 사업이 크게 확대될 수 있는 기회가 존재. 공기업인만큼 안정적인 직장.,인원이 적은 역은 연차 사용이 자유롭지는 않음. 적은 급여. 직렬별 큰 임금 차이. 교대근무.
3,3,2,4,3,2,"연차를 윗사람 눈치 안보고 쓸 수 있을 가능성 높음.. 워라벨 좋음, 어느 부서에서 일하느냐에 따라 달라질 순 있음.",교대근무비중이높다. 폐쇄적이라 처음에 입사하여 당황할 수 있다.
4,4,4,4,4,4,아무래도 역이다보니까 근무지가 번화가 인 곳이 많다. 공기업이다보니 다들 안정적으로 근무한다. 근무지에 따라 일이 매우 적다.,악성민원고객들을 상대하는 것이 힘들다. 술취한 사람들이 진상부리는 경우가 매우 많다. 근무지를 계속 이동해야한다. 가끔 업무 처리방식이 정말 비효율적이라고 느껴질 때가 있다.
1,1,1,1,1,1,워라밸하나는 진짜 좋음 6시칼퇴근 실 근무시간은 진짜 짧앗음,육체노동이심함 ...근무시간 동안 노가다.. 복지도 안좋음 노조가 너무 쎔
3,1,3,5,1,1,"교대 근무라 워라밸 좋음
역할이 고정되어 있어 반복업무, 업무강도 낮은 편
고위직급분들은 하는 일 없음 솔직히 꿀빠심","지방역에 근무하시게 되면 평균 연령대가 4-50대인 직원분들과 일하게 될 것임 거기다 남초라 여성분들은 빻은 말 많이 들을 확률 200% 30대도 젊은 축에 속함
(자주는 아니지만 가끔 토크타임때 실언하시는 분들 계세요 참으면서 다닙니다..)
연봉 공기업 중에서 짠 편"
3,4,3,5,3,3,"연차 사용 눈치 안보고 쓸 수 있음, 칼 퇴근 가능, 일이 많거나 굉장히 바쁘게 해야하는 일은 없는거 같음.","연장자가 너무 많아 약간 고지식적이고, 군대식 문화가 좀 있음. 회식도 불참 할시 눈치 받음."
5,4,1,5,5,1,워라벨은 최고입니다. 회식 거의 없는 편입니다. 선배들 잘해줌,"노조선배들의 꼰대질이 조금 마음에 안듬, 임금때문에 말 많음"
5,4,4,4,4,4,"안정적인 근속, 다양한 복지제도, 야근 휴일 수당지급, 워라벨 등등 이외에도 다양합니다. 강력 추천 드려요",딱히 떠오르는게 없지만동종 업종 대비 낮은 연봉과 근무지가 연고 상관없이 발령 날 수 있다는 점이 단점이라 할 수 있겠네요.
2,1,2,4,3,1,"통일이 된다는 상상을 하면 엄청난 비전과 잠재력을 가진 회사. 본사본부 스탭을 제외하면 대체로 업무강도가 높지 않고, 특히 교대근무일 경우 야간근무시 수면시간이 부족한 것 빼고는 근무 강도가 높지 않습니다. 어지간해서는 해고당하지 않습니다.","이전 정부 정책으로 인해 현원에 비해 감축된 정원으로 인해 늘 인건비가 부족합니다. 게다가 철도 공공성을 유지하기 위해 매년 불가피하게 많은 적자를 떠안고 있어 인건비부족 문제를 노동자에게 전가하는 행위가 매년 반복되고 있습니다. 또한 직렬간 임금 불균형 문제로 인해 대학을 졸업하고 공채로 들어오셔도 만족할만큼의 급여는 받기가 어렵습니다. 그리고 어지간한데도 해고당하지 않는 분들이 많이 계십니다. 지원했던 직렬의 일이라고는 상상할 수 없었던 업무를 하게 되어서... 이 리뷰를 쓰기 위해 제 직무를 선택하려고 하는데 선택지 안에 제 직무가 없어서, 보통 직장은 이런 일을 하는구나 하며 부럽기도 하고, 선택에 많은 고민을 하게 되었습니다.. 그리고 젊은 현직자들이 리뷰를 많이 올리는 것 같은데.. 잡플래닛에 들어와서 굳이 리뷰를 적는 이유는 이직 정보를 얻고자 하는 사람이 그만큼 많은 거라고 생각합니다. 이직 생각 하게 만드는 기업입니다."
3,3,3,4,3,3,누구나 이름만 들으면 다 인정하는 기업임. 그만큼 인지도는 높음 그리고 워라밸도 괜찮게 이루어짐. 연봉은 그렇게 많은 편은 아니지만 큰 욕심없는 사람에게는 상관없을 듯...,"인턴한테 너무 많은 일을 시킴, 들어가고 싶어 하는 사람이 많은 반면에 나오는 사람도 많음. 그리고 현장직은 사무직보다 많이 힘들어 보임..."
4,5,4,5,5,4,연차를 윗사람 눈치 안쓰고 씀. 칼퇴근 보장. 연고지 근무가능성 높음. 직원들간 호형호제 하는 분위기. 워라밸이 보장됨.,다른 공기업에 비해 복지 급여가 낮은편. 사택이 제공되는 곳이 부족. 사내 식당도 없는곳이 다수. 동계 피복도 늦게 보급되 벌벌 떰
2,2,1,4,2,2,현장근무시 칼퇴근과 기차이용 입석무료와 같은 소소한 복지,대졸자와 고졸과 연봉이 같고 대졸자라 하더라도 현장일부터 시작하고 사업소간의 시설이나 장비수준의 차이가 심하다.
3,4,2,5,4,3,"연차 마음대로 근무강도 좋음
급여 빼고 다괜찮네요
급여가 너무 낮아 심각해요
9급공무원보다 쬐끔 나아요","자기개발이 멈춤 항상 정부에 휘둘린다 강성노조가 비정규직만 챙긴다
강성노조가 정치에 관심있다 선배들의 학력수준이 낮다"
2,2,1,4,1,1,"1. 대외적 이미지 엄청 좋음
2. 부모님들의 어깨뽕에 한몫
3. 6시 칼퇴하므로 이직 준비 하기 좋은 회사
4. 건강해짐","1.노조가 조합원 늘려 노조비 뜯으려고 여기저기 비정규직 다 정규직화 시키고 걔들 돈 주려고 원래 있던 정규직 돈 여기저기서 삭감하는 상황
2. 특히 시설직은 힘이 없어 다른직렬은 잡일 외주하는데 시설을 직접 제초하는 상황
3. 노가다를 안해봤다면 부상을 많이 당한다"
3,3,3,4,3,3,순환근무가 필수가 아닌점과 맘에 드는 지역에 오면 웬만하면계속 있을 수 있음 그리고 ktx무료로 탑승할 수 있음 아무리 먼지역을 가더라도 고향을 가는 교통비를 아낄 수 있는 점이 좋음,"타지역일 경우 몇 개의 오지를 제외하고 사택이 주어지지 않아서 방세 부담이 됨
생각보다 월급이 많지는 않은편임 네임밸류만큼 좋지는 않음"
3,3,1,4,3,3,1. 휴가사용이 자유롭다. 신입도 2. 순환근무가 없어 내가 원하지 않는 이상 옮길 필요 없다 3. 파업 뉴스를 몇 번 봤을텐데 노조가 그만큼 강하다는 것 4. 퇴근시간은 칼. 워라벨은 기가막힘,1. 기본급이 낮다보니 성과급이나 상여급이 타 공기업에 비해 많이 낮음 2. 희망 근무 권역이 넓다보니 처음 들어보는 곳 갈 수도 있다 3. 제발 여기서 더 퇴보되지 않았으면 하는 복지정책과 연봉 4. 공기업와서 막노동을 경험할 수도 있다
2,1,1,3,1,1,공기업답게 근무시간 잘 지켜짐. 연차 아주 자유로움.,군대보다 더한 쓰레기 문화존재ㅋㅋㅋㅋ와보면 암. 근데 케이스바 케이스임
4,4,4,5,4,3,"근무환경이 좋고 현장직이면 대체로 근무 분위기가 좋다
편하다","적은 보수와 노조의 강성때문에
앞으로 성장가능성이 적어보임"
3,3,3,5,3,3,"워라벨 굿굿굿 일 끝나고 야근 추가 근무 그런거 없음 그리고 눈치 없이 휴가 가능
안정적인 직장, ktx 타는거",연봉량이 적고 복지가 다른 공기업에 비해 매우 안좋음 지방근무 힘듬 서울이 그리움
4,3,2,4,3,3,"정년보장 워라벨보장 상여수당이 높음
사회적 인식이 좋음","정년이 보장되니 옆에 싫은사람도 정년보장
노조와의 갈등"
3,3,2,3,2,2,"업무강도 낮음, 지역본부 내 순환 가능, 연차 꽤 자유롭게 사용 가능(일부 역 제외)","비효율적이고 보여주기 식인 업무가 많다, 연봉 낮음, 강성노조, 군대식 문화"
3,3,2,4,3,1,"정년보장, 코레일 표 할인. 상대적으로 좋은 워크 라이프 밸런스. 그리고 사내 복지",주주야야비비 근무형태. 경직된 사내분위기. 케바케지만 높은 업무강도. 살짝 낮은 급여
1,1,2,3,1,1,큰 조직이기 때문에 연차 사용이 비교적 편하고 휴직 등이 가능,악성 민원인에 대한 보호가 전혀 되지 않고 있으며 낮은 연봉으로 재직중인 직원들의 불만이 높음
3,2,2,1,3,2,"일이 단순하다
전문적이다
기차를 타기 쉽다
여행을 기차타고 자주 갈 수 있다","낮은 연봉
꼰대문화
교대근무로 인해 생명단축의 느낌
조끼리 가족같은 분위기 노노 싫음 야간근무하며 다음날은 쉬어야지"
3,3,3,3,4,3,"연차를 아무데나 쓸수있고, 매일 칼퇴라는것이 제일 큰 장점","단순적인 노동작업, 효율적이지 못한 업무,
대졸과 고졸의 동일한 대우"
3,3,3,4,4,2,"정년 보장되는 안전성, 교대근무로인한 정시출근-정시퇴근 워라밸, 다른 공기업과달리 비순환근무","다른 공기업에 비해 연봉이 적음, 근무가 거의 노가다-현장직이라 회의감을 느낄 수 도 있음"
4,3,4,5,3,3,출퇴근시간 정확함. 사내 복지시설이 많음. 직접보고 만지기 떄문에 경험은 많이 쌓임.,"팀장급이상되는 사람들이 너무 꽉막힌 사고방식에 갇힌 것처럼 행동함.
부하직원말을 잘 안들음.
모든 직원이 그냥 그날 할 일만 끝나면 된다는것첨 행동함"
3,2,2,4,2,2,직렬에 따라 다르겠지만 공공기관의 특성을 잘 반영하고 있는 분위기,어느 곳이나 마찬가지이지만 발전하는 사람만 발전하려는 분위기
3,2,2,4,4,2,"교대근무를 하여 휴일이 많으나 딱 일한 만큼 월급을 준다
머리 안쓰고 맘편하게 일하기는 좋다","기준급이 상대적으로 다른 공기업에 낮아 월급이 적다
각종 수당을 기본급에 편입시켜야 하는데 승무, 기관, 노조측에서 자기들 수당이 많다고 관련 협상을 안해주어 다른 직원들이 피해를 보고있다"
5,3,4,4,3,3,"근무시간이 정확히 지켜지고, 근무 순환이 가능한 점이 장점이라고 생각합니다.","고객을 직접 응대하는 경우, 다양한 민원을 직접 해결해야 하는 어려움이 있습니다."
3,3,2,3,2,1,근무 인원이 많다보니 사내 정치 심각하나 이를 역으로 잘 이용하여 라인을 잘타면 나름 평탄한 회사 생활 가능,"쓸데없이 직원들의 피로감을 가중시키는 전사적 홍보 동영상 제작에 매진한다.
여느 회사와 마찬가지지만 특정인에게 과도한 업무가 집중되는 경향"
3,3,3,4,4,2,수평적 기업문화를 가지고 있고 워라벨 즐기기에 좋습니다. 여러 복지문화도 괜찬습니다.,연봉이 결혼하고 집사기에는 무리가 있다. 교대근무나 교번근무가 있기 때문에 유의하시기 바랍니다.
2,2,3,3,3,3,"새로운것에 도전하지 않아도되서 편함
연차를 어느정도 편하게 사용할수 있음","너무 한가지일만함
수당이 없으면 월급이 생각보다 적음
전채적으로 보수적임"
3,3,3,3,3,3,"칼퇴근 이거말고 장점이 있나?
솔직히 칼 출근 칼퇴근
없어 없다고 강요하지마","돈 없어서 할게없늠 연고지아니면
휴일날 집 집 집 집
진짜 이게 팩트다외롭다 정말로다가"
4,3,4,4,4,1,워라벨이 좋고 날씨에 따라 일의 강도가 달라진다 안정적이다,"돈이 너무 작고 업무 강도가 심할 때는 심하다
몸이 고생한다"
4,4,3,5,4,3,연차를 마음대로 쓸 수 있으며 교대는 퇴근 후 업무 스트레스 없음. 여성이 근무하기에 최고의 조건. 워라밸은 최상.,"일근으로 근무 했을 경우 임금이 너무 낮음. 사무, 운전직을 제외한 나머지 기술직은 열악한 환경 속에 일함"
3,3,3,4,4,4,연차를 눈치안보고 쓸수있음 안정적이고 4조2교대가 된다면 어느 공기업보다도 뒤지지 않는 워라밸을 가지고 있음,공기업치고 적은 임금이 조금 아쉬움 노동력이 요구되는 일이 많음 주주야야비휴에서 야근을 2번 연속하는 점이 버거움이 있음
2,4,1,5,2,2,"연차 자유롭게 슬 수 있음
칼퇴와 주말, 저녁이 있는 삶이 보장 됨","연봉,복지가 매우 적음
토목은 몸 쓰는게 다수
노조가 매우 쎄다"
2,2,1,5,4,1,"지사마다 케바케겠지만 사람들이 대체로 좋은편, 연가사용에 있어서 눈치볼일 전혀 없고 업무시간과 휴식시간의 적절한 조화",단순업무여서 대졸자의경우 자괴감을 느낄수있음 고졸과 대졸간 대우차이가 전혀 없으므로 중소경력있는 고졸입사자가 대졸공채 신입보다 호봉 및 연봉이 높은 경우도 있음 대졸자가 역차별받는 회사. 임직원의 복지보다 자회사들 직고용에 더 관심있는 노조
1,2,1,1,1,2,"전국에 역, 사업소가 있어서 기회가 되면 집근처에서 일할 수 있다.
기차를 많이 탈 수 있다.","집 근처가 아닌 객지로 발령이 날 가능성이 크다. 봉화군, 서천군 등등
급여나 복리후생이 동급의 공기업에 비해 현저히 낮다"
4,5,3,5,3,2,"비교적 쉬운 업무,높은 워라밸,3조 2교대 근무(장점이자 단점)","다른 공기업 대비 연봉이 낮다는 점
일반 사무직을 생각하고 오면 큰일난다"
3,3,2,5,5,3,"정말 자유로운 분위기, 윗사람 눈치없이 연가, 병가를 쓸 수 있다.
정말 낮은 업무강도, 다른 기업에 간다면 적응이 안 될것 같다.",낮은 연봉은 업무 강도를 보면 이해할 수 있지만 노조가 코레일의 가장 큰 단점이다. 자기 식구 챙기기는 커녕 덩치 키우기에만 전념하고 자기 식구들은 등한시 하는 노조.
4,3,3,5,2,3,"연차를 자유롭게 쓰고, 9 to 6 보장, 높은 워라벨, 업무 스트레스가 낮음","수직적 분위기, 타 공기업에 비해 낮은 복지와 임금, 힘든 업무환경"
3,3,1,5,4,2,연차 자유롭게 사용가능.업무강도 낮음. 일근 교대 교번포함 워라밸 매우 좋음. 근무지마다 다르겠지만 꼰대문화 전혀 없어서 좋음. 진보정권이라 유라시아철도와 북과의 철도 연결등 발전가능성이 있음. 노조가 강하기때문에 도움이 될수 있음.,낮은 임금. 열악한 근무환경. 대졸과 고졸의 차이가 아예없기때문에 고졸분들에게 추천드림. 대졸분들은 내가 이런일하려고 공부했나라는 느낌이 들수 있음 차량직기준. 노조가 강하기때문에 억지로 시위에 참가할수도 있음
4,5,4,5,4,3,정확한 출퇴근시간으로 개인 스케줄이 용이함. 회식 등의 업무외 시간에 터치가 없음,"내가 근무한곳은 시설이 낙후되어 편안한 휴식장소가 아쉬움, 식사는 개인과의 계약으로 조그만 식당이 있는데 맛은 별로없음"
1,5,1,5,4,1,워라벨하나는 뛰어남. 실근무시간도 적음. 몸쓰는일하는 좋아하는 사람들에겐 강추,토목직 대학나와서 곡괭이 쥐어주고 삽쥐어주고 노가다 업무시키면 별생각이 다들음. 노조가 너무쎔
1,1,1,3,3,1,"1. 정시출근 정시퇴근이 가능함
2. 신입에게도 자유로운 연차 사용
3. 젊은 사람들의 대거 채용으로 점점 자유롭고 수평적인 분위기
4. 자기연고지에서 일할 수 있는 몇 안되는 공기업","1. 기술직의 3조 2교대 주주야야비휴, 최악의 교대근무체계
2. 타 공기업에 비해 터무니 없이 낮은 기본급, 공무원보다 살짝 높은 수준
3. 엔지니어의 업무가 아닌 단순 반복 현장 노동작업 (자신의 능력이나 성과를 인정받고 싶은 사람은 타 회사 추천)
4. 자회사 비정규직의 대거 정규직화로 평균업무강도는 높아지고 연봉은 인상될 기미가 보이질 않음 (비전이 없음)
5. 높은 노조비용 (연 2%정도)
6. 승진적체현상
7. 고졸과 대졸의 차이가 없음 (업무는 같더라도 호봉차이를 두거나 직급을 다르게 하는게 보통인데 어느 것도 없음)
8. 숙소 제공이나 기본적인 복지가 마련되어 있지않음 (연 80만원 지원과 가족들 기차이용권 50프로할인권 8장이 끝)"
3,3,5,2,1,1,"좋은 선임, 좋은 직장, 좋은 이미지의 기업
공기업 선망의 대상 이미지로 잘 다닐 수 있습니다.",예를들어 핸드폰에 대한 이슈가 생기면 아예 핸드폰을 못쓰게 만들어 버리는 이상한 기업구조로 불만이었습니다.
4,4,4,5,5,3,분위기가 정말 가족같습니다. 그리고 업무에 부담이 크게 작용하지 않습니다.,아무래도 기업 특성상 몸을 쓰는 일이 많아 많이 피로합니다.
5,5,3,5,5,3,"ktx자유석 입석과 광역철도구간 눈치안보고 탈수있는 혜택
사기업의 경쟁구도와는 다르게 서로서로 챙겨주고 함께하는 분위기
노조가 강함(단점이 될 수도있음)
야간근무때 잠자는 시간이 제공됨
남북철도 연결로 회사 전망이 괜찮음","순환근무가 없는 만큼 지방배치받으면 서울로 올라오기가 하늘의 별따기(배치에 따라 장점이 될수도있음)
교대근무에 비해 연봉이 너무 박봉
교대체계가 3조2교대로 야야근무를 해야함
사원주택 제공이 안돼서 지방배치시 집걱정을 해야함
철도청에서 넘어오는 공무원 특성상 고졸입사와 대졸입사랑 같음"
5,3,3,4,3,2,"연차를 윗사람 눈치를 보지 않고 사용할 수 있다.
연봉에 비해 일이 편하다.
사람들이 좋다.","연봉이 많이 적다. 교대근무를 하지 않으면 힘들다.
고졸과 대졸 차이가 없다."
3,3,3,4,3,3,아무래도 공기업이다보니까 정년보장이 된다는 점은 최고 장점인 것 같습니다ㅎㅎ,아무래도 타 공기업에 비해 급여가 적은 것이 사실이죠ㅠㅠㅠ
