star,promotion,welfare,worklife,culture,ceo,merit,disadvantage
3,3,4,3,3,3,"S전자에 비해 실적압박이 덜하고 덜 빡신 느낌.
전체적으로 업무 강도, 분위기 나쁘지 않고 괜찮은 곳.","S전자에 비해 뒤쳐진 느낌. 2등기업이라는 이미지.
모바일사업부의 계속되는 부진.
가전사업부에서 일하면서 MC사업부 뒤치다꺼리 하거나 주먹구구식으로 일처리를 하기도.
피라미드형 조직 구조가 아니라 모래시계형이라 해야하나..
사원이랑 부장, 차장 숫자는 많은데 대리급, 과장급이 부족해서 사원일 때 아무래도 업무 강도가 쎈 느낌."
3,2,2,3,3,2,"개발 인원이 적기 때문에 많은 일들을 해볼 수 있다.
워라밸은 좋다. 대기업이라 외부인들이 괜찮게 생각한다.","업무가 불명확해서 자신이 무슨 일을 하는지 잊게 된다.
경영진의 의사결정을 이해할 수가 없다. 참 안타깝다."
3,3,4,3,3,4,"자기계발 비용 지원, 일을 잘하고 더 하는 것에 대한 보상, 좋은 편의시설들, 대기업으로서 그만큼 주는 돈, 잘 갖추어진 교육 시스템","근무 시간에 쓸데없이 시간을 버리고 야근을 하는 부서, 사수를 잘못만나면 답이 없다..... 아직 휴가는 맘대로 쓰지못함"
5,4,4,5,1,1,"정도경영으로 사람을 잘 자르지 않는다. 야근이 별로 없었고, 업무적으로 성장할 기회가 많았다.","군대식문화가 팽배했었다. 조직문화가 경직되어 있었고, 상하관계가 확실했었다."
3,3,3,1,1,1,대기업의 울타리안에서 조직의 안정성으로 큰 변화가 예상되지 않음.,실제 일을 하는 사람들 보다는 관리하거나 주변에서 입대는 사람이 많음.
3,3,4,4,4,4,"하이텔레서비스는 엘지전자의 자회사 입니다. 부산에서 일했는데, 분위기는 정말 좋았습니다. 직원들끼리도 친하고 파트장들도 직원들을 엄청 잘챙겨줬습니다.",콜센터 일자체가 정말 힘듦... 특히 여름에는 쉬는시간도 거의 없이 전화만 내내 받아야합니다..
5,3,4,5,4,4,"시스템이 잘 구축되어있고 위치가 좋다
업무강도가 조정되어 나아지는 편이다","연봉이 낮은 편이며 성과급도 줄어드는중이다
부서간 업무 로드의 차이가 큰 편이다"
3,3,2,2,2,1,대기업중 하나로 복지 평균은 됨. HE본부는 어느 정도 안정된 본부로 근무환경 나쁘지 않음,그외 본부 특히 VC본부에서 업무 경험상 이곳은 연구개발자의 무덤
1,3,1,1,1,3,대외 이미지 좋음 따뜻한 기업 이미지 그 외 장점 없음,보수적인 문화 팀마다 다르겠지만 주 52시간 전혀 지켜지지 않음
4,4,4,3,3,3,사업기반이 매우 안정적이고 자기계발에 많은 지원이 있어 아주 좋다고 생각함.,단순 보고를 위한 보고서 작성이 너무 많아 비효율적입니다. 또한 복지제도가 잘 되어있지만 실제로 쓸 수 있는 것엔 한계가 있습니다.
2,2,2,2,2,2,글로벌 1위기업의 자부심을 느낄수 있으나 일이 힘들다.,공장간부 출신들이 나이가 많아 다소 보수적인 마인드가 있음
2,3,2,1,3,1,연차를 자유롭게 쓸수 있음. 대기업으로 인지도를 얻을수 있음,"음.. 젊은 느낌이 사라지구.. 역 피라미드 형태의 직원들 구조가 되어있기에 젊은 직원들은 재미다 없음.
클라우드 도입으로 개발 의욕 저하..
돈도 적게 주고
직원들 프라이버시는 일체 신경 쓰지 않음
핸드폰도 성능이 구린데, 거기에 각종 보안 장치를 하기에.. 핸드폰 하나 더 사서 썼음.
복지 혜택이 계속 줄고 있고
돈 안주고 야근 특근 시키려는 꼼수가 넘 많음"
2,3,4,2,5,1,"비교적 자유로운 반차, 자기계발비 지원, 러닝넷을 통한 다양한 교육 수강 가능, 곤지암 리조트 할인","개발 경험이 없는 관리자가 많음, 팀 및 파트가 너무 많아 그에 따른 관리자도 너무 많음, 관리자는 잘 안나가고 밑에 사람이 나감, 결국 고인물, 보여주기식 과제 및 개발이 많음"
1,1,1,2,2,1,"자유로운 분위기
구멍이 많아 근로자들이 아주 놀기 좋음
행사가 나름 많은 편이 장점이... 될 수 있나..","대기업임에도 불구하고 체계가 제대로 잡혀져 있지 않아 업무 처리가 힘들고 담당자 또한 찾기 힘든 상황도 많이 발생, 한마디로 비효율적인 업무 처리, 차별 또한 엄격히 존재."
3,3,2,4,4,3,"수평적 조직문화. 업무강도 세지 않음.
신입 입장에서는 괜찮음.","연봉상승률이 낮음
사내정치가 복잡함
성과금이 0부터 편차가 심함"
5,2,2,4,4,2,대기업답게 일하는게 빡쌔진않음 통근버스가 엄청많고노선도다양함,군대식문화가좀있음 밥이좀 별루였음 반찬이풀때기만나옴 별루임
4,3,4,4,4,2,"복지도 좋고 기업문화도 좋음, 사람들 소수 빼고 모두 친절",사업부 이동이 잦았음. 시스템은 별로지만 적응하면 괜찮음
4,4,3,4,4,3,"연차는 쓸 수 있으때 쓰고 다 쓰자는 분위기, 주 40시간(8-5), 부바부이지만 업무 분위기는 좋은편","단순 보고를 위한 PPT작성이 많음(한 개 업무를 가지고 주단위로 여러번 보고함, 보고를 위한 리뷰의 리뷰 등으로 보고를 준비하기 위한 로드가 많음)"
3,3,1,3,2,2,"눈치 보지 않고 연차를 마음대로 사용가능
연차가 되는 선배들과 격없이 지낸수 있음","사내정치가 심하고 비 효율적 문서작업 많음, 특히 6sigma가 문제임 버리지 않는다면 1등 절대 불가
연말 성과에 대한 반성문 적기에 바쁨"
4,4,4,4,4,4,"대기업이라서 복지가 좋음. 복지가 좋다는건 다닐때는 몰랐으나, 밖으로 나와 보니 확실히 느끼게 됨","여타 대기업과 마찬가지로 문서 작업이지. 그래도 입사 당시보다는 점점 줄어들고는 있고, 혁신 활동 이런것도 점점 없어지고, 8시 출근이 가장 큰 단점"
3,3,3,2,2,2,개발팀에 있으면 일이 정말 많다. 그래서 할 수 있는 일들이 많다.,개발팀은 책임은 많지만 권한은 없는듯 하다. 품질부서에 갑질당하기 좋다
3,3,3,2,2,2,"야근과 특근을 많이해서 표기된 연봉이상의 금액을 받을 수 있으며, 돈 쓸 시간이 없어서 돈을 잘 모을 수 있었습니다","개발 업무 일정에 대한 챌린지가 심하며, 개발팀에 있으면 책임은 많지만 권한은 딱 히없는, 즉 유관부서에 갑질당하기 쉽습니다"
4,4,2,3,4,4,"기술력이 있는 기업이기 때문에 입사해서 본인의 노력 여하에 따라
크게 성장할 수 있는 기반이 마련되어 있는것 같습니다.","대기업임에도 불구하고 상대적으로 연봉이 낮은 단점이 있습니다.
또 최근 52시간 근무제가 도입되면서 타 회사에 비해 엘지만에 장점이었던
워라벨이 없어지고 있는것 같습니다."
4,1,2,3,3,3,"나이 어릴때 대기업 비서 경험으로는 괜찮음
사람들이 젠틀하고 대기업분위기를 느낄수있음",비서직은 계속 파견 계약직만 채용하는점이 단점이라고 생각함
3,3,3,3,5,2,"신입사원에게 물어보니 연봉 꽤 높고.거기다가 성과금도 줍니다. 이정도면 높다 생각합니다.
부서사람들이 젊은 층으로 구성되어있다.","인턴했는데 서류를 붙여주지 않는다.
Lg공장 자채가 커서 업무중에 걸어다니는 시간이 너무길어 업무시간이 지체되는 느낌이다."
3,3,2,4,2,3,맡은 일 끝나면 눈치안보고 자유롭게 퇴근가능. 그렇지만 해외법인이라 가능했던 것 같기도 함.,체계 엉망. 인턴 복지 및 급여 전부 현지 수준. 지역에 따라 장점일 수도.
4,3,5,3,5,5,글로벌 가전 1위 회사. 시스템 잘구축되어있음. 분위기 좋은편,모바일 고전중. 그외에는 사람들 인간적인 편이고 괜찮은회사임
3,3,3,4,4,3,워라밸 좋음. 하지만 진리의 케바케. 바로 옆 건물은 새벽까지 일함. 선후배간 보수적이지 않고 좀 더 유연함,"2위 기업이라는 이미지 때문인지, 필드 리더가 되려고 하기 보다는 안주하는 문화가 있음. 낮은 연봉."
3,4,3,2,4,3,"경남권이면 좋은 지리적 조건, 회사의 좋은 이미지, 대기업의 큰 시스템을 배울 수 있음, 복지가 좋음, 친근한 현업 분위기","사업부 간 성과금 차이가 큼, 부서 간 업무강도 편차가 큼, 모든 일이 개발이 중심이 되어 다 처리해야 함, 연봉상승률 이 타 대기업 대비 적음, 야근수당 없음"
4,4,4,4,5,4,윗사람들이 따뜻함. 별 관심이 없어 보임. 수요일이면 모두 칼퇴하는 모습이 좋아 보였음. 정직원이 아니라 직원들의 고통은 본인이 알 수 없음. 물론 야근하는 모습도 종종 보긴 했음.,관리감독이 철저하진 않았다고 생각. 편안하게 일할 수는 있었지만 회사에는 그렇게까지 좋지 않은 듯.
3,3,3,3,3,2,"연차는 그나마 눈치 안보임, 대기업 타이틀, 서울권에 회사 위치. 식당에서 식사 공짜","문서보고, 이슈보고/개선 업무가 제일 많음. 연구직이 아님
sw개발자가 제일 힘이없음. 휴일, 특근업무에 시달림
기획자가 기획을 하지 않음. pm은 그냥 이슈 듀데이트 닥달자임"
5,4,5,5,5,5,"정도경영이 프라이드며, 어떤회사처럼 사람을 부품으로 취급하기보단 사람으로 대해주는 느낌. 쉽게 자르지 않음.","돈을 쫓는자는 안오시는게 좋습니다. 연봉인상률이 낮지만, 결국 대기업은 대기업임. 공무원이 일 더하고 대기업 연봉 받는다고 생각하면 편함."
3,3,2,5,4,3,무엇보다도 주40시간이 가장 큰 장점. 부서마다 다를수 있지만 대부분 부서가 지키려고 노력중이며 지켜지지 않는 부서역시 개발프로세스가 끝나면 대체휴가를 주는 방향으로 개선중.,연봉상승률이 매우 열악하며 타 대기업에 비해 연봉이 작음
3,3,3,2,4,2,엘지전자 제품을 구입할때 할인이 있어서 신혼살림 차릴때 굉장히 내게 메리트가 있었다.,"아직도 수직적인 직급체계로 인해 의사소통이 힘들고, 그렇지 않은 척을 하려고 하긴 하지만... 다들 알다시피, 뭐 그래도 엘지니까."
5,5,4,5,5,5,8시반-5시반 칼퇴(주 40시간) 근무 / 사람들이 대부분 다 좋음(인화가 강함) / 영업직군은 성과급 뺀 연봉이 5000임. 한국영업본부는 작년 성과급 신입기준 1000가까이 받음.,"초봉이 높으나, 과장 이후에는 삼성,현대,sk와 비교해서 돈이 짜다. 성과급이 그리 많지 않다."
3,3,3,3,3,3,"안정적인 대기업으로 월급은 꼬박꼬박 나오며 비교적 자유로운 문화입니다.
성장 보다 안정을 추구하는 사람들이 다니기엔 좋은 회사.",안정적이긴 하지만 사업이 하락세라 타사업부로 전근 혹은 권고 사직이 많았음.
3,3,3,5,5,2,"가전제품은 국내에선 최고라는 자부심 있음. 세계적으로는 폰때문에 브랜드 가치가 떨어져 섬성한테 밀리는듯.
최근 주40시간 근무가 정착되면서 야특근 문화도 없어짐.
복지도 이정도면 괜찮다고 봄.",보고가 너무 많음. 수평문화 만들겠다 하지만 여전히 무조건 탑다운 명령. 가장 XX스러운건 일을 방해하는 보안시스템과 짜디 짠 연봉
