star,promotion,welfare,worklife,culture,ceo,merit,disadvantage
2,3,2,4,3,3,"헬스장이 지하에 있어 집에 가기 전에 들렸다 운동 하고 바로 지하철역으로 가기 쉬움. 휴가가 많고, 복지포인트 많음. sk쓰면 휴대폰 요금 지원해줌. 아침은 무료",계약직은 정규직 급여 반도 못 받음.전문계약직은 예외. 의료비 지원도 계약직엔 해당 안됨. 인사팀은 너무 자기 밥그릇만 챙김
4,3,4,3,4,3,"다소 루틴하지만, 안정적이고 복지가 좋습니다. 오래다니기 좋습니다.","회의가 많고, 수평적이라기보다 수직적인 부분이 있습니다."
4,4,4,3,3,3,"나만일지 모르겠지만 연차를 눈치 안보고 썼음, 연봉이 좋은 편임, 식당이 진짜 맛있다. 복지도 괜찮은 편인듯 !",일이 많고 아무래도 대기업이다 보니까 자신이 원하는 방향대로 아이디어를 이끌고 갈 수는 없는것 같다.
3,4,4,4,3,3,"자유로운 출퇴근 시간.
교육세미너가 많음.
자유 복장.","평균연령은 생각보다 높음.
인턴 사원으로 대부분 아무도 신경 안 씀."
4,3,5,5,4,3,"1. 자율근무제 시행 후 2주 80시간만 채우면 되는데 2주 되기 전에 80시간 다 채웠을 시 연차 사용 없이 하루 또는 이틀정도 쉴 수 있음

2. 수평적인 분위기 만들기 위해 노력하는 것 같음(호칭 등)

3. 자율복장(남자 반바지 가능)","1. 대기업인데도 불구하고 수동으로 처리해야되는 업무가 은근 많음

2. 현업에서 인수인계가 제대로 되지 않는 듯 함 검토부서에 연락해서 물어보는 사람 많음
> 어떻게 처리해야되는지, 어떤 계정을 쓰는지 문의가 제일 많음

3. 체계적으로 관리하기 위해 각 담당자가 정해져있는 것 같으나, 담당자가 정확하게 나와있지 않을 경우 매번 확인해야되는 번거로움 있음"
3,2,2,1,3,2,"일하면서 몸을쓰거나 고된일은 없음. 호칭이 본사,본부,대리점
통칭 매니져로 통해서 복잡하지 않음.","대리점에서 일할것이라면, 대리점도 잘만나야함.
복리후생,급여 다 제가각에
실적으로 피를 말리는곳도 있음."
5,3,5,5,5,4,"복지와 높은 연봉, 자부심, 유연한 조직문화, 수평적인 커뮤니케이션, 사기업 중에 최고라고 생각한다.","보고서 작성이 매우 중요하게 여겨진다. 실질적인 성과에 집중하는 것보다 보고, PR에 치중하는 느낌이 있다."
4,1,3,5,5,4,"지역 마다 다르겠지만, 제가 있던 곳은 식비 주고 구내식당 잘 나오고 일할 때 눈치 안 보고 쉴만큼 쉬면서 일할 수 있었습니다. 불필요한 서류 없고 점점 일 처리 자체가 편리하게 변하는 것 같아보였어요",계약직이라 기업 전체적인 것은 알 수 없었으나 기사에 나오듯 부당전근 같은 경우가 있었습니다.
4,3,4,4,3,4,규모 있는 일을 총책임지고 이끌어 갈 수 있는 기회가 많아서 스스로의 노력에 따라서는 의미있는 경험을 많이 할 수 있음. 급여가 높아서 비교적 삶의 여유를 가질 수 있음,"안정된 수익을 얻지만 새로운 시도가 어려운 상황으로 인해, 일을 하는데 있어서 역동성이 떨어짐. 전반적으로 정치적인 요소가 다분히 많아 승진을 할 수록 일 외적인 부분에서 어려움이 많을 수 있음."
5,5,5,5,5,4,"복지가 좋아 마음 편안하게 일할 수 있다. 가정의 행복을 꿈꾸는 30대 후반, 40대 가장에게 좋은 직장일 듯","1년단위로 단기적으로 일이 진행되고, 보고서위주의 결과물이 잘 나오면 실체는 버려지는 경우가 많다."
4,3,5,5,5,4,경직되지 않은 조직 문화와 주40시간 근무제 정착으로 인한 워라벨 추구가 가능함. 연봉수준이 높은 점또한 장점,레가시 이통사업을 제외하고 미래지향적인 먹거리가 마땅치 않음. 현 수준 이상의 회사로 발전할 가능성은 앞으로 지켜봐야 할 듯.
5,4,5,5,4,5,"훌륭한 사내 복지와 2주 80시간의 자율적인 근무형태, 관심 분야로 자유로운 이동이 가능. 똑똑한 사람들이 많아 배울 것이 많은 직장","기존 Cash Cow였던 MNO 비즈니스의 수익성이 둔화되고 있으나, 이를 대체할 만한 신규 Biz.가 아직 명확하지 못한 상태"
4,3,4,4,4,4,"수익 구조가 안정적이고, 직원들 개발을 위해서도 많은 투자를 하는 듯, 팀 분위기도 좋았고 대기업이라는 특징상 수평적인 문화도 상당부분 존재하였다.","오래 근무하지 않아서 단점은 잘 모르겠지만 확실히 학벌이 중요한 것은 맞는 것 같다. 다만, 학벌이 다는 아니고 능력에 따라서도 일부 채용되는 것은 맞는 것 같다"
4,4,5,4,4,3,"자율출근, 2주 80시간, 충분한 보상, 국내 최상의 복지, PM의 지위에서 기술을 전체적으로 바라볼 수 있음.",조직과 업무의 변경이 잦아 개발자의 경우는 커리어 변경 가능성이 매우 크므로 신중하게 결정해야 함.
4,3,5,4,4,3,"윗사람 눈치 보지 않고 의견 개진 및 사업 추진 가능한 기업문화는 훌륭하며, 신규 비지니스 모델에 항상 관심을 가지고 있음",경영진이 자주 바뀌어 신규 사업을 성과를 내면서 추진하기에는 제약이 있고 조직 개편이 매년 이루어져 매년 불안해함.
4,3,5,5,5,5,"뭐니해도 대기업인 만큼 급여가 역시나 좋고 성과급 많구요. , 복지도 좋구요
자기계발의 기회도 부여하고 IT 회사 답게 조직이 젊어서 활기 찹니다.",단점이라면 조직이 아무래도 너무 커서 그런지 몰라도 팀원들간의 정이 없다고 해야할까요? 수평관계가 오히려 정이 없는 조직 같아 보여서 안좋네요.
3,1,4,3,2,2,연차를 타회사에 비해 자유롭게 쓸 수 있음. 복지가 잘되어 있어 사내도사관에사 신권들도 자유롭게 볼 수 있고 제휴팬션도 많지만 휴가철에는 연차로 밀려 휴가철 피해서 쓰면 쓸만함. 업무 분업화가 잘되어 있음,업무 분업화가 잘 되어 있지만 다른 사람에게 물어보거나 도움받기 힘듬. 스스로 해결해야하고 해결하지 못하면 다 감당해야함. 하지만 본인들 잡무는 떠넘길려는 시도를 많이 함. 대기업이라는 자부심이 넘침.
4,3,5,3,4,4,"1. 급여/복지 수준 최고
2. 구성원들이 경험하는 사내문화도 최고 수준
3. 교육의 기회도 많음","1. 구성원 개개인이 다소 성장하기 어려운 부분이 많음
(약간 일에 치여서 살고 있음)
2. 리더들의 의사결정이 다소 보수적임"
4,4,5,4,4,4,"상사, 팀장 눈치 안봐도 되는 분위기, 지역 마다 다르지만 자기 할 일만 제대로하면 터치가 없다. 그룹에서 지원하는 복지 혜택이 최고다.",연봉이 높은 편이고 복지 뛰어나지만 어느 정도 야근은 감수해야 한다. 가끔 일이 몰리는 경우가 있다. 어느 정도 경력이 오르면 일이 많아지고 업무도 정형화되 가끔 지겨움을 느끼는 경우가 있다고 한다.
5,5,5,5,5,5,"단연 플렉서블한 조직 문화. 조직원에게 자부심을 느끼게 해주려는 연봉, 복지. 우수한 동료들","대기업 인지라, 있어보이는 보고를 좋아하는 건 여전한 문제. 책임지고 과감한 시도가 필요해 보입니다"
5,5,5,5,4,5,work and life balance 를 맞추어서 일할 수 있음. 다양한 서비스를 기획하고 스스로 실행할 수 있는 환경 제공,"다양한 사업을 추진하다 실패하는 경우도 많으므로, 업무가 변경되는 경우가 많음"
4,4,4,4,3,3,"대한 민국 최상의 연봉과 복지, 그리고 그에 걸맞은 프라이드. 대기업 특유의 조직력과 영업력 그리고 본인이 원한다면 일에 대해 많을 것을 배울 수 잇음. 단 적극적인 자가 살아 남음","줄서기 문화와 윗사람 눈치보며 야근하는 것, 팀별 성과보다 개인의 성과가 더 우수해야 살아남는 조직 문화. 개인주의가 강하고 무엇보다도 학벌 및 학교 순위가 존재함"
4,3,4,4,3,2,"복리후생이 뛰어남. 파견직이어도 지원해주는게 많음
통신비 지원과 콘도 지원 해주는게 좋습니다.",조직개편이 잦은편이라 팀 적응하기가 힘들다. 전체적으로 개인주의 문화여서 편한듯하면서도 불편하다.
4,4,5,4,5,2,"급여/복지 수준은 대한민국 최고 수준이며, 휴가나 연차 등 기본적인 대우가 좋습니다. 더불어, 회사 구성원들의 전체적인 수준이 높은 편이어서 일하기가 편합니다.","인력 계층이 역피라미드 형태로 구성되어 있어, 잘못된 조직에 들어갈 경우 주니어가 모든 일을 하게 되는 불합리한 상황을 겪을 수 있습니다. 다른 대기업들이 모두 그렇듯이, 높은 연봉을 받으시는 부장급들 중 일을 안하는 분들도 상당 수 있어 이런 문제가 어렵습니다."
4,3,5,5,5,4,직장인 입장에서는 최고의 직장입니다. 모두가 서로에게 이성적이고 젠틀하며 매너를 지키는 것을 중요하게 생각합니다. 둘러보면 모두 훌륭한 인재들로 구성된 조직임을 쉽게 알 수 있습니다. 기업의 대내외적 평가나 성장성도 의심의 여지가 없구요.,"그야말로 정신을 바짝 차리지 않으면 안되는, 항상 긴장하고 스스로를 단련해야 하는 곳입니다. 편안함에 익숙해지면 '나'의 경쟁력을 어느새 잃어버리고 그냥 하나의 직장인에 불과한 모습을 발견하게 됩니다."
3,3,5,5,4,3,"통신 비즈니스가 탄탄해서 안정적이고, 신입사원 보상이 최고이다. 연봉도 세고, 교육 훈련 지원도 잘해준다. 휴가도 아주 눈치 안보이는건 아니지만 대체로 편하게 간다.",통신 사업 제외하고 다른 사업에서 성과를 제대로 내지를 못한다. IT 기업을 지향하나 IT 기업처럼 빠르게 실행하지는 못한다. 그결과 주니어가 빠르게 성장하지 못한다.
5,3,5,5,4,3,"재무건전성, 비교적 열린 기업 문화, 다양한 직무 수행이 가능한 인사제도, 높은 급여","짧은 근속연수, 노후화된 인력구조로 인한 부담( 고참 평직원이 전문 직무에서 유유히 직장생활할 수 있는 분위기는 아님. 오래 버티려면 직책자가 되어야.. 하지만 자리는 한정) 즉 성장 정체가 이슈임. 신성장동력 찾으면 해결."
4,3,5,4,4,4,"업계 선두 기업으로 경제환경 변화에 따른 실적 변동성이 적고,
본사인 티타워 근무 환경은 우수한 편이고 복지 제도도 최상급
급여 수준도 높은 편이며, 직원 교육에 대한 제도도 잘 마련됨","통신업 자체의 수익성이 지속적으로 악화되는 상황에서,
정부의 요금 인하 압박 및 주파수 경매 부담 등이 커서
장기적인 수익성 유지가 가능한지 의구심이 존재함

11번가, 하이닉스 인수, 캡스 인수 등 통신업이 아닌 다른 업종에
대한 투자 및 인수합병을 활발히 진행하고 있으나

결국 다양한 영역에 투자하는 지주회사 형태로 변화할 것인지
그렇게 되면 기존 통신 영역에 근무하는 구성원들은
자회사 형태로 분사하게 되는 것은 아닌지 불확실성이 존재함"
5,5,5,5,5,5,인프라가 확실해서 안정적이다. 사람들 모두 좋은편 꼰대없음,회사 다니는동안 단점은 잘 찾아보기 힘들었음. 단점이 없어보인다
4,3,4,4,3,3,고객의 자부심을 모토로 변화하는 고객의 요구에 목소리를 기울이고자 노력함. 기업문화도 변화하려고 지속적으로 노력함.,노력에 비하여 구성원들 모두가 공감하고 실행력 있는 변화가 있다고 보기 어려움. 약간 공무원과 같은 느낌으로 변화시도에 크게 움직이지 못함.
4,3,3,5,5,3,"1. 기본적으로는 연차 눈치 안보고 쓸 수 있음. 그러나 팀마다 케바케임.
2. 복지가 잘되어 있음. 함께 일하는 데 매너가 좋음.","1. 크리에이티브한 디자인을 요하진 않음.
2. 디자인적으로 성장하기 위해서 좋은 직장은 아님."
4,3,5,5,5,3,"모든 업계내에서도 상위에 속하는 연봉,복지 자기의견을 내기 어려움이 없음",자리만 차지하고 오래앉아있으면서 월급 축내는 사람이 다소 많음 근무강도와 분위기가 부서에 따라 천차만별
4,2,3,2,3,3,"자유로운 분위기 속에서 직원들과 대화하며 근무할 수 있는 분위기.
손님이 없을때는 자기개발을 할 수 있음","영업에 대한 스트레스가 많고, 휴식시간이 불균형하여 힘듦
회식이 잦음"
4,4,5,1,5,5,직원에게서 스트레스 받을 일없음 / 좋은 회사 분위기와 복지,업무난이도! 그 외에 지적할 만한 사항 전혀 없음 / 시간단위 정기적 휴식이 없어 힘든 환경 / 쉬는데 눈치는 의외로 보이지 않으나 실적등으로 곤란한 점이 많음 /
4,4,4,3,4,3,"아르바이트(단기계약직) 장기계약직과 준하는 복지를 누릴수있음. 사대보험은 물론 사내 카페테리아, 도서관 등을 모두 이용할수있으며 근무 시간 중 기업 내 유명인사강연에 가도 뭐라하는 사람 아무도 없음. 명절선물까지 챙겨줄 정도로 사옥 내 모든 직원들의 복지가 잘갖춰진 느낌.",단순직무라 따분하고 배울 것이 많지 않음. 밖에서 보는 것만큼 기업문화가 그렇게 진보적이지 않은것 같다. 생각보다 현실적(?). 계약직 중에는 탈출(?)을 꿈꾸는 분들이 꽤 많다. 업무 스트레스가 엄청남..
3,3,3,3,3,3,"대리점이였고 사장님이 좋은분이라 편하게 재량껏 일을 할 수 있었다.
3개월쯤 하고나니 일반회사원보다 돈은 더벌 수 있었음
군대가기전까지 일을했는데 나름 재미있게 일을 할수 있었다","복지제도가 다양하지만 실제로 사용하는건 별로 없음.
혜택은 많다 이용할 수 있으면 무조건 이용하는게 좋음"
2,3,3,3,3,3,"자유로운 분위기, 정형화된 업무, 근처에 먹을 곳 많음(을지로).","문서작업시간이 너무 많음, 하루종일 일만해도 시간이 부족할정도로 업무량 많음."
5,4,5,5,4,3,"연봉, 복지에 있어 최고의 회사. 부문별, 팀별 복불복으로 빡센 곳도 있지만, 워라밸 가능한 부서가 많음.",그룹 내 타법인 대비 텔레콤은 해외 신규 사업 추진에 있어 어려운 점이 많음.
4,3,4,4,4,3,연차를 눈치 안 보고 쓸 수 있고 직급이 없어서 수평적인 분위기에서 일할 수 있음. 근무시간 탄력적 조정 가능,기존 BM이 좋다보니 신규서비스에 대한 인식이 높지 않은 편이나 최근에 개선되고 있는 중
3,4,4,4,4,4,"출퇴근이 비교적 자유롭고, 오래 다닐수 있는 분위기가 만연.","보고를 위한 보고서 작성, 모든 지시에 가능하다고 조아리는 분위기."
5,5,5,5,5,5,워크 앤 라이프 밸런스 측면에서 탁월 .52시간 근무제 잘 지켜짐,부서마다 다르겠지만 일을 배우기 보다는 직접 헤쳐나가야하는 시스템
4,3,4,4,4,4,"수평적인 구조, 근무시간 2주 80시간 제도를 도입 해 자유로운 근무 가능",단순 보고를 위한 문서 작성이나 자잘한 업무처리 요구가 많음
3,3,4,4,4,3,"연차 눈치없이 쓸수잇음, 자기개발비 복지포인트 넉넉히 들어옵니다. 제조위주 회사들보다 역시 자유롭고 프리한 분위기","타 대기업, 다른 sk비교 연봉이 높지는 않음. 상승률또한 엄청 높은편은 아님. 그래도 야근이 많이 없기때문에 이해가능한 수준."
3,3,1,1,1,1,직장과 집만 계속 왔다갔다 하므로 돈 쓸 시간이 없어 몇 년 일한다면 목돈을 모을수도 있음.,사무직이기는 하지만 점심시간이 따로 없고 손님이 뜸한 시간에 교대로 허겁지겁 도시락(본인이 준비)을 먹어야 함.
4,2,5,5,5,2,"복지는 국내 대기업 중 최고 수준이라고 생각함
수평적인 기업문화","안주하는 분위기
인력 적체
잦은 조직 개편
글로벌 사업 부재"
3,3,4,4,4,4,"대기업다운 복지와 규모의 경제를 확인가능, 복지가 좋은것 같고 휴가가 비교적 자유로움",인턴전환율이 매우적음. 본사 사무실에 안계시는 분들이 많음
5,5,5,5,5,5,"한가지에 집중할 수 있는 기회, 저변을 넓힐 기회가 많음",인사적체? 고스펙에 뭉쳐진 사회에서 볼 수 있는 전형적인 부족함들이 간혹있음
4,3,5,2,5,3,"1.MNO 1위, 가입고객수 천만이라는 엄청난 캐시카우 2.사내유치원, 피트니스센터, 구내식당을 포함한 복리후생 및 자기계발에 대한 지원 국내최고수준 3.팀장을 제외한 모든 직책은 매니저로 호칭이 통일되어(계약직, 파견직, 파트타이머 모두 포함) 의견 개진시 눈치 안 보임. 연차 사용도 매우 자유로움 4.팀바이팀이지만 사람때문에 스트레스 받는 일 크게 없음. 굳이 뽑자면 연차로 목에 힘주는 사람 or 업무 미루거나 밀어내는 사람 정도. 인사팀이 사람 잘 뽑는 듯 5.정시퇴근해도 뭐라하는 사람 없고, 특히 매주 수요일엔 패밀리데이라고 노조 차원에서 정시퇴근종용","1.포괄임금제(주는만큼 굴리는건지 굴린만큼 주는건지 헷갈림) 2.아웃풋 대비 턱없이 적은 인풋(종업원수 기준 kt 2만명, skt 4천명) 3.지금도 충분한데 업무효율성 더 높이겠다며 이런저런 모험을 많이 함. 팀장급도 위태로운 위치 4.MNO 1위 자리는 굳혔고, 신동력 창출하겠다며 몇년전부터 사업구조 및 조직개편중인데, 향후 5년 간 산만한 분위기가 지속될 것 같음(임원이 자주 바뀜. 조만간 사장 또 바뀔 거라는 분위기) 5.사람 피 말리는 성과주의(4천명으로 굴러갈 수 있는 이유)"
3,1,2,4,4,3,"핸드폰 사용요금 지원혜택이 일단 가장 크고, 지원들에 대한 복지가 좋은 편이다. 기업문화가 자유로운 편이고 호칭은 매니저로 통일되는 점이 좋다. 야근도 많지 않은 편이다. 윗사람 눈치보여서 야근하는 분위기는 아님..",아무리 열심히 일해도 고용형태는 바꿀 수 없는 구조로 자체계약직 기회라도 주어질 수 있으면 좋겠다. 고용이 2년이 제한이라는게 아쉽다. 열심히 일하면 계열사 이동 추천은 해주기는 아지만 파견 2년 제한이라는 것은 고정..
4,4,5,5,5,4,"수평적인 사무실 분위기, 을지로에 있는 사무실, 여러가지 복지 혜택, 훌륭하고 배울점이 많은 선배 밑 동기, 구내 식당 엄청 맛있음",그닥 단점으로 생각할만한 점이 떠오르지 않는다.. 회식도 별로 없었고 서로 존중하는 분위기였고.. 팀바팀일듯
5,4,5,4,4,4,핵심 bm에서 창출되는 다양한 cashflow와 큰 기업이 기본적으로 갖추어야 할 기업문화를 가지고 있음,확실한 bm을 벗어난 다양한 신규사업을 시도하나 기본 장치 사업자의 기업문화를 벗어나지 못하여 변화에 둔감함
4,4,5,4,5,4,"연차 자유, 강요없는 분위기, 근무강도 약함 복지는 왠만한 대기업들보다 좋다고 할 수 있음. 선배들이 묻는것에 잘 알려줌 독과점 통신기업.",정형화된 일만 하면 되는 곳이라 발전하기 위해서는 업무 외 다른 공부를 해야하는데 이게 쉽지가 않음.
4,4,5,4,3,3,"전직원 복지가 최상, 연차 눈치 안보고 쓸수 있다.노동조합에서 쓰도록 독려함,수요일은 무조건 6시칼퇴해야함 , 각종 혜택도 많으며 직원을 위해 의료서비스, 혹은 초청강연등의 복지가 좋다",부서마다 다른데 회의가 많은 부서도 있고 좀더 자유로운 부서도 있다. 자율출퇴근제를 시행 하는 부서도 있고 아닌부서도 있어서 장점이자 단점이 될 수있다
3,2,4,3,4,3,시장 1위의 여유를 느낄 수 있음. 내가 열심히 하나 안 하나 어차피 실적 변동은 거의 없음. 하루 하루 편안한 직장 생활을 할 수 있음. 정년 보장.,실적을 높이기 위한 회의가 많은 편. 하지만 사업 특성상 한계가 있다는 것을 조직원 모두가 알고 있음. 그래도 사기업의 탈을 쓴 만큼 뭐라도 공격적인 모습을 보여야 하기에 다같이 쇼를 하는 분위기.
3,3,1,1,2,2,온갖종류의 사람을 만날 수 있다. 업무특성상 진상이 많으며 몸에서 사리를 만들 수 있다. 직원들끼리는 서로 다독이며 잘지내는편이었다.,야근과 주6일근무로 개인생활이 거의 없다고 보면된다. 거기에 박봉은 덤. 온갖진상을 만나 멘탈을 단련할수도 있겠지만 오히려 멘탈이 깨지고 사회에대한 나쁜 감정만 생길 수 있다.
5,3,5,3,4,3,"안정적 사업모델, 지속적인 혁신시도, 기업전반에 걸친 젠들맨쉽, 업계1위의 브랜드","제도의 잦은 변화, 느슨한 성과관리, 온정적 문화, 변화에 대한 내부저항, 노조"
3,2,3,3,3,2,실적압박이 타통신사에비해 낮고 최소급여보장도 해주기때문에 안정적이긴해요,인센티브가 작고 교육이많고 간판은 SK텔레콤 직원이지만 개인대리점 사장밑에서 근무하는거기때문에 윗사람이 여러명있는 느낌입니다.
3,3,4,4,4,2,"친화적인 분위기와 훌륭한 복지 서비스를 갖추고 있으며 특히 개인 휴대폰 비용, 복지시설, 교육기회 제공 등은 아주 훌륭합니다.",전문인력의 부족으로 인해 업무 전문성이 조금 떨어지고 기업문화가 상당히 관료적인 면이 큽니다.
4,3,4,3,4,2,낯선 환경에서 적응을 잘 할수 있도록 주변 구성원들이 많이 도와주는 편입니다.,갑작스런 결정이 비민주적으로 이뤄질때가 있습니다. 사원의 입장에서 그럴 경우 많이 허탈해지고 업무의 효율이 떨어질 수 밖에 없습니다.
4,3,4,5,5,4,매니저님이라고 통일되게 불러 상사들 얼굴과 직함을 외우는데 부담이 없음. 야근 강요 없고 오히려 인사없이 자리에서 뜨는 경우도 많다,디자이너가 필요하면 공채를 넣지 계약 파견직이 허다하다. 3개월에서 길면 6개월까지 계약직 디자이너 갈아치우는 비용과 인력 낭비가 쓸데없음
4,3,5,4,4,3,"시대의 급격한 흐름 변화와 무관하게 기대수익이 어느정도 보장되며, 그만큼 급여도 안정적임","입으로는 누구보다 진보적인 척 하지만, 속내는 누구보다 보수적임"
2,1,4,4,2,2,"복지가 좋음, 야근수당, 휴일근무, 등 일한 것에 대한 페이는 확실히 보장됨, 그 외 식사비 등 기본적 복지도 좋음",일이 엄청 급하게 진행되는 느낌... 갑자기 해야할일이 생기고 그걸 할 사람은 없음.. 그럼 내가 해야됨..
5,5,5,5,5,3,연봉 복지 네임벨류가 최고이고 낮은 퇴사율이 모두 설명함,현장을 너무 알지 못하는 부자집 막내아들 같은 분위기 임원은 책임지기 싫어함
3,4,5,3,2,3,무언가 회의를 통해 결정되는부분들이 좋긴하다 내가 이야기하는 부분들이 반영되는점도 좋은 부분이다.,지사다 보니 본사의 수평적인 문화가 100퍼센트 적용되진 않았다.
5,3,5,5,5,3,"자유로운 업무활동으로 출퇴근이 유동적이였음.
업무달성시 눈치없이 퇴근 가능","업무가 끝난 시간 이후에도 급작스러운 업무지시가 많았음.
/잦은회식"
4,2,4,4,3,2,"연봉이 높고 사내 복지가 좋음. 이로인해 어디 이직을 못하는 단점이 있지만, 관련 직종뿐만 아니라 다른 곳 비교해서도 상당히 높은 수준의 연봉과 복지가 제공되고 있음.","쓸데없는 보고가 너무많음. 팀장을 위한 보고, 본부장을 위한 보고, 부문장을 위한 보고, 보고를 위한 보고, 또 그 보고를 위한 보고서 만드느라 시간이 다감. 일에 전문성을 가지기 보다는 윗사람 방향에 맞추어 이리저리 흔들리다가 남들보다 뒤처짐"
4,1,3,5,4,2,연차 및 복리후생이 좋음. 직원들간의 분위기도 매우 좋은편. 계약직의 경우 파견직은 복지 사각지대가 있으나 밥값도 싸고 연1회 보너스도 만족.,"계약직 및 파견직. 절대 전환없음. 계열사로 추천은 해주는건 팀장의 몫, 한번 일하고나면 재입사도 불가능함."
3,2,4,1,3,4,기업의 인지도 높음. 일을 많이 배울 수 있었음. 위치가 을지로라서 교통 편함. 티타워 밥 맛있음.,야근의 일상화. 칼퇴하면 안좋게 봄. 대기업 특성 상 다른 사람이 뭘 하는지 알 수가 없는데 본인들이 뭘 해놓고 알려주질 않음. 그거 때문에 내 업무에 지장이 많았음.
4,4,5,2,3,2,자유로운 휴가와 높은 연봉과 복지로는 최고의 회사입니다,조직개편이 심하고 어느 부서이던간에 분사의 위험은 존재하기 마련이다
5,4,4,3,5,5,다양한 복지제도와 T타워의 시설이 좋아 깨끗한 환경에서 근무할 수 있었습니다.,업무 특성상 야근이 많을 수 밖에 없고 사업의 운영 상황을 아래 직원에게는 상세하게 알려주지 않는다는 느낌이 들었습니다.
2,3,3,1,3,1,"여성들이 많은 만큼 여성을 위한 복지, 다른 cs에 비해 높은 급여","내부 프로세스가 광장히 빡빡함
지켜야할 지침 너무 많음
하루하루가 버티는 삶"
3,3,4,3,3,3,"자율복장과 성과에 따른 그에 합당한 보상
일정부분 업무 추진시 자율권 보장",보고를 위한 보고서 자율적으로 보이나 보이지 않는 유리벽이 느껴지는 환경 신규 사업을 위한 창의력을 발산하기 어려운 구조
5,5,5,5,4,4,"수평적이나 그만큼 업무분담이 잘 안되는 감이 있음, 특히 그에따른 떠넘기기가 심함","문돌이들의 회사이므로 사실상 ICT회사는 아님, 마케팅회사임 기술역량쌓기는 힘듬"
4,4,5,3,4,4,"복지가 좋음, 급여도 같은업종에서 거의 최고수준이라고 생각함","퇴근시간이 정해져있지 않음, 체계적이긴하나 문서작성이 많음"
