star,promotion,welfare,worklife,culture,ceo,merit,disadvantage
2,2,2,2,2,1,"월요일 1시 출근
도서비 무제한
가족 실비
회사의 방향에 공감하고 윗사람말 잘 들으면 행복한 회사","사람이 700명인데 스타트업 정신을 강요하며 탑다운 강요
리소스 관리가 전혀 안 됨"
3,4,2,1,5,3,개발자를 믿어주는게 느껴짐. 그만큼 권한도 주는 편임.,"일정에 대해선 대표가 찍어 누를 경우 답이 없다.
업무 진행이 투명하지 않다."
5,2,3,5,5,5,"수평적인 사무실 분위기와, 뭐니뭐니 해도 월요일은 월요병방지-13시 출근?? 주 4.5 일제",야근을 강요하지 않고 휴가쓰는 것에 눈치보지 않으나 일이 많을 땐 많다. 자발적이지만 불가피한 야근은 간혹.
3,3,3,2,5,5,동료들과 어울리기 좋아하는 사람들이라면 정말 많은 기회를 제공함. 퇴근시간이 되어도 노느라 집에 안감,업무시간에는 업무만 하기를 원하는 사람은 힘들 수 있음. 실제로 그래서 퇴사하는 사람도 많음.
3,3,3,3,3,3,"복지제도!! 월요일 오후출근에 7.5시간 근무!
이것외에도 좋은 복지제도가 넘쳐난다","어딜가나 홍보 마케팅직렬은 일이 많다
야근 고려해봄
돈을 많이 준다는건 그만큼 일이 많다는것"
3,3,3,3,2,3,출퇴근의 자유가 있는 회사 하기만 하면 걱정이 없는 회사,자기일만 해도 되서 친목도모가 안되는 회사로 정치가 심함
4,3,4,3,5,5,1. 퇴근 할 때 눈치를 보지 않아도 된다. 2. 점심밥이 맛있다. 3. 긍정적인 분위기,1. 폐쇄적인 문화: 결속력이 중요한 조직 문화다 보니 구성원들과 캐미가 터지지 않은 성격의 소유자는 적응하기 힘들다. 2. 야근이 많다. 3. 초기 직원들의 이직률이 꽤 높다. 4. 수직 문화: 직급체계가 확실해서 불편하다.
4,4,5,2,4,3,윗사람과 서슴없이 일에 대해 논의하고 프로세스을 잡아나갈 수 있다는 게 최고의 장점.,일이 많다. 한달이 지나가기도 전에 너무 많은 게 달라지고 그걸 따라가기에 급급.
4,3,4,4,3,3,복지와 근무환경 및 사람들이 젊어 다른기업에 비해 활기가 남친다,생각보다 높은 업무강도 의사결정이 수시로 변경되는 경향
3,4,2,1,4,1,눈치보지 않고 퇴근하는 문화! + 결혼/출산/육아에 특화된 복지제도들이 있어 유부들에게 좋다. 그리고 다른 회사에 비해 수평적인 편임.,"눈치보지 않고 퇴근은 할수 있으나... 일이 겁나~~~~~~~~~~~ 많다(부문/팀별로 다를수 있으나..). 변화와 성장이 빠른만큼 의사결정 번복이 잦아 여긴어디 나는누구? 하는 경우가 더러 생긴다.
업무에서 정치는 어딜가나 빼놓을수 없지만, 이사레벨에서의 경쟁구도가 너무 심해서 정작 실무자들이 난감한 경우가 많다.
(우리회사 규모에 이사가 너무 많다........ )"
2,2,3,3,4,2,"파견직으로 일을 했는데 급여 밀리지않고 야근수당도 잘 챙겨줌

오래~~일 하면 중간 관리자 승급체계도잇음","파견직을 너무 소모품으로 생각하는 본사직원들이 짜증남

일하면서 소속감은 전혀없음

파견직의 한계점을 느끼고싶다면 추천"
2,2,4,1,3,1,"알다시피 좋은 복지가 많다 진짜 그렇다
배려 받는 느낌이 든다 가끔 ..","복지 때문에 회사를 고르면 망한다는 전형적인 사례
배민다움 있음. 인간다움 없음.
퇴사자가 많은 이유가 있다 왜들 그러냐.. 경력직 홀대 하지마라. 파벌 만들지 마라."
3,2,3,2,4,3,"좋은 회사 이미지, 대표의 이미지 메이킹, 좋은 사람들, 석촌호수 뷰, 자유복장, 간식 제공","업무 양이 많음. 연봉이 너무 적음.
일부 고객에게 수익을 지나치게 의존하는데 과연 지속 가능할지 의문..."
4,5,4,5,5,4,"일이 없다면 눈치안보고 칼퇴근, 휴가를 자유롭게씀 1시간 반정도 되는 점심시간 너무 좋고
개인적인 의견도 말할 수 있음","전체적인 직군을 보았을때 초창기부터 근무하던 사람들은 텃새가 없음 오히려 1~3년차 정도 사람들이 텃새가 강함 그래서인지 처음에 들어오신 분들 중 몇몇 분들은 중간에 퇴사. 그리고 새로 바뀐 이사들은 자신이 뽑은 새로운 팀장, 선임들에게 힘을 주려 위에 언급한 잘못된 일을 포함해 침묵함 그래서 초창기 근무한 사람들이 하나 둘 떠남.."
5,3,5,5,5,5,"월요일 오전에 출근을 하지 않기 때문에 월요병이 없습니다. 신입으로 들어간다면 연봉도 적지 않다고 생각합니다. 또한 복지정책도 좋아, 임신 휴가 등이 자유롭습니다.",출근 시간이 아침 9시로 정해져 있어 부담스러웠습니다.
3,4,4,3,5,3,대표가 정말 보기드믈게 좋은사람이다 믿어도됨 자유로운 분위기 자잘한 복지,대표아래 인간들중에 사람 아닌놈들이 많이 들어와서 회사 분위기 다 망쳐놈
4,4,5,4,4,4,수직적인 느낌의 꼰대문화는 없다 사원복지에 신경쓰고 트렌디한 느낌이다 사람들 연령이 대체로 젊은편이었다,신생부서가 자리잡을때 체계가 없어서 힘들다는 느낌이 들었다 많은 회사들을 인수하면서 제대로된 조직이 자리잡지 못했던 느낌
2,3,2,2,3,2,"자유로운척 하는 조직문화,it업계라고 구글처럼 보이고 싶은 회사",하지만 속은 똑같은 헬조선식 한국문화 무기계약직으로 들어가서 정규직된 사례는 많은게 장점
4,4,5,4,5,3,직원 복지가 굉장히 잘 되어 있다. 월요일 오후출근인게 제일 좋은 장점이다.,"생각했던것 만큼 자유로운 분위기는 아니였다.
업무량이 많다."
4,3,4,2,3,3,"창의성을 중요하며, 중소 기업임에도 직원 복지를 위한 팀이 따로 있다","각종 회의, 문서 등 일을 위한 일이 많고 야근이 잦다"
3,3,3,4,3,3,"자유 연차 휴가 가능합니다. 자유로운 사내분위기 좋아요
계속 다니고 싶은회사","단결럭이 강해 조금은 소외감을 느낄수도 있습니다
완전히 어울리기에는 조금 시간이 걸려요"
3,3,3,3,3,3,1위의 자부심을 느낄수있고 젊고 유연하며 수평적인 구조,경력직으로 들어가면 대우를 받긴하지만 기존의 사람들과 어울리기 힘듦
3,4,3,4,4,3,"도서비 지원
칼퇴 가능
지방 지사는 구성원 수가 적어서 가족or동아리같은 분위기임","영업사원 1명당 약 200명의 업주 관리
밤낮, 주말없이 매일 울리는 휴대폰
고객센터에서 일처리가 잘 되지 않아 영업사원들이 잡일 많이 함
인센티브 없음
실적 압박 있음"
3,3,5,3,3,4,퇴근을 하거나 휴가를 사용할 때 눈치를 주지 않는 자유로운 분위기,신규 입사자가 기존에 있는 사원들과 어울리기 조금 부담스러운 분위기이다.
3,3,5,2,5,2,함께 일하는 동료들에게 배울점이 많고 좋은 사람들과 일할수 있음에 감사함,업무량이 많아 과도한 야근으로 지침 직원에 대해 지원이 적다
3,3,3,4,5,3,수평적인 분위기와 자유로운 기업문화 많은 복지제도가 커다란 장점 특히나 도서구입비는 책을 좋아하는 사람으로썬 행운,"아직 스타트업의 전형적인 시행착오 단계, 자유로운 기업문화를 가지고 있긴 하나 눈치가 좋아야 살아남을수 있음"
4,4,4,5,5,4,"워라밸이 보장되어있고 휴가를 눈치없이 쓸수 있으며
경영진들이 다들 존경할 수 있는 분들이다.","생각보다 연봉이 높은편은 아님, 야근도 적당히 존재하고 (팀마다 다르겠지만)"
5,4,4,4,5,4,도서구입비무제한 직원들의 창의력개발에 힘쓰는 회사 . 인생에있어 중요한 이벤트를 존중해주는 직원을 위하는 회사. 협업을 중시하며 직원과의 소통을 중요시하는 회사,업무가 힘들고 인센티브가 없지만 살아있음을 느끼게 해주는 회사. 함께하기에 소통이 안되면 더어려울수있음
4,3,4,3,5,3,"연차 눈치 안 봐도 되고, 재택근무, 생리휴가, 도서구입 무제한, 9시 넘어서 까지 야근할 경우 야근비 25,000원 지급. 배민만의 문화가 담겨있는 각종 연례행사들.","스타트업도 대기업도 아닌 그 중간을 걷고 있는 과정으로, 실무자들이 고생이 많음. 많은 인원 충원으로 배민문화가 위태로워 보임(그러나 많은 이가 유지하려 노력하고 있기에 쉽게 무너질 거 같진 않음)"
4,4,3,3,4,3,"수평적인 기업문화. 월요일 1시출근. 점심시간 1시간 30분.
사람들이 많이 친절한 편이다",스타트업이다보니 업무 프로세스가 잘 안잡혀있음 신규입사자도 많고 퇴사자도 많은듯하다
2,3,2,1,1,1,간식을 지원해주고 월차가 있고 4대보험지원해주고 자율복장입니다,직원들사이에 소통을 안하며 서로 험담을 많이하고 실수에 대해서 구박이 심하다
1,1,1,1,1,1,출퇴근거리가 가까웠다. 하지만 대중교통이 편한 지역은 아니었다.,"아이디어를 제출했는데 피드백은 없었고, 그 아이디어를 뺏긴것같다."
3,2,3,4,4,4,"월요일에 한시출근, 18층 사내카페 ,수면방등 좋은 시설","학교같은곳 , 직원들과 친하게지내지않으면 불리한곳, 행사가 많고 활동을 하게만드는곳,
회사 정치가 보이는곳."
5,4,4,4,4,4,월요일늦게출근하는게가장좋았고 퇴근도자유로운게좋았음 그래도 늦게집에감,자유롭지만 보수적이고 꼰대스러운분위기가있음 은근히 압박이큼
3,3,3,2,4,4,회사내의 직원들의 분위기가 굉장히 좋음! 좋은 사람들이 많음!,개발이나 마케팅부서의 직원들이 회사내에서 좀 더 인정받는 분위기!
2,1,2,3,4,1,"휴가엔 사유가없다. 퇴근할땐 인사하지않습니다. 정말 지켜지는 좋은문화
월요일 1시출근, 자율복장. 이런문화는 대한민국에서 찾아볼수 없을것같음. 그건 인정. 하지만 그거하나로 다른걸로 무조건 희생을 강요하는것같음. 이런문화를 주니 다른건 부족해도 참아라. 안맞으면 나가라는 식.","회사 규모는 커져가는데 경영진의 생각을 알수없음. 겉으로 홍보하는데만 너무 치중하는건 아닌가라는 생각이듦. 겉은 그럴듯하나 속은 뭐하나 제대로되는게 없음.
특정 부서를 비난하는건 아니지만 그많은 개발인력들은 대체 어떤 업무들을하나요? 잦은 장애발생 필요한것들을 요청하면 진행되는건 없던데.."
2,2,2,1,3,2,월요일 오후출근. 휴게실있고 안마의자있음. 연차 눈치안보고 씀. 점심시간 한시간반. 자기계발 도서비 무한지원,"대외적인 홍보용 기사에서도 그렇고 워크앤라이프가 잘 되는것처럼 보이나 실제로 입사해보니 야근지옥임
주말에도 나오고 철야도 여러번. 일이 정말 폭포수처럼 쏟아짐. 이러다 정말 누구하나 쓰러져나갈듯. 4.5일제 기념일 조기퇴근 등의 복지가 있지만 일이 많아서 퇴근도 못하는데... 허울만 좋은 복지임"
4,4,4,4,4,4,확실히 눈치안보고 일할 수 있음. 그러나 사람들과 융화되지 않으면 좀 힘들다 겉도는 느낌 받을수있음,좀 특이한 사람들이 많다 그렇다고 나쁜건 아니고.. 그리고 식대포함이 아니고 야근이 좀 있다. 물론 자기가 다 원해서 하는 것이지만 업무량이 많을 땐 스스로 하는 것
2,3,4,1,4,1,"좋은 기업문화가 아직 느껴지며 구애받지 않는 자유로움과 열정적인 모습이 느껴진다.
서로 예의 바르지만 유쾌한 분위기.
변화가 잦은 만큼 상당한 궁리가 필요하며 자극이 된다.
타겟팅이 분명해선지 브랜드정체성도 강하게 느껴지며 센스가 좋음.
적어도 업계에서 독보적인 인지도인 것을 무시할 수 없다. 1위의 위엄.
좋은의미든 나쁜의미든 다양한 경험 가능하며 자극적이지 않은 경험이 없을 정도로 짜릿한 업무가능.","이끌지도 따르게 하지도 못하고 사람을 비키게만 하는 곳으로 변모해감.
결정 내린 자가 책임지지 않고 실행한 자가 책임진다.
그 결정은 약 2~3분 내에 얼마든지 번복될 수 있으며 그 또한 책임은 실행한 자가 져야한다.

정규직과 기타직은 다른 별의 존재.
회사에서 강조하는 좋은 가치는 그들만의 리그이며 외부직은 갑질 및 책임전가대상. 리더 중 아무도 책임지려하지 않는다. 장애가 터져 피해를 입어도 격려를 건네지 않는다. 사람보다 책망이 먼저다.
사실관계보다 대표님 행간, 한마디가 더 중요하다.

카리스마있고 용단을 내리던 리더가 부재하게 되면서 저질피드백으로 업무질을 떨어뜨린다. 높은 직급을 주는 기준이 실력과 성과가 아니라는걸 알 수 있다(적어도 본 부서는 그렇다). 겸손하며 성실근면한 인재를 원한다고 하나 운영진이 그렇지 못함. 성실한 부분은 근태만인듯 하다.
외부와 내부 이미지 갭이 매우 큰 회사."
1,1,2,3,3,1,"결혼한 사람들을 신경쓴다.
아이가 있는 사람들을 신경쓴다.
경력이 있는 사람들 대우해준다.
문화에 신경을 쓴다.","첫회사로 들어가기에 좋지 않습니다.
유리천장이 강하며, 회사에서도 성장할 수 있는 환경을 주지는 않습니다.
기대하고 갔다가는 큰코 다침!

만족도에 대한 부서간 격차가 극명합니다.
관심가는 직무에 대한 리뷰를 꼼꼼히 살펴보고 들어가시길.
리뷰를 조금만 읽어보면 알 수 있을 것입니다.

문화에 신경쓰다보니, 놓치는 것들도 적지 않음.
부서간 차이가 있겠지만 전체적으로 나태한 분위기."
4,4,3,1,4,4,도전적인 일을 할수 있어요. 쉽게 접할수 없는 기회들이 많습니다. 구성원들 개인 개인으로는 너무 좋아요. 사람 때문에 스트레스 받는거는 거의 없어요,"모두가 얘기하다시피 연봉이 아쉽고요. 야근 많고요. (야근수당=7천원,주말도) 업무강도/압박감도 쎈 편입니다."
3,3,5,3,4,5,"주 35시간 근무, 월요일 오후출근, 여성휴가, 연차 눈치안보고 씀, 수평적인 기업문화,","배달의민족과 우아한형제들의 브랜드 이미지에 비해, 내부 업무 프로세스 엉망.
부서에 따라 다르겠지만 업무가 많고, 업무가 많은것이 기본 어드민이나 내부 프로세스때문에 생기는 경우가 많음"
5,3,5,4,5,4,"잘 크고 있는 회사라는 생각이 듦, 이런 저런 소문이 들리지만 크게 개인에게 불이익이 올정도로 느껴지지는 않음. 생각보다 평화롭고, 팀 분위기가 매우 좋음.","아무리 큰 회사가 되었다고 하더라도 스타트업이다보니 사람들의 입 퇴사가 잦은 편, 매우 자유로운 분위기로 인해 어느 정도 산만한다고 느낄 수 있음. 업무에 집중하기 위해서 노력이 필요함. 그런 배려는 회사차원에서 잘되어 있음."
4,3,3,2,2,3,연차를 쓰는데 자유로우며 좋은 경력자들이 많이 들어와서 배울 수 있는 것이 많다,일부 예전 사람들의 꼰대노릇. 야간 작업 이후에도 반드시 지켜져야하는 문제의 9시 칼출근
2,3,2,3,3,3,다양한 행사를 기획하여 중간중간 색다른 재미를 느낄 수 있다.,"영업직에 대한 지원이 없음. 차량 지원x.유류비 지원x.인센티브x. 소량의 통신비가 나오지만 태블릿 pc를 개인사비로 구매해야함.

언론에는 입사하고 싶은 기업이라고 나오지만 잦은 야근, 상사 눈치를 보며 야근비를 요청 해야함 하지만 요청 못할때가 많음.

한명의 영업사원이 수백명의 고객을 관리하여 저녁, 휴가할 것 없이 스트레스를 받음"
1,1,2,1,4,1,사람들에게 우아한 형제들 다닌다고 하기에 좋다. 좋아 보이게 잘 꾸려진 회사니까.,폭포식 업무로 일이 과부화 되는건 기본. 높은 직급을 가진 사람들도 관리 이외에 자기 일이 많기에 자연스럽게 아랫사람들도 과부화가 걸린다. 야근까지 하면서 하는 일을 당연시하게 여기는 이상한 문화. 너무 이기적인 업무량.
3,4,2,4,5,4,엄청난 기업문화 체험가능. 수평적인 질서. 정말 자유로운 사람들과 자유로운 복장. 심리적으로 완벽히 자유로운 퇴근과 결근.,정직원은 연봉이 조금 짜다고한다. 퇴근이 자유롭지만 일이 많아 어차피 야근많아질수밖에없음.
1,1,1,1,4,1,건물이 좋음 / 모두의 로망 본인 사진이 있는 사원증 / 점심에 배달음식은 관계없이 주문가능,사원급 직원에게 바라는게 너무 많음... 이벤트란 이벤트는 다 오픈하고 그 뒷처리는 고객센터가 .. 심지어 이벤트 데이 응대율이 낮다며 팀장급 되는 정직원이 아무도 나갈수 없다며 현관 문에 서잇엇던적이 잇엇음 / 응대율이 낮으면 밥시간은 팀장급이 마음대로 변경함
1,3,4,2,1,1,"쾌적한 환경/ 건물이 역 바로 앞이라 편하다.
복장이 자유롭다.","프리한거 같지만 프리하지 않다.
대외적으로 보여지는 기업 이미지때문에 겉으론 다들 너무 좋은 회사에 즐겁게 다니는 직원들처럼 보이려고 애쓰지만 알고보면 불만투성이다.
이상한 행사가 너무 많다.
정직원과 계약직/외부직원들 차별 없다고 하지만 차별이 존재한다."
3,3,3,3,5,3,연차 눈치 안보고 쓸 수 있음. 여성휴가 있음. 카페테리아 좋고 인테리어 예쁨.,"업무 체계 없음
수평적 기업문화라고 하지만 위아래 없는사람 많음
사내정치 심함
일부 팀장의 올바르지 못한 지시로 아랫사람이 뻘짓 많이함
전사 카톡방 있음 시도때도 없이 울리고 싫으면 알람끄라는 말만 함
월요일 아침 출근 없으나 메신저는 주말에도 울림
결혼이나 애 돌잔치 하면 축하메세지만 100개 봐야함"
4,3,3,5,4,3,"무제한 도서구입비, 좋은 사람을 만드려는 기업문화, 월요일은 오후출근, 야근과 주말출근을 못하도록하는 분위기, 공과 사를 구별하는 분위기, 업무와 삶의 균형이 잘 이루어짐, 고객을 대하는 영업직이 아니라면 수염을 기르든 머리를 기르든 문신을 하든 트레이닝복을 입든 터치하지 않음","계속 바뀌는 사업목표 및 기준, 단기적으로 성과가 나오지 않으면 목표와 기준이 수시로 바뀐다, 아무리 회의를 해도 위의 결정이 바뀌지 않는다, 경력직들 중 꼰대들이 종종 보인다."
1,3,4,1,1,1,"복장자유.
도서구입비 무제한 지급.
외부적으로 보이는 발랄함, 생동감","경영층에서 현재 서비스의 기술적 측면에 대한 관심이 없어보임.

개발팀에서는 빤히 보이는 패거리 몸집불리기와 정치가 난무."
3,1,3,1,5,1,"이벤트가 많다. 즐겁게 일할수 있다.

모난 사람들이 없다 정도..","석촌동 등대.

이벤트가 많다. 업무에 집중하기가 힘듬.

자기 발전 힘듬.asp. 야근 많음.

무언가 바꾸고 싶다면 가지 말것."
3,2,3,3,3,3,"수평적인 분위기, 퇴근시 인사x, 연차 사용 자율적, 친근한 분위기, 다양한 이벤트와 행사가 즐거울 때도 있음","야근수당이 정해져있음, 처음에 놓친 부분에 대한 이슈가 추후에 드러나면 해결하기 바쁨"
4,4,3,2,4,4,전체적인 분위기가 사내 문화를 지키고 더 좋은방향으로 발전시키려고 노력하는 분위기,회사 규모를 키우려고 하다보니 근무가 많은것같음. 사내문화가 독특해서 적응 못하는 경우도 있다고 함.
3,5,2,1,5,5,"대부분 IT/사무직 분들의 리뷰만 있고 현장에서 뛰는 배민라이더 리뷰는 없기에 남겨봅니다.
장점은 다함께 열심히 하려고하는 사내 분위기
그리고 개인장비류 지급","일하기전엔 복지가 좋은 회사인줄 알고 들어갔는데 그렇지 않았음.
O2O를 시작한게 오래되지 않아서 아직 체계가 잡혀있지 않음.
배달직의경우 사고가 필연적으로 사고가 발생하는데 대처가 미흡함.
특히 신입때 일하다 다칠 경우 무조건 본인손해 4대보험되어있으나 산재신청 어려움."
3,2,3,3,4,3,연차쓸때 눈치볼일 전혀없다. 재밌는 사람들이 많다. 각자의 취향과 성향을 존중해주는 분위기. 직급이 높다고해서 낮은 직급의 사원들 무시하지않는다. 회사 내적으로 외적으로 잘못된게 있으면 잘못된거라고 말할수있는 분위기.,"정규직과 계약직(파견직) 사원간의 갭이 크다. 회사가 ""우리는 좋은회사야""라는 것에 강박관념이 있는것 같다. 중간중간에 행사같은게 많다. 별로 하고싶지도 공감가지도 않지만 정규직원 또는 관리자급 사원들은 애써 즐거운척 참여한다."
3,3,2,2,4,3,이어폰 끼고 일 할 수 있다. 시설이 좋다. 대인 관계 스트레스가 적은 편.,정시 출근이 지켜져야 한다면 정시 퇴근도 지켜졌으면 좋겠다. 업무가 많아 야근이 많다. 연봉이 적다.
3,3,3,4,4,2,가족같은 분위기였으나 회사의 규모가 커지면서 자연스럽게 예전 분위기랑은 달라지고 있음. 사람들이 좋아서 크게 스트레스 받는 일도 없고 복지가 좋음. 도서비 지원 짱,연봉은 적은 편. 워벨라를 생각한다면 이정도는 감수할 수 있을 듯. 복지에 대한 너무 큰 기대는 하지 말길
3,2,4,2,5,3,본인이 하고자 하는 의지만 있다면 윗선을 설득할 수 있는 회사라고 생각함. 그리고 일단 시작하면 권한이 생각보다 많아짐.,"복지라고 부르는 것이 복지라고 생각되지 않을 때가 종종 있다.
일을 하는 건 좋은데 본인만 달리게 될 수도 있고.. 거기에 금전적 보상은 거의 존재하지 않는다.
승진이란 보상이라도 주면 좋을텐데 아쉽다."
1,1,1,2,1,1,장점이 딱히 없음..수평적 분위기인것같지만 이것도 결국은 대외적인 부분이고 사실 수직적인구조임 그냥 회사 위치가 좋다는 게 다임,"아무도 책임을 안지고 뒷일을 생각하지 않음, 막대하면서 나갈거라는생각을 못하는듯함"
4,3,3,5,5,3,월요일 1시 출근과 같은 근무문화에 대해서는 매우 좋았음,"정치인들이 많은데, 그분들로 인해 고통받은 직원들의 고충은 외면당하는 느낌?"
4,4,3,5,3,4,"업무에 지장 없으면 연차 마음껏 사용 가능, 임원 마인드가 꼰대가 아님","프로세스 부족, 대기업출신 경력자들이 프로세스를 잡고 있지만 기존 재직자들의 역량이 부족함, 피플팀"
1,1,3,4,2,1,도서를지원해줌 회식비 5개월에1회지원해줌 생리휴가가있어좋음 야근강요안함,업무의 능력으로 승진하는것이아닌 해당파견사의 높은사람이와서 업무도 모른상태로 일을진행함 업무능력으로 사람을 승진시키지않아 발전가능성없음
3,2,2,3,3,3,군대식문화가없으며 자율적. 자율적인것은 장점이자 단점. 어떤면에선 잡아줄땐 잡아줘야한다고생각,위에썼듯 장점이자단점이존재 복지 연봉이 점점더커져야함..
3,2,4,2,4,3,도서구입비 무제한 지원. 월요일 오후 한시 출근. 스타트업이지만 정부가 지정해준 임시 공휴일에도 출근 압박 없음.,점점 보고를 위한 보고를 하는 시스템으로 바뀌어가는 것 같음. 영업 매니저의 경우 혼자 몇백명이 이르는 업주 관리. 업주에게 밤낮은 불문하고 휴일에도 구분없이 연락이 와 사생활 구분이 없음. 영업을 정말 배우고 싶고 경력을 쌓고 싶다면 생각해 봐야 할 필요가 있음.
4,4,4,4,5,3,수평적인 관계. 상사도 절대 반말 안함. 정해진 휴식시간은 전혀 눈치안보고 쓸수 있음.,각자 컴퓨터 보고 일해서 조금 개인주의적인 느낌이 들고 콜을 잡는 게 스트레스 받을 수 있음.
4,3,2,4,5,3,조직문화가 좋다. 분위기가 자유롭고 편안하다. 책값 지원이 확실하다.,직급과 연봉의 기준을 모르겠다. 레거시들이 발목을 잡는 경우가 많다.
3,3,4,2,3,3,"수평적인 업무구조, 좋은 기업문화를 지키기 위해 애쓰는 구성원들, 명절 덕담, 좋은 이벤트와 팬문화-",복지제도가 다양하나 사용 시 눈치보거나 실또는 부서마다 이용할수 있는 제도가 국한됨. 실무진은 업무량 많고 회의도 많음. 회의만 하다가 하루 다 잡아먹고 야근해야하는것도 문화라면 문화.
3,2,3,2,4,3,경력직이라면 추천해주고 싶은 회사. 텃세없이 환영해주고 적응하는데 신경을 많이 써준다.,회사 복지 정책이 일정 부서에만 국한되어 있고 때로는 윗 선의 눈치를 봐야 한다. 새로들어온 경력직들이 기존에 있던 하급자에게 기존회사의 관습을 못버리고 눈치를 주는 정도라서 복지를 못누릴때도 있음.
3,4,4,2,5,3,"개발서적이 비싼데 도서 구입 맘껏 할 수 있는 것이 장점. 서로 아는 것을 공유하려고 노력함.
직급이 있지만 직급과 상관없이 할 말을 할 수 있는 것도 장점","일이 느리게 진행됨.
일이 중간에 사라지는 일이 발생함..(A를 해야 한다고 회의 때 이야기 되었으나 시간이 지나 흐지부지 되는 경우)
결정이 중간에 심히 자주 바뀜."
1,1,3,1,3,2,"4.5일제가 좋음, 도서비지원이 좋음, 직원들간의 사이가 좋음","영업에 대한 지원이 없음 개인사비로 영업을 해야됨
영업을 하면 할수록 내돈이 많아나감
내돈쓰고 다니기 좋은회사"
5,4,4,3,5,5,"월요일 오전 휴무, 도서구매 무제한 지원, 직장 동료와의 친밀한 관계. 대표 및 경영진과의 커뮤니케이션이 자유롭다.",자유로운 분위기를 즐기다 자칫 본인이 해야 할 업무를 놓칠 수 있다. 빠르게 성장해 나가는 기업인 만큼 업무량도 많은 편
3,3,3,4,4,2,"휴가를 눈치 없이 쓸 수 있고, 독특한 직원들이 많음.다른 기업에 비해 훨씬 자유로운 분위기, 수평적인 회사 문화",자유로운 분위기지만 업무를 실행하는데 있어서 이런 분위기가 안 맞는 사람이 있을 수 있음. 다양한 회사 문화를 가지고 있는데 이런 것들이 사람에 따라 귀찮을 수가 있음. 강제가 되기도 함.
