star,promotion,welfare,worklife,culture,ceo,merit,disadvantage
3,3,3,4,2,2,"연월차 자유롭게 사용가능, 차량 구입 할인, 대체적으로 빠른 퇴근","생산직 노무활동 등 답도없는 일에 시달림, 감정노동자, 술자리 많음"
4,1,5,5,4,1,노조가 강한 기업답게 근무 강도 및 년/월차를 쓰는것에 부담이 없으며 근무 시간외 수당 또한 높다.,"계약직 같은 경우 단순 업무이며 계약기간이 끝난 후 사회에 나와서 할게 없으며
쉽게 많이 벌다 보니 다른 일을 해도 손에 잡히지 않는다.
진짜 목적의식으로 돈만 벌고 다른 일 시작 할 사람만 가는 것이 옳다."
3,3,3,3,3,3,밥이 일단 제일 기억에 남음. 식당에는 노조 방송 계속 틀어주고 후식으로 음료 나왔던 것 보온병에 담아간 기억있음,일용직을 많이 쓰는데 제대로 된 제품이 생산될지에 대한 의문. 물론 일용직을 쓰는 것은 좋으나 그에 따른 오결합 등의 문제를 커버할 수 있을 만한 계획이 필요
1,1,1,1,1,1,우리나라에서 가장크고 누구나 알만한 기업이며 적지 않은 급여,"말도 안되는 이유로 파업하는 강성노조, 힘든일은 협력사에 떠넘기는 마인드 파업기간중 알바 고용해서 생산"
3,4,4,2,3,3,"높은 연봉을 받을 수 있다
높은 스펙의 사람들을 만날 수 있음
이직에 유리하다 경력쌓임.","아직 수직적인 문화가 남아있다
답답하다는 느낌을 받을 수 있다
야근이 아직 많다"
2,2,1,2,1,1,"유동적인 업무환경, 출근시간과 퇴근시간은 정해져 있되, 나머지 시간은 자유로이 사용가능, 영업활동 및 고객상담까지 가능","식사비용은 개인이 지출, 실적이 부족하면 압박이 들어옴, 또한 부족한 실적으로 월급이 적어 퇴사하는 사람이 많음"
4,4,4,3,3,3,"우리나라 최고 자동차회사라는 자부심, 높은 연봉, 차량 구매시 직원할인 가능",연구소중에서도 생산라인과 관련된곳은 군대문화가 남아있어서 힘들어할 사람도 있을것 같다
5,3,3,3,3,3,5시 칼퇴근이라서 정말좋은회사인거같음 그리고 상시주간이엇음,단점이라고 본다면 없음 내눈엔 없음 없는데 30자를 어떻게 쓰지
3,3,5,2,3,3,생각보다 자유로운 분위기 높은 연봉 대기업의 표본 자신의 역량 발휘 충분히 가능,회식이 잦아서 조금 힘든 부분이 없잖아 있습니다. 특별히 단점은 없는 것 같습니다.
3,4,3,4,3,3,"노조원일때 쉬는 날 및 휴가 많음(연, 월차). 휴가도 눈치안보고 쓸 수 있는 분위기.","1. 줄어드는 성과급과 남아있는 꼰대 문화. 그러나 진리의 부바부 사바사
2. 경기도지만 경기도같지않은 위치. 출퇴근 버스 지옥"
5,5,5,5,5,5,"연차, 월차 당일에 쓸수 있음, 자기 할 일만 잘 하면 아무런 터치가 없음, 지정된 시간 이외에 근무 일체 없음 공장내 휴게실 샤워실 헬스장등이 있음, 자율적임",딱히 단점을 찾을수가 없다. 굳이 단점을 찾자면 잦은 파업으로 인한 주위 사람들 피해 입는게 단점이라 할수 있겠다
5,5,5,5,3,3,강하지 않은 업무에 비해 급여는 높다. 사내식당 밥이 맛있다.,모든 장점은 아르바이트일때만 가능하다. 정규직 전환은 불가능하다. 근무중 흡연하는 빈도가 높다.
4,3,5,3,3,2,정해진 시간만 일하면 되고 운이 좋으면 상당히 편하게 일을 할 수 있음,단순 노동이라 지루함을 느끼고 주간 2교대라고는 하나 주간 때에는 아침 일찍 출근하는게 힘듬
5,3,4,4,3,3,"연차 월차 자유롭게 쓸 수 있음 복지가 좋음 자기계발비용 지원 함
업무 분담 쳬계 확실 함",승진이 어렵고 야근 자주 있는 편임. 자유로운 분위기는 아님
3,4,4,3,3,3,"업무분담확실, 연차소진계획 작성하여 다 소진해야됨, 급여와 상여","폭언과 고성이 오고가지만 아무도 문제삼지 않음, 연차어린 아이들만 불쌍"
4,4,5,3,3,4,"급여 복지 자기개발 워라밸(부바부)
사람들의 인식이 좋다. 누구나 욕하지만 가고 싶어하는 회사","회식이나 주말에 행사가 종종 있다
사무직의 경우 생산직과의 상대적 박탈감이 있다.
사람 성향마다 다르겠지만 생산직이 훨나은듯.."
4,3,5,5,3,3,"라인에 부담이 되지 않는한 많은 자유가 있음. 독서, 게임 등의 시간을 가질수 있으나, 반장에 따라 조금 차이가 있음","촉탁계약직으로 2년이내에 종료와 매월 재계약을 함으로 불안한 미래가 있음. 울산에 거주하고 있어서 따로 기숙사에 들어갈 필요는 없었으나, 타지에서 온 사람들도 기숙사 제공이 안되었던걸로 기억됨."
4,4,3,4,4,3,대외 이미지에 비해 많은 일을 하고 있는 회사이기 때문에 입사 후에 본인의 원하는 일을 찾을 수 있음.. 원하는 것을 어필하세요,형식적인 자리가 많고 분위기가 자유로운 편은 아닌데 자유로운 분위기인 줄 알고 있음.. 그래서 불편한 자리가 은근히 있음
4,3,4,5,2,3,성과급이 많이 줄었다지만 여전히 많은 급여를 지급합니다. 근무 강도도 타 대기업들 보다 약하다고 생각합니다.,자동차 산업이 쇠퇴하고 있으며 울산 공장의 경우 수도권과 거리가 매우 멀어 불편할 수 있습니다.
4,2,5,5,5,4,연봉이 많으며 일이 별로 어렵지 않다 / 생산라인에서 직접 일하면서 배울 수 있는 점도 많다 / 근무 교대 시간이 힘들지 않다,비정규직이므로 언제 어떻게 일을 그만두게 될지 모른다. 또한 언제 일을 시작하게 될지도 모른다. 매우 불안정함
4,3,4,4,4,4,"적당한 업무 강도와 정확하고 칼 같은 시간, 이외의 터치 없이 개인이 본인의 업무만 잘 수행한다면 틀어지는 일이 없는 업무의 형태, 밥이 매우 잘나옴. 회사의 위치도 도시 중심과 가까운 편","조금 더 효율적으로 움직일 수 있지않을까함. 주차 공간에 대한 확충이 필요해 보임. 기본급에 대한 인상이 높아지면 더 좋지 않을까하며, 가끔 너무 고집이 센 사람들이 많이 보임."
4,3,4,4,4,4,워라벨이 좋은.. 수금 5시 퇴근에다 연구소 분위기가 좋다,퇴근길 차 막힘 이거 빼곤 밥도 무난하고 연봉......
5,4,5,5,3,1,"국내기업 최상위권의 복지, 최고대우의 연봉 세계 어디를 가도 보이는 우리차, 화성 공장을 제외하고는 모두 대도시에 있는 본사와 공장 마음대로 쓸수 있는 연차와 월차, 퇴직금누진제.",경직되다 못해 부러지려고 하는 경직된 수직상하관계. 오너의 도전적 마인드와는 다르게 현실에 안주하려는 고위직
3,3,4,3,4,4,"현대자동차하면 최고의 직장 아닌가
노조 딴딴하고 대우도 해주는 이런 곳.
더욱 요구하는 이런 곳.","오래 할수록 무료해지는건 매한가지
식사시간이 짧다."
4,2,5,3,4,3,우선 본인의 작업만 잘하면 눈치주는일 없습니다. 그대신 불량내면 안되요 혼납니다.,"음...본인의 자기계발 기회가 적습니다. 2교대로 운영되고, 또한 단순 노동의 반복이기 때문에 정말....보람 1도 없어요"
3,3,4,4,2,2,일 하는 것에 비해 연봉이 높고 연차도 많고 최근에는 자유롭게 연월차 사용 분위기라 좋음.,아주 보수적이고 군대문화 남아있으며 여성들의 성장이 매우 제한적임. 자기계발이 불가능하고 개인의 성장은 전혀 없는 고인물만 가득한 회사
2,1,5,3,2,1,급여만 쎈편 다른건 글쎄요.....단기간에 돈벌기엔 추천,계약직으로말고 ...정규직으로 많이많이 채용해주면 좋겠습니다.....
4,4,5,4,4,4,"연봉은 높고 복지 혜택 좋고 노조 혜택 누릴 수 있음. 근속도 좋고, 휴가도 편하게 사용 가능",단순보고를 위해 너무 복잡. 아무래도 자동차 개발이 호흡이 길기 때문에 이것저것 보수적인 게 많은 것같음.
5,1,5,5,5,5,"눈치보지 않고 자기 할 일을 잘 하면 됩니다.
출퇴근 명확합니다.","생산 자체가 반복 작업이라 지루합니다.
단점이라고 할 것은 없을거 같습니다."
4,3,4,4,4,2,주위 사람들이 인정해주는 기업...네임밸류? 연봉은 평균 이상은 되는 것 같습니다 다만 점점 떨어지는 부분은 어쩔 수 없는 듯,자동차 업계가 전반적으로 다 떨어지고 있는 추세입니다. 업계가 망해갈수록 줄어드는 연봉도 단점이고... 그외는 크게 단점이 존재하지는 않음
4,3,5,5,5,4,"아르바이트를 하면서 곁에서 본 정규직 생산직 직원분들에 대한 처우가 매우 좋다. 공장임에도 일하면 필요한 것들은 다 갖춰져있고, 업무도 직원들에게 적당한 수준으로 시키는 느낌이었다. 공장안에서는 직원들간에 수평적인 느낌이었다.","아르바이트를 하면서 본 생산직 직원분들은 생산직이니만큼 승진이 한계가 있어보였고, 같은 업무를 오래하다보니 무료함을 느끼기 쉬워 보였다."
5,1,5,5,5,5,급여도 많이주며 복지또한 출중함 노조가 강성이기때문에 정년이 보장,강성노조로 인해 든든하지만 외부에서 바라보는 시선이 곱지않음 하지만 필요하다고봄
4,3,4,5,2,2,"본사 근무시간 합리화 (5시~6시 사이 대부분 퇴근), 월차 사용 권장 문화 활성화 (매월 1개 이상 사용) 등","최근 글로벌 경기악화로 실적 부진, 성과급 하락 추세, 미래 자동차 산업 불확실성 증대, 기업 조직문화 보수적 등"
5,1,5,5,5,5,절대힘들지않음 술먹어도그냥일해도댐 회식많음 그냥꿀임ㅋㅋ,시간이너무많음ㅋㅋㅋㅋ 놀기만함ㅋㅋ 사람이무료해짐ㅋㅋㅋㅋㅋㅋ
4,1,5,5,3,5,"게약직 이긴 하지만 정규직 사우 분들과 균등하게 대우를 해줌, 하지만 꼰대들은 막대함.",2년 동안 계약직 생활만 하고 간다. 그 이상 이하 도 없는 기업. 그냥 계약직은 계약직일뿐
5,5,4,5,5,3,연봉이 매우 높으나 성과금이 줄어들며 연봉하락추세. 그러나 정년보장되어 입사는 곧 로또복권 여러번 당첨을 의미.,"회장 파워가 쎔. 회장의 한마디에 이미 출시된 제품도 설계변경되어 재생산된적이 있음. 공장별로 인원이 다르다보니 인원많은 다른지역은 울산보다 상대적으로 사식, 기타 복지측면에서"
3,3,5,5,1,1,"돈을 많이주고, 양재에 있어서 공기가 맑은편
별로 일을 안해도 됨. 회사가 너무 커서 일 안하면서도 돈 받으면서 다니는 사람이 많음","눈치보며 일하는 분위기, 일을 위한 일을 만들어서 하는 분위기
멍청해도 안 짤리고 잘 다니는지라, 멍청하고 게으르고 일 안하고 싶은 사람들이 너무 많다"
4,1,4,3,4,3,생산직이다보니 정직원과 같이 지급받아서 꽤 많이 받습니다 호봉차이는 있긴하지만 그래도 다른회사에 비해 많이받는다고 생각합니다,정직원은 절대 될수없습니다. 정직원이 되겠다는 꿈이면 포기하는게 편합니다
5,1,5,5,5,5,"자기할일만하고 정신적으로 스트레스받지않아서 좋습니다.
진짜 지할일만하면됩니다.","제가할떈 2년만기였는데 요즘은 1년하고 계약만료라는군요
그리고 계약종료시 다신못들어오는단점이있습니다."
3,2,5,3,3,2,"계약직도 정규직이랑 월급동일 성과금동일 명절떡값 다동일
금전적으로는 좋음",언제짤릴지모름 말그대로 충원에서 대타라서 기숙사도 없음
5,3,5,4,4,4,알바를 하더라도 급여가 적은금액이아니고 무엇보다 개인이 맡은 바 하면되기에 남 눈치볼일이 없다,알바다 보니까 물론 케바케지만 사람들을 많이 잘만나면 좋은것 잘못만나면 기분이 좋지않게 끝나는 하루인것. 케바케다. 실수도아니고 장갑하나 치웠을뿐인데 자기꺼 건드렸다고 불같이 화를내고 욕하는 사람이 있는반면 인자하고 챙겨주시는 분도 계심
4,2,3,2,2,2,"현대자동차를 다닌다고 했을 때, 주위에서 부러워하는 것 같은 ,,, 그런 느낌을 받습니다. 회사가 망할 것 같지는 않습니다....",성과에 대한 평가가 클리어하지 않습니다. 성별에 대한 유리천장 존재합니다. 노조 떄문에 어떻게든 잘 되지는 않을 회사입니다.
4,3,5,4,5,3,다른 대기업도 마찬가지겠지만 복지가 너무 좋습니다. 성과금부터 시작해서 명절 보너스까지... 그리고 개인시간을 많이 가질수 있습니다.,"아무래도 생산을 하는 직업이다 보니 한가지일을 하는편이라 지루하긴합니다.
하지만 그 지루함을 매달 월급으로 극복할 수 있습니다."
3,5,5,5,4,5,계약직이지만 급여 정직이랑 똑같은 대우이며 밥 맛있고 아버지 뻘이라그런지 잘 대해 주심,사람마다 계약 개월수가 다르지만 한번에 대부분 5개월 미만으로 연장이되며 그때마다 긴장됩니다. 그리고 현장에가보면 정직이랑 계약직이랑 대우가 차이가 좀 있습니다
3,3,3,3,3,4,복지가 좋다 연차를 눈치 안보고 쓸수있다 할일만빨리끝나면 야근없이 퇴근가는,부서마다 분위기가 다르므로 영업쪽은 야근이 좀있는편이고 보고를 좋아한다
4,3,5,4,3,3,"일단 밥이맛있고 중간에 간식도줌 업무강도는 다른겠지만
나는 편한곳에서했음 화장실이 깨끗함","공장이다보니 시끄러워서 나오면 귀가멍멍해짐
먼지가많아서 비염있는저는 힘들었음"
5,3,4,4,4,4,월차 마음대로사용가능/ 자율복장 / 눈치없는 분위기 / 할 일만 끝내면 나름 프리,"딱히 단점은 없다 들어갈 수있으면 무조건 들어가는게 이득
하지만 반복된 일상 패턴에 지칠 수 있음"
5,5,5,5,4,4,"계약직 특성상 업무강도는 높으나 그 마저도 쉽다는게 웃음. 다만 들어가면 분위기상 계약직들 끼리 징징거림. 정규직과 계약직 급여 및 복지 차이가 없고, 뭐만 하면 돈이 들어옴. 이때까지 일한 현장직 중 복장, 근무강도, 사내 분위기가 매우 프리했음. 주간 2교대도 한목",소비자가 아닌 직원으로써 단점은 거의 찾아 볼 수 없음. 비정규직은 정규직으로 전환 중
5,2,4,4,4,4,"아르바이트하고 싶을 때 하고 하기 싫을 때 안 할 수 있는 점?
단점은 주말에만 있다는 점...","주말에만 있다느 점이고 일이 어디에 배치될지 모르는
복불복 시스템
그외에는 식사 부분인데 구내 식당은 별로
도시락은 좋음"
4,3,4,3,3,3,근무환경은 다른제조업 라인보다 좋다는것을 느낄 수 있습니다. 라인의 속도 또한 그렇게 빠른편이 아닌것도 장점입니다. 동료분들간의 화합이 좋습니다.,단순 반복 노동이기 때문에 일에대한 회의감이 많이 들었습니다.
3,2,4,4,4,2,돈벌고 다른장사 하시거나 목돈필요하신분은 지원하세요 최고에요^^,계약직이다보니 파리목숨이구 내가 더오래 하고싶다고해서 오래 할수가 없다는게 단점입니다
4,3,5,2,3,3,"도서구입비, 자기계발 비용 지원, 야근 시 보너스 많음, 업무 분담이 확실해서 자기 분야에 대한 전문성을 기를 수 있음.","야근이 많고, 주말 출근을 해야함. 따라서 주말이 없다고 생각하고 일을 해야 함. 이게 편한사람은 편하다고 하나 아닌사람은 아님."
3,3,5,4,3,3,높은연봉 좋은복지 사회적이미지가 좋음 업무강도가 낮아보임,여자는 들어가기힘들며 식당이 맛이없다 회사가넓어 이동하기 불편하다
4,2,5,5,4,2,일하는 시간이 짧고 연봉자체가 일반기업보다 훨씬 높기 때문에 윤택한 삶을 누릴수 있는 좋은 직장임,계약직이라 언제 퇴사해야 될지 모르는 불안감으로 항상 작업을 해야함 2년이라는 기본 계약 전에도 퇴사 할수도 있음
4,3,5,5,3,3,생산이라그런지 내가 할 일만 잘하면 됨 그럼 최고 걍 신의직장,벗 정규직 채용 진짜안함 가고싶은데 ㅠ.ㅠ 꼰대문화 몇몇있음 부서 케바케
4,4,4,4,4,4,연차를 자유롭게 쓸 수 있으며 복지는 국내 업계중 최상위. 파업하면 돈나오는 회사,일이 힘들다. 사람에 따라 스트레스 많이 받을수도. 이직을 고려할 정도이나 돈은 많이 준다
5,4,4,4,3,4,"줄었지만 적지않은 연봉, 쉬는날은 대기업중 TOP이라 생각함, 52시간 적용되면서 생산관련 부서도 빨리마침","줄어든 연봉, 아직 남아있는 수직적 문화, 극성노조의 말도안되는 억지(몇몇의 악당들이 분위기 흐림)"
4,3,5,4,2,2,다양한 복지제도가 있으며 모두가 아는 회사라 타인에게 다른설명이 필요없다.,"보수적인 인사제도, 나쁜 국민적 이미지, 비효율적 업무문화"
3,3,4,4,3,3,대기업 중 그나마 노조로인해 사원대리급의 고용보장은 어느정도 보장이라 생각한다.,그러나 노조로 인해 책임급이 되면 그들의 업무마저 떠안아야 함. 업무량 역피라미드
2,3,4,4,1,1,"연차/복장 자유로움. 연구소 답게 교육이 제법 많음.
일 바이 일이지만 재밌는건 재밌음.
생각보다 정년으로 나가는사람이 많음","윗사람들만 계속 쌓이는 구조임. 꼰대들이 많음.
차를 모르는 사람이 기획을 하고 있어 전략이란게 없음.
원천 기술이 없음"
4,3,5,1,2,2,연봉이 쌔고 복지가 좋다 일상생활 포기하고 일만 할려면 단기간에 돈벌기 좋다,정직원들은 일을 안할려고한다 그래서 인지 조장이랑 반장이 분주하다 기계 고장나면 정직원들 다 커피마시러감
4,3,3,3,3,3,"직원들과 교대하면서 근무하여 쉬는 시간이 많다.
식당밥이 정말 맛있다.","꿀알바라 인맥없이 하기 힘들다.
고정적인게 아니라 부르면 가는 식이라 매번 기다려야한다"
4,3,5,5,5,4,"상급자가 아는 것은 잘 가르쳐 주려 노력하고 좋은 분위기에서 생산성을
높이기 위해 전 근무자가 열심히 일하는 모습들을 보임.","1. 단순 노동이므로 육체적인 피로가 약간 있음
2. 장치산업으로 인해 공구들을 사용 할 줄 알아야 됨."
4,5,5,5,5,5,기본급도 쎈편이고 현대차인만큼 자차 구매시에도 혜택이 좋고 직원 복리같은것도 다른 대기업들만큼 대우가 좋습니다.,"약간 생산직판에서의 군대식 문화가 단점으로 있다고 생각합니다.
차차 나아지고있긴 한 듯함."
3,3,4,2,2,3,생각없이 일 만 할수 있습니다. 돈도 많이줍니다. 작업량이 많기 때문에 알아서 체력이 늘어요. 나에게 주어진 일만 잘하면 아무도 뭐라고 하지 않습니다.,돈 쓸 시간이 없어요. 생각보다 힘듭니다. 출퇴근 시간이 생각보다 깁니다. 안전교육도 자주해서 퇴근을 더 늦게 할때도 있습니다.
4,4,4,4,4,3,돈을 많이 주는것 밥 간식 등 위랑 동일 아빠뻘들이라 잘해줌 통근 짱,꼰대마인드 개쩜 아버지뻘들이 다들 자기들 잘난줄암 계약직 나가라고함
5,3,5,5,3,1,연봉이 쌔고 자기 계발할 시간적여유가 많다. 은행에가서도 쉽게 쉽게 돈을 빌려 쓸수가 있다. 현차다닌다고 하면 여자들이 꼬리친다.,틀딱 아저씨들도 많고 똥군기식 얼차례를 하는 곳도 좀 있다. 인맥으로 시작해서 인맥으로 끝나고 노조에 자리하나만 얻으면 더 이상 일을 하지 않아도 돈을 벌수 있는 곳이다.
4,4,4,5,4,4,직원이 과도한 업무를 하지 않도록 제도가 잘 되어 있고 셔틀버스가 잘되어 있음,"적당한 업무수준을 가지고 이에 따라 점점 경쟁력이 떨어지는 듯한 느낌이 있음
식사메뉴가 적음"
4,4,4,4,4,4,가장 큰 장점은 연봉이 업계최고수준이며 삼성빼고는 비교할곳이 없다. 군대문화가 있긴하나 생각보다 약하다는점이 의외였음.,"사람마다 다르겠지만, 군대문화가 존재한다는점. 가끔씩 업무강도가 무진장 빡셀때가 있으니 긴장은 하고있는게 좋다."
4,3,5,4,4,3,"시급 많이 줌, 회사식당 밥 맛있음, 중간중간 쉬는시간 많음. 친해지면 매주 우선으로 올 수 있어서 좋음.",어느 라인에 배치받느냐에따라 일이 어렵기도 하고 쉽기도 함. 빡빡하게 돌아가는 데는 힘듭니다.
5,1,5,4,3,3,"자기 할일만 하면됨
불량없으면 터치 없음
초봉이많음
월급을 받고 다 쓸만하면 상여금 나옴
일이 쉬움 편의시설 잘되어있음","학교같은 분위기
사람들 분위기가 다같이 뭉쳐지지가 않음
개인주의적인 분위기
힘든일 안힘든일 차이가 너무 심함"
4,4,5,4,4,3,연차 잘 쓸수 있음 . 설 추석 상여 잘 나옴. 특수직군은 품위유지비도 줬음.,반차가 없음. 반나절만 쉬고 싶어도 연차를 내야함. 남초.
1,1,1,1,1,1,"대기업에 다닌다는 자부심, 세계 어디를 가도 현대자동차라는 이름은 자랑스럽다",연봉이 매우 낮아지고 있다. 야근을 많이 한다. 수직적인 문화로 상사의 명령에 무조건 복종해야 한다. 보여주기식 보고문화/회의문화가 많다. 과장부터는 노조의 보호를 받을 수 없어 많은 사람들이 권고사직 당한다
4,3,5,3,3,3,"돈 많이 주고 대리까진 노조의 보호를 받기때문에
남들 쉴때 쉴 수 있음.
연봉이 높아서 다른 단점을 커버함.","어디나 그렇지만 이걸 왜 하나싶은 일을 많이함.
보람x 그냥 돈때문에 다님."
3,3,4,3,2,2,"자동차 구입시 큰 혜턕이 있고, 성과급, 명절 보너스 등이 만족스럽게 제공됨. 기업 문화는 바깥에 알려진 것에 비하면 소프트한 편임. 사원, 대리급은 과장 이상의 직원들보다 더 많은 휴일, 더 적은 근로 시간이 허락됨. 높이 올라갈 수록 일도 훨씬 많아지지만 그만큼 보상과 책임과 권한도 커짐.","비정상적인 출근 시간, 임원들은 6시에서 6시 30분 경 출근, 팀장들은 6시30분에서 7시 전에 출근, 과차부장들은 7시 정도 출근. 철저한 상명하복이 너무 강하다보니 사람들이 모든 의사결정을 위에 의존하고 있음. 대체적으로 마이크로매니지먼트가 널리 퍼짐. 사내 보안 부서가 힘이 매우 강해서 사소한 보안 위반에 걸리면 임원도 하루 아침에 옷 벗음. 각종 보안 규제로 컴퓨터로 일하는 환경이 매우 제약적이고, 협업하기가 극히 어려움."
3,1,5,3,5,3,촉탁직 2년간에 다른직장보다 큰돈을 벌수있습니다. 젊고 돈을 벌고 싶다면 추천,언제 계약이 만료될지 모르고 정직원이 될 수 없다. 일은 정직원보다 비교적 어려운일을 하게될것이다
2,2,2,2,1,1,"사원 대리급은 쉬는 날이 많고, 여름휴가 5일이 별도로 주어지기 때문에 타 회사 대비 휴일이 많은편임.",경력직 직원에 대한 차별이 심한편임. 공채 출신 직원대비 인사고과에서 손해보는 경우가 많음. 그만큼 인사평가가 공정하지 못함. 층마다 사무실 안에 흡연실이 있는 최악의 사무환경임. 직원역량강화를 위한 사내교육 시스템이 전무하거나 있어도 활용도가 낮음.
3,3,4,3,3,3,고용안정성이 높음. 팀 내에 나이많은분들이 계시는걸 보면 잘 안짜르는듯. 근데 어떤 늙은 부장님은 컴퓨터도 못하시지만 안짤림. 대기업의 체계가 잡혀있음,컴퓨터도 못하는 부장님이 안짤림 ㅡㅡ. 강성노조때문에 파업이 잦음. 울산에서도 변두리에 있어서 차 없이는 놀기 불편함. 경상도분들이 많아서 안그래도 딱딱한 문화에 경상도 남자분들의 성향이 더해져서 불편함
3,3,3,3,3,3,"생각보다 업무가 쉽고 조금만 노력하면 자기 시간을 만들 수 있음.
복지는 생각보다 짜다고 생각되지만 적응하면 나름대로 괜찮은 수준","출퇴근 시간의 여유가 부족,출퇴근 전후에 필요한 준비과정"
4,1,5,5,3,3,"말 그대로 신의직장...
쉬는날도 많고 돈 많이 주고
파업하면 또~ 쉬고","솔직히 모르겠습니다.
쉴때 쉬고 업무강도도 약하고 꿀..
근데 들어가기가 하늘의 별따기네요.. 못들어가죠"
1,1,5,3,3,1,"대기업이여서 급여 복지가 좋은 회사
회사에 인생을 바칠 경우 그에 보상을 받을 수있음","업무의 밸런스가 좋지않음
한사람에게만 집중되는면이 있음"
3,3,5,3,2,3,"강력한 노조, 아직까지는 높은 수준의 연봉, 좋은 복지혜택",일반직의 경우 생산직에 시달리고 상사에게 시달림. 좋지않은 사회적인식
3,3,5,2,2,2,"생산 관리에 있어서 그런지 퇴근 시간이 비교적 칼퇴근에 맞게 퇴근 함.
자유롭게 회사 내에서 다녀도 찾는 사람이 많지 않음.","다른 회사와 비교적 공장에 들어가 있음 차장에서 부장으로 진급 하기 어려움.
주말 출근이 있음(암묵적)
수직적인 문화가 강하다."
3,3,5,2,4,4,"월급이외에 들어오는 복지포인트, 상품권 기타 수입이 괜찮음. 회사밖에서는 노조를 욕하지만 노조덕에 직원들 복지가 향상되는건 맞음.",일반 기업이 9시출근~6시퇴근인데 반해 8시출근~5시퇴근 이라 일찍 출근함. 근데 5시퇴근 못함. 6시가 일찍 퇴근하는 거. 야근은 다반사. 회식도 잦음
4,3,5,5,3,2,급여와 복지가 좋았으며 상여가 높고 달력의 공휴일은 무조건 쉬었으며 (각공정마다 다름) 체계가 잘되있음,계약직의 눈으로 봤을때 공정마다 다르지만 일을 많이 안하는 직원이 많았으며 큰 단점으로는 대기업 답지않은 식단임 정말 밥이 맛이없음.
